,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en,text_es
30,hi,1440653129045843970,981074638750052352,इसके लिए एक अभियान चलाए  टीम बनाये एक टीम 5 6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।,1440653131772096522,False,इसके लिए एक अभियान चलाए  टीम बनाये एक टीम 5 6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।,2021-09-22T12:24:07.000Z,India,"इसके लिए एक अभियान चलाए, टीम बनाये,एक टीम 5-6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।",[],[],[],['https://t.co/vObqxqw4GY'],,
31,hi,1440652880470425606,986178015913750528,इसके लिए एक अभियान चलाए  टीम बनाये एक टीम 5 6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।,1440652883351851008,False,इसके लिए एक अभियान चलाए  टीम बनाये एक टीम 5 6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।,2021-09-22T12:23:08.000Z,India,"इसके लिए एक अभियान चलाए, टीम बनाये,एक टीम 5-6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।",[],[],[],['https://t.co/rw3gW7s7yl'],,
32,hi,1440652418660724745,2588841246, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP 2022  में फिर एक बार योगी सरकार,1440738505852743688,False, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP 2022  में फिर एक बार योगी सरकार,2021-09-22T18:03:22.000Z,India,@UPGovt @navneetsehgal3 @sanjaychapps1 @ShishirGoUP 2022  में फिर एक बार योगी सरकार🚩🚩,['🚩'],[],"['UPGovt', 'navneetsehgal3', 'sanjaychapps1', 'ShishirGoUP']",[],,
33,hi,1440652418660724745,2588841246, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP महोदयउ प्र में नई प्राथमिक शिक्षक भर्ती दो इसको अनदेखा न करें कहीं ऐसा न हो आपकी पराजय का विशेष कारण यही बन जाए क्योंकि 20 लाख TET CTET पास अभ्यर्थियों के समर्थन में करोड़ों वोट बोलेगा और आपका सिंहासन डोलेगानिर्णय आपका वोट हमारासत्ता से बढ़कर भर्ती नहीं UpGovt Release UPPRT,1440683724270538759,False, UPGovt  navneetsehgal3  sanjaychapps1  ShishirGoUP महोदयउ प्र में नई प्राथमिक शिक्षक भर्ती दो इसको अनदेखा न करें कहीं ऐसा न हो आपकी पराजय का विशेष कारण यही बन जाए क्योंकि 20 लाख TET CTET पास अभ्यर्थियों के समर्थन में करोड़ों वोट बोलेगा और आपका सिंहासन डोलेगानिर्णय आपका वोट हमारासत्ता से बढ़कर भर्ती नहीं UpGovt Release UPPRT,2021-09-22T14:25:41.000Z,India,"@UPGovt @navneetsehgal3 @sanjaychapps1 @ShishirGoUP महोदय
उ.प्र में नई प्राथमिक शिक्षक भर्ती दो इसको अनदेखा न करें कहीं ऐसा न हो आपकी पराजय का विशेष कारण यही बन जाए क्योंकि-
20 लाख TET/CTET पास अभ्यर्थियों के समर्थन में करोड़ों वोट बोलेगा और आपका सिंहासन डोलेगा
निर्णय आपका,वोट हमारा
सत्ता से बढ़कर भर्ती नहीं
#UpGovt_Release_UPPRT",[],[],"['UPGovt', 'navneetsehgal3', 'sanjaychapps1', 'ShishirGoUP']",['https://t.co/mrjnJ8YFUw'],,
34,en,1440638004175900681,1054280765612216321, Dm Motihari  IPRD Bihar  Kapil IAS To achive this you should start door to door vaccination campaign,1440702614249750535,False,,2021-09-22T15:40:44.000Z,India,@Dm_Motihari @IPRD_Bihar @Kapil_IAS To achive this you should start door to door vaccination campaign,[],[],"['Dm_Motihari', 'IPRD_Bihar', 'Kapil_IAS']",[], Dm Motihari  IPRD Bihar  Kapil IAS To achive this you should start door to door vaccination campaign,
35,hi,1440636704377868288,475004257, Nishikanta123  DCseraikella  ranjeet lohra  sabitamahatoJMM  SethSanjayMP  jharkhand181  ChampaiSoren इस क्षेत्र के एकमात्र वैक्सीनेशन सेंटर जहा रोज़ाना  हजारों की तादाद में ग्रामीण लोग आते है जहा रोज़ाना मायूस होकर वापस लौट पड़ रहा है यहां वैक्सीनकी कमी के कारण तथा स्टॉफ के भी इस विषयको गंभीरतापूर्वक लेकर निदान करें।  DCseraikella  ranjeet lohra  BannaGupta76  SethSanjayMP https   t co RsHIyTlYXq,1440639413445296144,False, Nishikanta123  DCseraikella  ranjeet lohra  sabitamahatoJMM  SethSanjayMP  jharkhand181  ChampaiSoren इस क्षेत्र के एकमात्र वैक्सीनेशन सेंटर जहा रोज़ाना  हजारों की तादाद में ग्रामीण लोग आते है जहा रोज़ाना मायूस होकर वापस लौट पड़ रहा है यहां वैक्सीनकी कमी के कारण तथा स्टॉफ के भी इस विषयको गंभीरतापूर्वक लेकर निदान करें।  DCseraikella  ranjeet lohra  BannaGupta76  SethSanjayMP https   t co RsHIyTlYXq,2021-09-22T11:29:36.000Z,India,"@Nishikanta123 @DCseraikella @ranjeet_lohra @sabitamahatoJMM @SethSanjayMP @jharkhand181 @ChampaiSoren इस क्षेत्र के एकमात्र वैक्सीनेशन सेंटर जहा रोज़ाना  हजारों की तादाद में ग्रामीण लोग आते है जहा रोज़ाना मायूस होकर वापस लौट पड़ रहा है,यहां वैक्सीनकी कमी के कारण तथा स्टॉफ के भी इस विषय
को गंभीरतापूर्वक लेकर निदान करें। @DCseraikella @ranjeet_lohra @BannaGupta76 @SethSanjayMP https://t.co/RsHIyTlYXq",[],[],"['Nishikanta123', 'DCseraikella', 'ranjeet_lohra', 'sabitamahatoJMM', 'SethSanjayMP', 'jharkhand181', 'ChampaiSoren']",['https://t.co/sUNclJdGi9'],,
36,hi,1440627572648202253,1618490684, BJP4MP  ChouhanShivraj माननीय मुख्यमंत्री जी आप ये तो बताओ कि NPA खाद की कीमत रबी फसल के लिए 1195 से बढ़ाकर 1750 रु  प्रति बोरी किस हिसाब से कर दिए है। यदि यह अफ़बाह है तो कृपया जानकारी मध्यप्रदेश के किसानों के पास होनी चाहिए। अन्यथा मोदीजी के नाम पर कब तक रोटी सेकी जा सकेगी। आखिर लगभग 555रु  की बढ़त।,1440659380538470406,False, BJP4MP  ChouhanShivraj माननीय मुख्यमंत्री जी आप ये तो बताओ कि NPA खाद की कीमत रबी फसल के लिए 1195 से बढ़ाकर 1750 रु  प्रति बोरी किस हिसाब से कर दिए है। यदि यह अफ़बाह है तो कृपया जानकारी मध्यप्रदेश के किसानों के पास होनी चाहिए। अन्यथा मोदीजी के नाम पर कब तक रोटी सेकी जा सकेगी। आखिर लगभग 555रु  की बढ़त।,2021-09-22T12:48:57.000Z,India,@BJP4MP @ChouhanShivraj माननीय मुख्यमंत्री जी आप ये तो बताओ कि NPA खाद की कीमत रबी फसल के लिए 1195 से बढ़ाकर 1750 रु/ प्रति बोरी किस हिसाब से कर दिए है। यदि यह अफ़बाह है तो कृपया जानकारी मध्यप्रदेश के किसानों के पास होनी चाहिए। अन्यथा मोदीजी के नाम पर कब तक रोटी सेकी जा सकेगी। आखिर लगभग 555रु. की बढ़त।,[],[],"['BJP4MP', 'ChouhanShivraj']",['https://t.co/K0Ow7Agew7'],,
37,hi,1440627572648202253,1618490684, BJP4MP  ChouhanShivraj जय श्री राम,1440629677048012811,False, BJP4MP  ChouhanShivraj जय श्री राम,2021-09-22T10:50:55.000Z,India,@BJP4MP @ChouhanShivraj जय श्री राम,[],[],"['BJP4MP', 'ChouhanShivraj']",[],,
38,en,1440623711506161674,2689010076, WellnessFelix Congratulations Sir s ,1440637636733898766,False,,2021-09-22T11:22:33.000Z,India,@WellnessFelix Congratulations Sir's 💐💐💐,['💐'],[],['WellnessFelix'],[], WellnessFelix Congratulations Sir s ,
39,hi,1440621956521291785,2706521196, drdhansinghuk  mansukhmandviya जब कि सभी लोगो ने फीस ओर आधा टेस्ट भी दे दिए थे मान्यवर जी से आग्रह हैं कि दुबारा इस वैकेंसी पर जरूर विचार करेंगे क्यूकी बेरोजगार युवाओं की यहीं उम्मदे टिकी हुई हैं। जै हिंद  जै श्री राम।,1440663110096879618,False, drdhansinghuk  mansukhmandviya जब कि सभी लोगो ने फीस ओर आधा टेस्ट भी दे दिए थे मान्यवर जी से आग्रह हैं कि दुबारा इस वैकेंसी पर जरूर विचार करेंगे क्यूकी बेरोजगार युवाओं की यहीं उम्मदे टिकी हुई हैं। जै हिंद  जै श्री राम।,2021-09-22T13:03:46.000Z,India,"@drdhansinghuk @mansukhmandviya जब कि सभी लोगो ने फीस ओर आधा टेस्ट भी दे दिए थे मान्यवर जी से आग्रह हैं कि दुबारा इस वैकेंसी पर जरूर विचार करेंगे क्यूकी बेरोजगार युवाओं की यहीं उम्मदे टिकी हुई हैं। जै हिंद, जै श्री राम।",[],[],"['drdhansinghuk', 'mansukhmandviya']",['https://t.co/AfNIssPGPm'],,
40,hi,1440621956521291785,2706521196, drdhansinghuk  mansukhmandviya  drdhansinghuk माननीय यशस्वी मंत्री श्री dr  धन सिंह रावत जी आज का युवा जानना चाहता है कि पिछली बार सहकारिता विभाग में बैंकों की वेकेंसिय आईं थीं जो किसी कारण बस निरस्त कर दी गई थी तो क्या इन वैकांसियो कि ना तो दुबारा विज्ञप्ति जारी की गई या इतनी पोस्ट समाप्त कर दी गई।,1440661709346148358,False, drdhansinghuk  mansukhmandviya  drdhansinghuk माननीय यशस्वी मंत्री श्री dr  धन सिंह रावत जी आज का युवा जानना चाहता है कि पिछली बार सहकारिता विभाग में बैंकों की वेकेंसिय आईं थीं जो किसी कारण बस निरस्त कर दी गई थी तो क्या इन वैकांसियो कि ना तो दुबारा विज्ञप्ति जारी की गई या इतनी पोस्ट समाप्त कर दी गई।,2021-09-22T12:58:12.000Z,India,"@drdhansinghuk @mansukhmandviya @drdhansinghuk माननीय यशस्वी मंत्री श्री dr, धन सिंह रावत जी आज का युवा जानना चाहता है कि पिछली बार सहकारिता विभाग में बैंकों की वेकेंसिय आईं थीं जो किसी कारण बस निरस्त कर दी गई थी,तो क्या इन वैकांसियो कि ना तो दुबारा विज्ञप्ति जारी की गई या इतनी पोस्ट समाप्त कर दी गई।",[],[],"['drdhansinghuk', 'mansukhmandviya', 'drdhansinghuk']",['https://t.co/QzEm1yQl23'],,
41,hi,1440617115292033034,67378160, DainikBhaskar इनके झूठ का गुब्बारा अगले दिन हीं फुट जाता हैलेकिन इनके आत्म विश्वास को देखकर कोई ये अंदाज़ा ही नहीं लगा सकता है कि अभी अभी ये देश बेच कर आ रहे हैं,1440622993663660035,False, DainikBhaskar इनके झूठ का गुब्बारा अगले दिन हीं फुट जाता हैलेकिन इनके आत्म विश्वास को देखकर कोई ये अंदाज़ा ही नहीं लगा सकता है कि अभी अभी ये देश बेच कर आ रहे हैं,2021-09-22T10:24:21.000Z,India,"@DainikBhaskar इनके झूठ का गुब्बारा अगले दिन हीं फुट जाता है

लेकिन इनके आत्म विश्वास को देखकर कोई ये अंदाज़ा ही नहीं लगा सकता है कि अभी अभी ये देश बेच कर आ रहे हैं",[],[],['DainikBhaskar'],['https://t.co/zVIkwVR2Mv'],,
42,hi,1440615902924271630,949556726105178112,इसके लिए एक अभियान चलाए  टीम बनाये एक टीम 5 6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।,1440615905600282629,False,इसके लिए एक अभियान चलाए  टीम बनाये एक टीम 5 6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।,2021-09-22T09:56:11.000Z,India,"इसके लिए एक अभियान चलाए, टीम बनाये,एक टीम 5-6 ग्रामपंचायतों को कव्हर करे और 27 सितंबर तक प्रथम डोज का शतप्रतिशत वैक्सीनेशन करें।इस कार्य मे बिल्कुल भी लापरवाही न करे। कलेक्टर श्री शर्मा ने कहा कि वैक्सीनेशन के ऑनलाइन एंट्री भी अनिवार्यतः करे।",[],[],[],['https://t.co/A4TGK9gLix'],,
43,en,1440615671012810762,978941133383454726, jabalpurdm How to get home vaccination for 60  years old female ,1440650172795547652,False,,2021-09-22T12:12:21.000Z,India,@jabalpurdm How to get home vaccination for 60+ years old female?,[],[],['jabalpurdm'],[], jabalpurdm How to get home vaccination for 60  years old female ,
44,en,1440615671012810762,978941133383454726, jabalpurdm Ya it s  compulsory  for everyone,1440616757484404751,False,,2021-09-22T09:59:35.000Z,India,@jabalpurdm Ya it's  compulsory  for everyone,[],[],['jabalpurdm'],[], jabalpurdm Ya it s  compulsory  for everyone,
45,en,1440605048443006979,67378160, DainikBhaskar Good introduction,1440605221097410561,False,,2021-09-22T09:13:44.000Z,India,@DainikBhaskar Good introduction,[],[],['DainikBhaskar'],[], DainikBhaskar Good introduction,
46,en,1440604141827411970,2936352979, sunilsharma bjp  BJP4UP  BJP4India  myogiadityanath  sunilbansalbjp  narendramodi  swatantrabjp Sir  in last 4 5 years   khoda colony 10 lacs people are still demanding water pipe line People are running by selling their houses due to scarcity of drinking water ,1440665053405990914,False,,2021-09-22T13:11:29.000Z,India,"@sunilsharma_bjp @BJP4UP @BJP4India @myogiadityanath @sunilbansalbjp @narendramodi @swatantrabjp Sir, in last 4.5 years , khoda colony 10 lacs people are still demanding water pipe line.
People are running by selling their houses due to scarcity of drinking water.",[],[],"['sunilsharma_bjp', 'BJP4UP', 'BJP4India', 'myogiadityanath', 'sunilbansalbjp', 'narendramodi', 'swatantrabjp']",['https://t.co/NzOzslCxHc'], sunilsharma bjp  BJP4UP  BJP4India  myogiadityanath  sunilbansalbjp  narendramodi  swatantrabjp Sir  in last 4 5 years   khoda colony 10 lacs people are still demanding water pipe line People are running by selling their houses due to scarcity of drinking water ,
47,hi,1440604141827411970,2936352979, sunilsharma bjp  BJP4UP  BJP4India  myogiadityanath  sunilbansalbjp  narendramodi  swatantrabjp  बिल्कुल सही कहा भाईसाहब  ,1440608096770920448,False, sunilsharma bjp  BJP4UP  BJP4India  myogiadityanath  sunilbansalbjp  narendramodi  swatantrabjp  बिल्कुल सही कहा भाईसाहब  ,2021-09-22T09:25:10.000Z,India,@sunilsharma_bjp @BJP4UP @BJP4India @myogiadityanath @sunilbansalbjp @narendramodi @swatantrabjp 👍 बिल्कुल सही कहा भाईसाहब !,['👍'],[],"['sunilsharma_bjp', 'BJP4UP', 'BJP4India', 'myogiadityanath', 'sunilbansalbjp', 'narendramodi', 'swatantrabjp']",[],,
48,hi,1440588669086146568,933624512490250240,विवादित एडवायजरी में भारत के लोग होते क्वारंटीन  भारत सरकार ने दर्ज कराया था कड़ा विरोध  भारत के दबाव में ब्रिटेन ने नई एडवायजरी जारी की PMOIndia  narendramodi  GOVUK  COVISHIELD   COVID19  Advisory  India  Britain  NiwanTimeInd,1440588672030560260,False,विवादित एडवायजरी में भारत के लोग होते क्वारंटीन  भारत सरकार ने दर्ज कराया था कड़ा विरोध  भारत के दबाव में ब्रिटेन ने नई एडवायजरी जारी की PMOIndia  narendramodi  GOVUK  COVISHIELD   COVID19  Advisory  India  Britain  NiwanTimeInd,2021-09-22T08:07:58.000Z,India,"विवादित एडवायजरी में भारत के लोग होते क्वारंटीन, भारत सरकार ने दर्ज कराया था कड़ा विरोध, भारत के दबाव में ब्रिटेन ने नई एडवायजरी जारी की
@PMOIndia @narendramodi @GOVUK #COVISHIELD  #COVID19 #Advisory #India #Britain #NiwanTimeInd",[],[],[],['https://t.co/wLsUsb8EkK'],,
49,en,1440587335402287108,321271735, ndtvindia Photo of a ghadha  Yes  RajatSharmaLive  republic,1440603490334621697,False,,2021-09-22T09:06:51.000Z,India,@ndtvindia Photo of a ghadha? Yes @RajatSharmaLive @republic,[],[],"['ndtvindia', 'RajatSharmaLive', 'republic']",[], ndtvindia Photo of a ghadha  Yes  RajatSharmaLive  republic,
50,hi,1440583887449513988,1203927815772442624, aajtakradio  aajtak 2अखाड़ों के अध्यक्ष नरेन्द्र गिरि जी यह वैदिक सनातन  धर्म के राष्ट्रपति जैसे पदपर थे  पोप से कम नहीइस्लाम मे देश मुखिया जैसे  पर मोदी जा रहेभागवत को भीलवाड़ा से फुरसत नही वैदिक सनातन का हाल बुरा,1440587243047981058,False, aajtakradio  aajtak 2अखाड़ों के अध्यक्ष नरेन्द्र गिरि जी यह वैदिक सनातन  धर्म के राष्ट्रपति जैसे पदपर थे  पोप से कम नहीइस्लाम मे देश मुखिया जैसे  पर मोदी जा रहेभागवत को भीलवाड़ा से फुरसत नही वैदिक सनातन का हाल बुरा,2021-09-22T08:02:18.000Z,India,"@aajtakradio @aajtak 2
अखाड़ों के अध्यक्ष?
नरेन्द्र गिरि जी!
यह वैदिक सनातन, धर्म के राष्ट्रपति जैसे पद
पर थे !
पोप से कम नही
इस्लाम मे देश मुखिया जैसे!!
पर मोदी जा रहे
भागवत को भीलवाड़ा से फुरसत नही!😢
वैदिक सनातन का हाल बुरा",['😢'],[],"['aajtakradio', 'aajtak']",['https://t.co/lT6KyYttkI'],,
51,hi,1440583887449513988,1203927815772442624, aajtakradio  aajtak जागे या खत्म हो संघतभी वैदिक तर सकते आप भागवतओम बिरला के बारे मे सोचिऐउन्हे तुरंत कहाँ होना था कहाँ उस दिन  2,1440587167265263627,False, aajtakradio  aajtak जागे या खत्म हो संघतभी वैदिक तर सकते आप भागवतओम बिरला के बारे मे सोचिऐउन्हे तुरंत कहाँ होना था कहाँ उस दिन  2,2021-09-22T08:02:00.000Z,India,"@aajtakradio @aajtak जागे या खत्म हो संघ
तभी वैदिक तर सकते!
आप भागवत
ओम बिरला के बारे मे सोचिऐ
उन्हे तुरंत कहाँ होना था
#कहाँ उस दिन ?
2",[],['कहाँ'],"['aajtakradio', 'aajtak']",[],,
52,hi,1440579366157787136,67378160, DainikBhaskar सब ठीक है। परन्तु १२ वर्ष से कम उम्र के बच्चों का क्या होगा  ,1440580162555289604,False, DainikBhaskar सब ठीक है। परन्तु १२ वर्ष से कम उम्र के बच्चों का क्या होगा  ,2021-09-22T07:34:10.000Z,India,@DainikBhaskar सब ठीक है। परन्तु १२ वर्ष से कम उम्र के बच्चों का क्या होगा??,[],[],['DainikBhaskar'],[],,
53,hi,1440576841178238977,933624512490250240,यूपी में 7 करोड़ 69 लाख से ज्यादा कोरोना जांच  यूपी में 24घंटे में कोरोना के सिर्फ 17 नए केसयूपी के 67 जिलों में कोरोना का नया केस नहीं myogiadityanath  CMOfficeUP  Corona  COVID19Vic  COVID19  VaccinationUpdate  NiwanTimesInd,1440576844135157761,False,यूपी में 7 करोड़ 69 लाख से ज्यादा कोरोना जांच  यूपी में 24घंटे में कोरोना के सिर्फ 17 नए केसयूपी के 67 जिलों में कोरोना का नया केस नहीं myogiadityanath  CMOfficeUP  Corona  COVID19Vic  COVID19  VaccinationUpdate  NiwanTimesInd,2021-09-22T07:20:58.000Z,India,"यूपी में 7 करोड़ 69 लाख से ज्यादा कोरोना जांच, यूपी में 24घंटे में कोरोना के सिर्फ 17 नए केसयूपी के 67 जिलों में कोरोना का नया केस नहीं
@myogiadityanath @CMOfficeUP #Corona #COVID19Vic #COVID19 #VaccinationUpdate #NiwanTimesInd",[],[],[],['https://t.co/t1h6SVZIRA'],,
54,en,1440571480836751365,892606329499525120, DrArchanaINC  DrArchanaINC  ji mera acount suspended ho gya tha my new account VishavpratapSa1 follow back Support me,1440696614381781009,False,,2021-09-22T15:16:54.000Z,India,"@DrArchanaINC @DrArchanaINC  ji mera acount suspended ho gya tha my new account
@VishavpratapSa1 follow back 
Support me",[],[],"['DrArchanaINC', 'DrArchanaINC', 'VishavpratapSa1']",[], DrArchanaINC  DrArchanaINC  ji mera acount suspended ho gya tha my new account VishavpratapSa1 follow back Support me,
55,hi,1440564263291002881,1136903190404710401,यूपी में 7 करोड़ 69 लाख से ज्यादा कोरोना जांच  यूपी में 24 घंटे में कोरोना के सिर्फ 17 नए केस  यूपी के 67 जिलों में कोरोना का नया केस नहीं nhm up  MhfwGoUP  COVID19  Corona  vaccine  Vaccination  News1Indiatweet https   t co VGC0uP0EKa,1440564269704040458,True,यूपी में 7 करोड़ 69 लाख से ज्यादा कोरोना जांच  यूपी में 24 घंटे में कोरोना के सिर्फ 17 नए केस  यूपी के 67 जिलों में कोरोना का नया केस नहीं nhm up  MhfwGoUP  COVID19  Corona  vaccine  Vaccination  News1Indiatweet https   t co VGC0uP0EKa,2021-09-22T06:31:00.000Z,India,"यूपी में 7 करोड़ 69 लाख से ज्यादा कोरोना जांच, यूपी में 24 घंटे में कोरोना के सिर्फ 17 नए केस, यूपी के 67 जिलों में कोरोना का नया केस नहीं
@nhm_up @MhfwGoUP #COVID19 #Corona #vaccine #Vaccination #News1Indiatweet https://t.co/VGC0uP0EKa",[],[],[],['https://t.co/DwxIkEQVd6'],,
56,en,1440532487155830797,1205848351742119936, KhushbooAnchor Hello good morning,1440540333515763717,False,,2021-09-22T04:55:54.000Z,India,@KhushbooAnchor Hello good morning,[],[],['KhushbooAnchor'],[], KhushbooAnchor Hello good morning,
57,hi,1440532487155830797,1205848351742119936, KhushbooAnchor परी कहां है जीहमे गाली दे रही होंगी  उनको सुना देना ये शेरकुछ पलों की खामोशी भी तेरी बर्दाश्त नहींफिर कैसे कह दूं तुझसे प्यार नही मेरी पलकों की नमी इस बात की गवाह है मुझे आज भी तुमसे मोहब्बत बेपनाह है ,1440538501322215433,False, KhushbooAnchor परी कहां है जीहमे गाली दे रही होंगी  उनको सुना देना ये शेरकुछ पलों की खामोशी भी तेरी बर्दाश्त नहींफिर कैसे कह दूं तुझसे प्यार नही मेरी पलकों की नमी इस बात की गवाह है मुझे आज भी तुमसे मोहब्बत बेपनाह है ,2021-09-22T04:48:37.000Z,India,"@KhushbooAnchor परी कहां है जी
हमे गाली दे रही होंगी, उनको सुना देना ये शेर

कुछ पलों की खामोशी भी तेरी बर्दाश्त नहीं
फिर कैसे कह दूं तुझसे प्यार नही 
मेरी पलकों की नमी इस बात की गवाह है,
मुझे आज भी तुमसे मोहब्बत बेपनाह है.",[],[],['KhushbooAnchor'],['https://t.co/xuLpRpmVW7'],,
58,hi,1440397952023891970,938002728898347008, Republic Bharat  start MP teachers transfer portal अनार्थिक मुद्दे को हल करने से यदि हजारों की पीड़ा दूर हो जाये तो क्या परेशानी है मामाजी सिर्फ सिफारिश वालों को ट्रांसफर देकर पोर्टल बंद कर दियानिष्ठुर न बनो करुणा करो narendramodi  ChouhanShivraj  JM Scindia OfficeOfR  OfficeOfKNath,1440404247661531136,False, Republic Bharat  start MP teachers transfer portal अनार्थिक मुद्दे को हल करने से यदि हजारों की पीड़ा दूर हो जाये तो क्या परेशानी है मामाजी सिर्फ सिफारिश वालों को ट्रांसफर देकर पोर्टल बंद कर दियानिष्ठुर न बनो करुणा करो narendramodi  ChouhanShivraj  JM Scindia OfficeOfR  OfficeOfKNath,2021-09-21T19:55:08.000Z,India,"@Republic_Bharat #start_MP_teachers_transfer_portal 
अनार्थिक मुद्दे को हल करने से यदि हजारों की पीड़ा दूर हो जाये तो क्या परेशानी है मामाजी?सिर्फ सिफारिश वालों को ट्रांसफर देकर पोर्टल बंद कर दिया
निष्ठुर न बनो करुणा करो🙏
@narendramodi 
@ChouhanShivraj 
@JM_Scindia
@OfficeOfR 
@OfficeOfKNath",['🙏'],['start_MP_teachers_transfer_portal'],['Republic_Bharat'],['https://t.co/yebik0Bgsd'],,
59,en,1440397952023891970,938002728898347008, Republic Bharat Congratulation,1440399545670668298,False,,2021-09-21T19:36:27.000Z,India,@Republic_Bharat Congratulation,[],[],['Republic_Bharat'],[], Republic Bharat Congratulation,
60,hi,1440392136357072896,1149299752732786688, ChambalSandesh प्रिय चंबल संदेश बेचारे लड़कों ने क्या बिगाड़ा है उन्होंने भी  वैक्सीनेशन करवाया है और करवा रहे हैं फिर उनका फोटो क्यों नहीं छापते,1440482218405597189,False, ChambalSandesh प्रिय चंबल संदेश बेचारे लड़कों ने क्या बिगाड़ा है उन्होंने भी  वैक्सीनेशन करवाया है और करवा रहे हैं फिर उनका फोटो क्यों नहीं छापते,2021-09-22T01:04:58.000Z,India,@ChambalSandesh प्रिय चंबल संदेश बेचारे लड़कों ने क्या बिगाड़ा है उन्होंने भी  वैक्सीनेशन करवाया है और करवा रहे हैं फिर उनका फोटो क्यों नहीं छापते😀,['😀'],[],['ChambalSandesh'],['https://t.co/JHgm26GsD9'],,
61,en,1440390566991171590,1285523662418792448, mdhamzaasthanvi  dmnalanda  shamim19akhtar  Shrawon Nalanda  HealthNalanda  BdoChandi  asthawana Without having 2nd dose of COVISHIELD my family received the message and final certificate from Asthawan PHC on 17 09 2021 NitishKumar  mangalpandeybjp  dmnalanda  HealthNalanda  yadavtejashwi  BdoChandi  mdhamzaasthanvi https   t co hpkbPYRvK7,1440607068306640904,False,,2021-09-22T09:21:04.000Z,India,"@mdhamzaasthanvi @dmnalanda @shamim19akhtar @Shrawon_Nalanda @HealthNalanda @BdoChandi @asthawana Without having 2nd dose of COVISHIELD my family received the message and final certificate from Asthawan PHC on 17.09.2021
@NitishKumar @mangalpandeybjp @dmnalanda @HealthNalanda @yadavtejashwi @BdoChandi @mdhamzaasthanvi https://t.co/hpkbPYRvK7",[],[],"['mdhamzaasthanvi', 'dmnalanda', 'shamim19akhtar', 'Shrawon_Nalanda', 'HealthNalanda', 'BdoChandi', 'asthawana']",['https://t.co/Ry8riSdvsT'], mdhamzaasthanvi  dmnalanda  shamim19akhtar  Shrawon Nalanda  HealthNalanda  BdoChandi  asthawana Without having 2nd dose of COVISHIELD my family received the message and final certificate from Asthawan PHC on 17 09 2021 NitishKumar  mangalpandeybjp  dmnalanda  HealthNalanda  yadavtejashwi  BdoChandi  mdhamzaasthanvi https   t co hpkbPYRvK7,
62,hi,1440377692327604239,1396833158633443338, KashiGaurav0700 भारत माता की जय,1440755404300906503,False, KashiGaurav0700 भारत माता की जय,2021-09-22T19:10:30.000Z,India,@KashiGaurav0700 भारत माता की जय,[],[],['KashiGaurav0700'],[],,
