,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es,text_hi
166,en,1438472735701839874,803694179079458816, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,1439873790561898502,False, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,2021-09-20T08:47:17.000Z,USA,@VP Braindead Biden speaking here ..... Think I'm going to give the Taliban even more weapons and tax payers money ... Anyone vaccinating the people at the border ?I'm Joe bidens husband .. Earthquake protection from the vaccine. Where's my ice cream ??? Come on man !!!,[],[],['VP'],['https://t.co/KOEi5eRDJA'],,
167,en,1438472735701839874,803694179079458816, VP Where is the care for Yemen sons who die every minute,1439837205493698568,False, VP Where is the care for Yemen sons who die every minute,2021-09-20T06:21:55.000Z,USA,@VP Where is the care for Yemen sons who die every minute,[],[],['VP'],[],,
168,en,1438472735701839874,803694179079458816, VP Under the health care act my monthly bill went from  374 00 a month to  801 00 a month  in Spokane Wa  The insurance company was left scrambling we meet your standards ,1439669574723530753,False, VP Under the health care act my monthly bill went from  374 00 a month to  801 00 a month  in Spokane Wa  The insurance company was left scrambling we meet your standards ,2021-09-19T19:15:49.000Z,USA,"@VP Under the health care act my monthly bill went from $374.00 a month to $801.00 a month, in Spokane Wa. The insurance company was left scrambling we meet your standards.",[],[],['VP'],['https://t.co/TOUhPJ02xa'],,
169,en,1438472735701839874,803694179079458816, VP Even with  good  insurance  most Americans still can t afford healthcare  How about instead of forcing people to have insurance you force hospitals and big pharma not to price gouge people  You don t get to call it a win as long as hospital costs continue to bankrupt people daily,1439564433358008321,False, VP Even with  good  insurance  most Americans still can t afford healthcare  How about instead of forcing people to have insurance you force hospitals and big pharma not to price gouge people  You don t get to call it a win as long as hospital costs continue to bankrupt people daily,2021-09-19T12:18:01.000Z,USA,"@VP Even with ""good"" insurance, most Americans still can't afford healthcare. How about instead of forcing people to have insurance you force hospitals and big pharma not to price gouge people? You don't get to call it a win as long as hospital costs continue to bankrupt people daily",[],[],['VP'],['https://t.co/wkpXgShXPO'],,
170,en,1438472735701839874,803694179079458816, VP Wow  Congratulations  Does it include all Illegals and Afghan immigrants  Just keep adding to our tax burden in your Admin   Never in Countries History has an a Admin throw the US under the bus so far  Socialist  Communist  Woke or what ever you call it  your not good for the US ,1439452253140758533,False, VP Wow  Congratulations  Does it include all Illegals and Afghan immigrants  Just keep adding to our tax burden in your Admin   Never in Countries History has an a Admin throw the US under the bus so far  Socialist  Communist  Woke or what ever you call it  your not good for the US ,2021-09-19T04:52:15.000Z,USA,"@VP Wow! Congratulations! Does it include all Illegals and Afghan immigrants? Just keep adding to our tax burden in your Admin!! Never in Countries History has an a Admin throw the US under the bus so far. Socialist, Communist, Woke or what ever you call it, your not good for the US!",[],[],['VP'],['https://t.co/Pk8stIHkjA'],,
171,en,1438472735701839874,803694179079458816, Kand729  RjMolina84  HaydeeF14  chsnamu  VP We all pay  regardless   I would rather my tax dollars go to programs that benefit others rather than government welfare to corporations  Like these  https   t co Wq9ABUCMG4,1439399663749140485,False, Kand729  RjMolina84  HaydeeF14  chsnamu  VP We all pay  regardless   I would rather my tax dollars go to programs that benefit others rather than government welfare to corporations  Like these  https   t co Wq9ABUCMG4,2021-09-19T01:23:17.000Z,USA,"@Kand729 @RjMolina84 @HaydeeF14 @chsnamu @VP We all pay, regardless,  I would rather my tax dollars go to programs that benefit others rather than government welfare to corporations. Like these. https://t.co/Wq9ABUCMG4",[],[],"['Kand729', 'RjMolina84', 'HaydeeF14', 'chsnamu', 'VP']",['https://t.co/KNHAt2I3vr'],,
172,en,1438472735701839874,803694179079458816, cliff selmon  largemargeTD I am for honesty and transparency    But  I am also a naive idealist when it comes to those things    so I ll admit that it s difficult for me to differentiate between lazy policy  and those that has to manage resources  and thus opt out for manipulation for achieving objectives ,1439357206844030977,False, cliff selmon  largemargeTD I am for honesty and transparency    But  I am also a naive idealist when it comes to those things    so I ll admit that it s difficult for me to differentiate between lazy policy  and those that has to manage resources  and thus opt out for manipulation for achieving objectives ,2021-09-18T22:34:34.000Z,USA,"@cliff_selmon @largemargeTD I am for honesty and transparency.   But, I am also a naive idealist when it comes to those things... so I'll admit that it's difficult for me to differentiate between lazy policy, and those that has to manage resources, and thus opt out for manipulation for achieving objectives.",[],[],"['cliff_selmon', 'largemargeTD']",['https://t.co/mNJ1GzlCbX'],,
173,en,1438256114563534851,803694179079458816, JanandJessi Clearly  you need something to do  Maybe a job perhaps ,1440798249506381826,False, JanandJessi Clearly  you need something to do  Maybe a job perhaps ,2021-09-22T22:00:46.000Z,USA,"@JanandJessi Clearly, you need something to do. Maybe a job perhaps?",[],[],['JanandJessi'],[],,
174,en,1438256114563534851,803694179079458816, JanandJessi Grow up  get educated  make friends  and go down your own road of life If you re gonna tell people to get educated  it helps to use commas in the right place as well as use the correct your ,1440792939416809484,False, JanandJessi Grow up  get educated  make friends  and go down your own road of life If you re gonna tell people to get educated  it helps to use commas in the right place as well as use the correct your ,2021-09-22T21:39:40.000Z,USA,"@JanandJessi Grow up, get educated, make friends, and go down your own road of life.

If you're gonna tell people to get educated, it helps to use commas in the right place as well as use the correct your.🤗👍","['👍', '🤗']",[],['JanandJessi'],['https://t.co/6T5qZKa9Wk'],,
175,en,1438256114563534851,803694179079458816, MCLicenser I would never wish upon anyone the pain I have to suffer through  But I would make an exception with you  You would not last an hour with my disease without pain killersI am ashamed of you ,1440792176464592899,False, MCLicenser I would never wish upon anyone the pain I have to suffer through  But I would make an exception with you  You would not last an hour with my disease without pain killersI am ashamed of you ,2021-09-22T21:36:38.000Z,USA,"@MCLicenser I would never wish upon anyone the pain I have to suffer through. But I would make an exception with you. You would not last an hour with my disease without pain killers
I am ashamed of you.",[],[],['MCLicenser'],['https://t.co/oKxOeM9hRw'],,
176,en,1438256114563534851,803694179079458816, DoingMyPartAreU I do have residents in both states  Ever heard of snowbirds ,1440791468910678016,False, DoingMyPartAreU I do have residents in both states  Ever heard of snowbirds ,2021-09-22T21:33:49.000Z,USA,@DoingMyPartAreU I do have residents in both states. Ever heard of snowbirds?,[],[],['DoingMyPartAreU'],[],,
177,en,1438256114563534851,803694179079458816, MCLicenser  VP My late husband was in the 82nd Airborne Now what ,1440791151821217794,False, MCLicenser  VP My late husband was in the 82nd Airborne Now what ,2021-09-22T21:32:33.000Z,USA,"@MCLicenser @VP My late husband was in the 82nd Airborne.
Now what?",[],[],"['MCLicenser', 'VP']",[],,
178,en,1438256114563534851,803694179079458816, SaulTheWay Thank you  Yes  I am a good person   and I would give the shirt off my back to help anyone  One thing I don t do is converse or play word games online with people like you Grow up    get educated make friends andgo down you re own road of life ,1440790408074719236,False, SaulTheWay Thank you  Yes  I am a good person   and I would give the shirt off my back to help anyone  One thing I don t do is converse or play word games online with people like you Grow up    get educated make friends andgo down you re own road of life ,2021-09-22T21:29:36.000Z,USA,"@SaulTheWay Thank you. Yes. I am a good person,  and I would give the shirt off my back to help anyone. One thing I don't do is converse or play word games online with people like you.
Grow up  , get educated make friends andgo down you're own road of life.",[],[],['SaulTheWay'],['https://t.co/AOiwB06YjU'],,
179,en,1438256114563534851,803694179079458816, VP We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,1440685507424317453,False, VP We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,2021-09-22T14:32:46.000Z,USA,"@VP We agree to pay the fine, but please give us permanent residence, we are tired @POTUS. @FLOTUS. @VP",[],[],"['VP', 'POTUS', 'FLOTUS', 'VP']",[],,
180,en,1438256114563534851,803694179079458816, VP Especially the homeless ,1440560957898387464,False, VP Especially the homeless ,2021-09-22T06:17:51.000Z,USA,@VP Especially the homeless.,[],[],['VP'],[],,
181,en,1438256114563534851,803694179079458816, TsicOfIgnorance  VP And the democrats should all pay for their crimes against humanity ,1440548416241606661,False, TsicOfIgnorance  VP And the democrats should all pay for their crimes against humanity ,2021-09-22T05:28:01.000Z,USA,@TsicOfIgnorance @VP And the democrats should all pay for their crimes against humanity.,[],[],"['TsicOfIgnorance', 'VP']",[],,
182,en,1438256114563534851,803694179079458816, VP Evil stands with Evil you people are the very worst of humanity  Crimes against Humanity and I hope your punishment is made public so we can celebrate  America did not vote for you  The only thing any of you are good at is lying  stealing and destroying anything that’s good,1440547173905494021,False, VP Evil stands with Evil you people are the very worst of humanity  Crimes against Humanity and I hope your punishment is made public so we can celebrate  America did not vote for you  The only thing any of you are good at is lying  stealing and destroying anything that’s good,2021-09-22T05:23:04.000Z,USA,"@VP Evil stands with Evil you people are the very worst of humanity. Crimes against Humanity and I hope your punishment is made public so we can celebrate. America did not vote for you. The only thing any of you are good at is lying, stealing and destroying anything that’s good",[],[],['VP'],['https://t.co/7WPJuk51D1'],,
183,en,1438256114563534851,803694179079458816, JanandJessi You re doing great  ,1440371124479479817,False, JanandJessi You re doing great  ,2021-09-21T17:43:31.000Z,USA,@JanandJessi You're doing great. 👍,['👍'],[],['JanandJessi'],[],,
184,en,1438256114563534851,803694179079458816, SaulTheWay I have no problems   You have problems though tweeting to a stranger and thinking you re a know it all  You are wrong SaulTheWay very very wrong  Mind you re own business  You are weak and unworthy ,1440358827296129040,False, SaulTheWay I have no problems   You have problems though tweeting to a stranger and thinking you re a know it all  You are wrong SaulTheWay very very wrong  Mind you re own business  You are weak and unworthy ,2021-09-21T16:54:39.000Z,USA,@SaulTheWay I have no problems.  You have problems though tweeting to a stranger and thinking you're a know it all. You are wrong SaulTheWay very very wrong. Mind you're own business. You are weak and unworthy.,[],[],['SaulTheWay'],['https://t.co/uwPjx0gTac'],,
185,en,1438256114563534851,803694179079458816, VP Yes it does and it is not this Administration  Inhumane you called it do you realize none of them will ever show up for court  Fly them to Jersey You are jeopardizing my children and yours it has effected me immensely and your at football  what’s inhumane or were U used ,1440082137944715270,False, VP Yes it does and it is not this Administration  Inhumane you called it do you realize none of them will ever show up for court  Fly them to Jersey You are jeopardizing my children and yours it has effected me immensely and your at football  what’s inhumane or were U used ,2021-09-20T22:35:11.000Z,USA,@VP Yes it does and it is not this Administration! Inhumane you called it do you realize none of them will ever show up for court. Fly them to Jersey You are jeopardizing my children and yours it has effected me immensely and your at football 🏈 what’s inhumane or were U used!,['🏈'],[],['VP'],['https://t.co/MHUCEY4Dt8'],,
186,en,1438256114563534851,803694179079458816, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,1439873889346232321,False, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,2021-09-20T08:47:41.000Z,USA,@VP Braindead Biden speaking here ..... Think I'm going to give the Taliban even more weapons and tax payers money ... Anyone vaccinating the people at the border ?I'm Joe bidens husband .. Earthquake protection from the vaccine. Where's my ice cream ??? Come on man !!!,[],[],['VP'],['https://t.co/QWk6Zf668r'],,
187,en,1438256114563534851,803694179079458816, mylifeoreilly  VP I think outside of Los Angeles   San Diego San Francisco San Bernardino and big cities California is conservative   Let s focus on the high homeless population especially blks   high cost of living   draconian policies and mass illegal aliens running amuck,1439745543312379904,False, mylifeoreilly  VP I think outside of Los Angeles   San Diego San Francisco San Bernardino and big cities California is conservative   Let s focus on the high homeless population especially blks   high cost of living   draconian policies and mass illegal aliens running amuck,2021-09-20T00:17:41.000Z,USA,"@mylifeoreilly @VP I think outside of Los Angeles,  San Diego San Francisco San Bernardino and big cities California is conservative.  Let's focus on the high homeless population especially blks,  high cost of living,  draconian policies and mass illegal aliens running amuck",[],[],"['mylifeoreilly', 'VP']",['https://t.co/BGAfbIg8nC'],,
188,en,1438256114563534851,803694179079458816, ducedunn  VP Funded by tRUMP supporters RedEAD,1439741543443664897,False, ducedunn  VP Funded by tRUMP supporters RedEAD,2021-09-20T00:01:47.000Z,USA,"@ducedunn @VP Funded by tRUMP supporters 
Red=DEAD",['=D'],[],"['ducedunn', 'VP']",[],,
189,en,1438256114563534851,803694179079458816, DebbyFeo  VP Wrong,1439739864056942599,False, DebbyFeo  VP Wrong,2021-09-19T23:55:07.000Z,USA,@DebbyFeo @VP Wrong,[],[],"['DebbyFeo', 'VP']",[],,
190,en,1438256114563534851,803694179079458816, VP KAMALA PLEASEEEEEEEEEeeeeee do something about the current crisis at the border   Yeah yeah yeah congrats to Gavin BUT there is a crisis at the border WTF there s a crisis every where  covid fires no masks climate deniers refugees wait in line no beds avaliable shot refusals     https   t co FrKMaXGJY0,1439628920664506375,False, VP KAMALA PLEASEEEEEEEEEeeeeee do something about the current crisis at the border   Yeah yeah yeah congrats to Gavin BUT there is a crisis at the border WTF there s a crisis every where  covid fires no masks climate deniers refugees wait in line no beds avaliable shot refusals     https   t co FrKMaXGJY0,2021-09-19T16:34:16.000Z,USA,@VP KAMALA PLEASEEEEEEEEEeeeeee do something about the current crisis at the border.  Yeah yeah yeah congrats to Gavin BUT there is a crisis at the border WTF there's a crisis every where  covid fires no masks climate deniers refugees wait in line no beds avaliable shot refusals ... https://t.co/FrKMaXGJY0,[],[],['VP'],['https://t.co/dYTit28rZg'],,
191,en,1438256114563534851,803694179079458816, normbnyc  VP Your dumbass is still talking about prosecuting trump    How many witch hunts loser  Biden should be held accountable for bombing 5 children the other day  What s your views on that lefty    You still suffer from TDS ,1439590235856330760,False, normbnyc  VP Your dumbass is still talking about prosecuting trump    How many witch hunts loser  Biden should be held accountable for bombing 5 children the other day  What s your views on that lefty    You still suffer from TDS ,2021-09-19T14:00:33.000Z,USA,@normbnyc @VP Your dumbass is still talking about prosecuting trump??? How many witch hunts loser. Biden should be held accountable for bombing 5 children the other day. What's your views on that lefty??? You still suffer from TDS 🤣🤣🤣,['🤣'],[],"['normbnyc', 'VP']",['https://t.co/4bSeSMxLiL'],,
192,en,1438256114563534851,803694179079458816, AmyLynnLee7733  VP Think they give a shit about you  They got your votes and that was that ,1439589758230044673,False, AmyLynnLee7733  VP Think they give a shit about you  They got your votes and that was that ,2021-09-19T13:58:39.000Z,USA,@AmyLynnLee7733 @VP Think they give a shit about you? They got your votes and that was that.,[],[],"['AmyLynnLee7733', 'VP']",[],,
193,en,1438256114563534851,803694179079458816, TsicOfIgnorance  VP Shut the fuck up,1439589608963067908,False, TsicOfIgnorance  VP Shut the fuck up,2021-09-19T13:58:03.000Z,USA,@TsicOfIgnorance @VP Shut the fuck up,[],[],"['TsicOfIgnorance', 'VP']",[],,
194,en,1438256114563534851,803694179079458816, VP We know  You support guys who support rapists  Typical ,1439589562184052739,False, VP We know  You support guys who support rapists  Typical ,2021-09-19T13:57:52.000Z,USA,@VP We know. You support guys who support rapists. Typical.,[],[],['VP'],[],,
195,en,1438256114563534851,803694179079458816, VP You’re right business owners can count on  GavinNewsom to shut them down  ,1439439421057617923,False, VP You’re right business owners can count on  GavinNewsom to shut them down  ,2021-09-19T04:01:16.000Z,USA,@VP You’re right business owners can count on @GavinNewsom to shut them down. 🤡,['🤡'],[],"['VP', 'GavinNewsom']",[],,
196,en,1438256114563534851,803694179079458816, VP Democrays can continue their communist rule over the people ,1439416464629506051,False, VP Democrays can continue their communist rule over the people ,2021-09-19T02:30:02.000Z,USA,@VP Democrays can continue their communist rule over the people.,[],[],['VP'],[],,
197,en,1438256114563534851,803694179079458816, VP California continues its downward spiral into tyranny,1439402341317423106,False, VP California continues its downward spiral into tyranny,2021-09-19T01:33:55.000Z,USA,@VP California continues its downward spiral into tyranny,[],[],['VP'],[],,
198,en,1438148096848924673,803694179079458816, VP We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,1440685544816590855,False, VP We agree to pay the fine  but please give us permanent residence  we are tired  POTUS   FLOTUS   VP,2021-09-22T14:32:55.000Z,USA,"@VP We agree to pay the fine, but please give us permanent residence, we are tired @POTUS. @FLOTUS. @VP",[],[],"['VP', 'POTUS', 'FLOTUS', 'VP']",[],,
199,en,1438148096848924673,803694179079458816, LilDizz1  VP Wow  You’re the cartoon king ,1440116957370408961,False, LilDizz1  VP Wow  You’re the cartoon king ,2021-09-21T00:53:33.000Z,USA,@LilDizz1 @VP Wow. You’re the cartoon king.,[],[],"['LilDizz1', 'VP']",[],,
200,en,1438148096848924673,803694179079458816, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,1439873937219928067,False, VP Braindead Biden speaking here       Think I m going to give the Taliban even more weapons and tax payers money     Anyone vaccinating the people at the border  I m Joe bidens husband    Earthquake protection from the vaccine  Where s my ice cream     Come on man    ,2021-09-20T08:47:52.000Z,USA,@VP Braindead Biden speaking here ..... Think I'm going to give the Taliban even more weapons and tax payers money ... Anyone vaccinating the people at the border ?I'm Joe bidens husband .. Earthquake protection from the vaccine. Where's my ice cream ??? Come on man !!!,[],[],['VP'],['https://t.co/seEUXLQjwG'],,
201,en,1438148096848924673,803694179079458816, VP Thanks for the Covid relief checks dopey wealthy   I’m going to enjoy a 2 week vacation in Fiji on you   You can than your F UP president Pelosi ,1439542864485261313,False, VP Thanks for the Covid relief checks dopey wealthy   I’m going to enjoy a 2 week vacation in Fiji on you   You can than your F UP president Pelosi ,2021-09-19T10:52:18.000Z,USA,@VP Thanks for the Covid relief checks dopey wealthy!  I’m going to enjoy a 2 week vacation in Fiji on you!  You can than your F-UP president Pelosi!,[],[],['VP'],['https://t.co/SLLG5i3jY2'],,
202,en,1438148096848924673,803694179079458816, VP  It is possible to change  not by helping  but by working hard ,1439233650445406211,False, VP  It is possible to change  not by helping  but by working hard ,2021-09-18T14:23:36.000Z,USA,"@VP 🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹 It is possible to change, not by helping, but by working hard 🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹",['🇪🇹'],[],['VP'],[],,
203,en,1438148096848924673,803694179079458816, GetARealCoffee  VP That s like saying that every person of Chinese descent around the world    and in China    is guilty of the Chinese government s actions  Your thinking betrays the collective guilt fantasy all bigots indulge in  It s just easier to use with a smallr worldwide population  So  no ,1439195098055692299,False, GetARealCoffee  VP That s like saying that every person of Chinese descent around the world    and in China    is guilty of the Chinese government s actions  Your thinking betrays the collective guilt fantasy all bigots indulge in  It s just easier to use with a smallr worldwide population  So  no ,2021-09-18T11:50:24.000Z,USA,"@GetARealCoffee @VP That's like saying that every person of Chinese descent around the world -- and in China -- is guilty of the Chinese government's actions. Your thinking betrays the collective-guilt fantasy all bigots indulge in. It's just easier to use with a smallr worldwide population. So, no.",[],[],"['GetARealCoffee', 'VP']",['https://t.co/qSg0WnWnUJ'],,
204,en,1438148096848924673,803694179079458816, VP What are you doing about the BORDER CRISIS    ,1438882875084980230,False, VP What are you doing about the BORDER CRISIS    ,2021-09-17T15:09:45.000Z,USA,@VP What are you doing about the BORDER CRISIS??? 🇺🇸,['🇺🇸'],[],['VP'],[],,
205,en,1438148096848924673,803694179079458816, VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their      ,1438825737767854085,False, VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their      ,2021-09-17T11:22:42.000Z,USA,@VP You have mass homeless and people entering the country all the all need todo is stick together with shovels and walk back to their homeland rich might need some divers here and their!!!!!!,[],[],['VP'],['https://t.co/k8kUUHvkUF'],,
206,en,1438148096848924673,803694179079458816, VP Considering Hollywood doesn’t support Jerusalem why are you spouting these truths as a Hollywood liberal they don’t support Israel Israel supported Trump I don’t know who you think you’re fooling by your rhetoric,1438694788367216640,False, VP Considering Hollywood doesn’t support Jerusalem why are you spouting these truths as a Hollywood liberal they don’t support Israel Israel supported Trump I don’t know who you think you’re fooling by your rhetoric,2021-09-17T02:42:21.000Z,USA,@VP Considering Hollywood doesn’t support Jerusalem why are you spouting these truths as a Hollywood liberal they don’t support Israel Israel supported Trump I don’t know who you think you’re fooling by your rhetoric,[],[],['VP'],['https://t.co/Wx9P6M2oJz'],,
207,en,1438148096848924673,803694179079458816, VP Thanks a million ,1438558592194465794,False, VP Thanks a million ,2021-09-16T17:41:10.000Z,USA,@VP Thanks a million!🤍🇮🇱💙🇺🇸❤️,"['🤍', '🇺🇸', '🇮🇱', '❤️', '💙']",[],['VP'],[],,
208,en,1438148096848924673,803694179079458816, DeSantis4win  Mik76233643  VP Neato bruh,1438554784714395651,False, DeSantis4win  Mik76233643  VP Neato bruh,2021-09-16T17:26:02.000Z,USA,@DeSantis4win @Mik76233643 @VP Neato bruh,[],[],"['DeSantis4win', 'Mik76233643', 'VP']",[],,
209,en,1438148096848924673,803694179079458816, HopiumOverdose  Mik76233643  VP I’d prefer you gfy,1438545346553171970,False, HopiumOverdose  Mik76233643  VP I’d prefer you gfy,2021-09-16T16:48:32.000Z,USA,@HopiumOverdose @Mik76233643 @VP I’d prefer you gfy,[],[],"['HopiumOverdose', 'Mik76233643', 'VP']",[],,
210,en,1438148096848924673,803694179079458816, VP And to you and your wonderful family as well ,1438543408428167173,False, VP And to you and your wonderful family as well ,2021-09-16T16:40:50.000Z,USA,@VP And to you and your wonderful family as well 💗❤️🌸,"['❤️', '🌸', '💗']",[],['VP'],[],,
211,en,1438148096848924673,803694179079458816, parvindrathakur  VP Come get him  you can have all the trumps  well except his niece  we actually like her ,1438514060610314252,False, parvindrathakur  VP Come get him  you can have all the trumps  well except his niece  we actually like her ,2021-09-16T14:44:13.000Z,USA,"@parvindrathakur @VP Come get him, you can have all the trumps, well except his niece, we actually like her.",[],[],"['parvindrathakur', 'VP']",[],,
212,en,1438148096848924673,803694179079458816, TypicalTrumpie  VP I agree  Biggest mistake ,1438506502977777673,False, TypicalTrumpie  VP I agree  Biggest mistake ,2021-09-16T14:14:11.000Z,USA,@TypicalTrumpie @VP I agree. Biggest mistake.,[],[],"['TypicalTrumpie', 'VP']",[],,
213,en,1438148096848924673,803694179079458816, VP The admin of the group https   t co ZJjy98nS2K,1438501984311681025,False, VP The admin of the group https   t co ZJjy98nS2K,2021-09-16T13:56:13.000Z,USA,@VP The admin of the group https://t.co/ZJjy98nS2K,[],[],['VP'],[],,
214,en,1438148096848924673,803694179079458816, VP The group photo https   t co Ev0rVOFXbm,1438501836785270788,False, VP The group photo https   t co Ev0rVOFXbm,2021-09-16T13:55:38.000Z,USA,@VP The group photo https://t.co/Ev0rVOFXbm,[],[],['VP'],[],,
215,en,1438148096848924673,803694179079458816, VP I love u guys your whole life and career is banked on a crew  chasing the million dollar hit we been doing this for almost four decades and you fucked off half a country I am fucking proud of tou,1438499115302854657,False, VP I love u guys your whole life and career is banked on a crew  chasing the million dollar hit we been doing this for almost four decades and you fucked off half a country I am fucking proud of tou,2021-09-16T13:44:49.000Z,USA,@VP I love u guys your whole life and career is banked on a crew  chasing the million dollar hit we been doing this for almost four decades and you fucked off half a country I am fucking proud of tou😁,['😁'],[],['VP'],['https://t.co/AbishZEi38'],,
216,en,1438148096848924673,803694179079458816, VP Thank you MVP ,1438498275254956032,False, VP Thank you MVP ,2021-09-16T13:41:29.000Z,USA,@VP Thank you MVP!,[],[],['VP'],[],,
217,en,1438148096848924673,803694179079458816, VP Hello Guys  Got unpaid loans bills worry no more and say goodbye to the life of debts by purchasing your blank ATM card from Adriano s atm which works worldwide in any ATM machine  The least I withdraw everyday is about  5000 for 3 months  Order now via adrianohackers01 gmail com,1438469334897238017,False, VP Hello Guys  Got unpaid loans bills worry no more and say goodbye to the life of debts by purchasing your blank ATM card from Adriano s atm which works worldwide in any ATM machine  The least I withdraw everyday is about  5000 for 3 months  Order now via adrianohackers01 gmail com,2021-09-16T11:46:29.000Z,USA,@VP Hello Guys! Got unpaid loans/bills worry no more and say goodbye to the life of debts by purchasing your blank ATM card from Adriano's atm which works worldwide in any ATM machine. The least I withdraw everyday is about $5000 for 3 months. Order now via adrianohackers01@gmail.com,[],[],['VP'],['https://t.co/KITvUY0Ruj'],,
218,en,1437903484221804560,803694179079458816, VP You’re so useless ,1440478813381554182,False, VP You’re so useless ,2021-09-22T00:51:26.000Z,USA,@VP You’re so useless.,[],[],['VP'],[],,
219,en,1437903484221804560,803694179079458816, VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,1440236227366580235,False, VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,2021-09-21T08:47:29.000Z,USA,"@VP Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden  #Kamalaharris #DrBiden #POTUS45",[],"['business', 'entrepreneur', 'marketing']",['VP'],"['https://t.co/2vXtjjSMzz', 'https://t.co/WIC33EVvhu']",,
220,en,1437903484221804560,803694179079458816, badRobot1011  VP Don t care Trumps not president so you can shove your Trump support S  T up your a      The dems cheat and do not govern based on our constitution   They are blatantly showing their cheating and don t care  Their will be a fall for them and a very special place in hell for them,1440059119050760199,False, badRobot1011  VP Don t care Trumps not president so you can shove your Trump support S  T up your a      The dems cheat and do not govern based on our constitution   They are blatantly showing their cheating and don t care  Their will be a fall for them and a very special place in hell for them,2021-09-20T21:03:43.000Z,USA,@badRobot1011 @VP Don't care Trumps not president so you can shove your Trump support S$!T up your a$$.   The dems cheat and do not govern based on our constitution.  They are blatantly showing their cheating and don't care. Their will be a fall for them and a very special place in hell for them,[],[],"['badRobot1011', 'VP']",['https://t.co/PuCB60uVTO'],,
221,en,1437903484221804560,803694179079458816, VP Absolutely no one is threatening anyone’s right to vote  Georgia’s laws are much less restrictive than the presidents home state of Delaware  What we don’t want is another night of election irregularities  we want integrity in our elections,1438951910166388739,False, VP Absolutely no one is threatening anyone’s right to vote  Georgia’s laws are much less restrictive than the presidents home state of Delaware  What we don’t want is another night of election irregularities  we want integrity in our elections,2021-09-17T19:44:04.000Z,USA,@VP Absolutely no one is threatening anyone’s right to vote. Georgia’s laws are much less restrictive than the presidents home state of Delaware. What we don’t want is another night of election irregularities; we want integrity in our elections,[],[],['VP'],['https://t.co/teU8IrJ0cP'],,
222,en,1437903484221804560,803694179079458816, VP Weren’t you appointed to do something about the border  Hmmmmm,1438886930351984643,False, VP Weren’t you appointed to do something about the border  Hmmmmm,2021-09-17T15:25:52.000Z,USA,@VP Weren’t you appointed to do something about the border? Hmmmmm,[],[],['VP'],[],,
223,en,1437903484221804560,803694179079458816, brownsugar3030  VP Just go to Mexico and then walk in,1438886405086662660,False, brownsugar3030  VP Just go to Mexico and then walk in,2021-09-17T15:23:46.000Z,USA,@brownsugar3030 @VP Just go to Mexico and then walk in,[],[],"['brownsugar3030', 'VP']",[],,
