,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
100,en,1441005736423690242,1579759820, pdt2211  ThaiPBSWorld exactly  this post makes him looking like a dumbass  which is obviously not true  behold another type of  fakenews   not exactly a fake  but served with pretext and certain bias ,1441009816265240576,False, pdt2211  ThaiPBSWorld exactly  this post makes him looking like a dumbass  which is obviously not true  behold another type of  fakenews   not exactly a fake  but served with pretext and certain bias ,2021-09-23T12:01:27.000Z,USA,"@pdt2211 @ThaiPBSWorld exactly! this post makes him looking like a dumbass, which is obviously not true. behold another type of #fakenews - not exactly a fake, but served with pretext and certain bias.",[],[],"['pdt2211', 'ThaiPBSWorld']",['https://t.co/C0g0aBILR1'],
101,en,1441005736423690242,1579759820, ThaiPBSWorld There’s clearly more to the story  He is putting up fake red tape where there should be none ,1441006146005864449,False, ThaiPBSWorld There’s clearly more to the story  He is putting up fake red tape where there should be none ,2021-09-23T11:46:52.000Z,USA,@ThaiPBSWorld There’s clearly more to the story. He is putting up fake red tape where there should be none.,[],[],['ThaiPBSWorld'],[],
102,en,1441005686373158920,51241574, KidCumi  AP That’s not suggesting it’s not sad when people die  it is  but we take risks every day  Life is inherently dangerous  It’s simple   if you’re elderly or obese  get vaccinated  If not and you choose to eventually get it  that’s on you  Covid isn’t going away ,1441024284806291465,False, KidCumi  AP That’s not suggesting it’s not sad when people die  it is  but we take risks every day  Life is inherently dangerous  It’s simple   if you’re elderly or obese  get vaccinated  If not and you choose to eventually get it  that’s on you  Covid isn’t going away ,2021-09-23T12:58:57.000Z,USA,"@KidCumi @AP That’s not suggesting it’s not sad when people die, it is, but we take risks every day. Life is inherently dangerous. It’s simple - if you’re elderly or obese, get vaccinated. If not and you choose to eventually get it, that’s on you. Covid isn’t going away.",[],[],"['KidCumi', 'AP']",['https://t.co/5GobPIU9BQ'],
103,en,1441005686373158920,51241574, KidCumi  AP Again in a bad flu year 100k people could die and that’s with a vaccine has been developed for decades  We’re just used to it because sickness and viruses are a part of life  You can’t hide from it ,1441023946552487943,False, KidCumi  AP Again in a bad flu year 100k people could die and that’s with a vaccine has been developed for decades  We’re just used to it because sickness and viruses are a part of life  You can’t hide from it ,2021-09-23T12:57:36.000Z,USA,@KidCumi @AP Again in a bad flu year 100k people could die and that’s with a vaccine has been developed for decades. We’re just used to it because sickness and viruses are a part of life. You can’t hide from it.,[],[],"['KidCumi', 'AP']",['https://t.co/i5jphMIASn'],
104,en,1441005686373158920,51241574, KidCumi  AP This is such a brain dead argument  You can’t take the rolling total death count to justify your position  In terms of pandemics a virus that mainly impacts a very predictable  select group of people and has a 97 99  recovery rate is not that bad ,1441023628523544576,False, KidCumi  AP This is such a brain dead argument  You can’t take the rolling total death count to justify your position  In terms of pandemics a virus that mainly impacts a very predictable  select group of people and has a 97 99  recovery rate is not that bad ,2021-09-23T12:56:20.000Z,USA,"@KidCumi @AP This is such a brain dead argument. You can’t take the rolling total death count to justify your position. In terms of pandemics a virus that mainly impacts a very predictable, select group of people and has a 97-99% recovery rate is not that bad.",[],[],"['KidCumi', 'AP']",['https://t.co/Os9O28CxZG'],
105,en,1441005686373158920,51241574, KidCumi  ItBeJota  AP I’m not antivax I’m prochoice  People should know all the risks and make the decision based on their health if it is worth the risk ,1441018933017038852,False, KidCumi  ItBeJota  AP I’m not antivax I’m prochoice  People should know all the risks and make the decision based on their health if it is worth the risk ,2021-09-23T12:37:41.000Z,USA,@KidCumi @ItBeJota @AP I’m not antivax.I’m prochoice. People should know all the risks and make the decision based on their health if it is worth the risk.,[],[],"['KidCumi', 'ItBeJota', 'AP']",['https://t.co/tfFnK1IMbx'],
106,en,1441005686373158920,51241574, reviewingpreach  ItBeJota  AP Why’d you lie about those being verified reports  Tim  Is it because the actual number of serious side effects seen from the vaccines directly counters the anti vax narrative  https   t co HnY5PE8pId,1441018539205447682,False, reviewingpreach  ItBeJota  AP Why’d you lie about those being verified reports  Tim  Is it because the actual number of serious side effects seen from the vaccines directly counters the anti vax narrative  https   t co HnY5PE8pId,2021-09-23T12:36:07.000Z,USA,"@reviewingpreach @ItBeJota @AP Why’d you lie about those being verified reports, Tim? Is it because the actual number of serious side effects seen from the vaccines directly counters the anti-vax narrative? https://t.co/HnY5PE8pId",[],[],"['reviewingpreach', 'ItBeJota', 'AP']",['https://t.co/MtAvFLswSS'],
107,en,1441005686373158920,51241574, KidCumi  ItBeJota  AP You’re right  Good point  The reports are being verified  Some of those reports have been verified  My point is still some are injured  injured permanently  and some have died  Know the risks and decide if the vaccines are worth the risk  We should not mandate or coerce them ,1441018165081804800,False, KidCumi  ItBeJota  AP You’re right  Good point  The reports are being verified  Some of those reports have been verified  My point is still some are injured  injured permanently  and some have died  Know the risks and decide if the vaccines are worth the risk  We should not mandate or coerce them ,2021-09-23T12:34:38.000Z,USA,"@KidCumi @ItBeJota @AP You’re right. Good point. The reports are being verified. Some of those reports have been verified. My point is still some are injured, injured permanently, and some have died. Know the risks and decide if the vaccines are worth the risk. We should not mandate or coerce them.",[],[],"['KidCumi', 'ItBeJota', 'AP']",['https://t.co/uaFNGhmNMi'],
108,en,1441005686373158920,51241574, AP Of course Florida did,1441016695099887621,False, AP Of course Florida did,2021-09-23T12:28:47.000Z,USA,@AP Of course Florida did,[],[],['AP'],[],
109,en,1441005686373158920,51241574, AP Just gonna try to sneak in that optional quarantine huh  Florida is literally worse than Texas  There I said it ,1441012827737796611,False, AP Just gonna try to sneak in that optional quarantine huh  Florida is literally worse than Texas  There I said it ,2021-09-23T12:13:25.000Z,USA,@AP Just gonna try to sneak in that optional quarantine huh. Florida is literally worse than Texas. There I said it.,[],[],['AP'],[],
110,en,1441005686373158920,51241574, reviewingpreach  ItBeJota  AP The screenshot you’ve shown doesn’t show verified reports  It’s showing totals of all VAERS reports ,1441012506873507840,False, reviewingpreach  ItBeJota  AP The screenshot you’ve shown doesn’t show verified reports  It’s showing totals of all VAERS reports ,2021-09-23T12:12:09.000Z,USA,@reviewingpreach @ItBeJota @AP The screenshot you’ve shown doesn’t show verified reports. It’s showing totals of all VAERS reports.,[],[],"['reviewingpreach', 'ItBeJota', 'AP']",[],
111,en,1441005686373158920,51241574, swampdecrial  AP Interesting claim  as NY has about the same population as Florida  yet Florida has almost twice the number of new daily cases  California has twice the population of Florida  and about the same number of daily active cases  Florida and most red states are a shit show right now ,1441011849714077699,False, swampdecrial  AP Interesting claim  as NY has about the same population as Florida  yet Florida has almost twice the number of new daily cases  California has twice the population of Florida  and about the same number of daily active cases  Florida and most red states are a shit show right now ,2021-09-23T12:09:32.000Z,USA,"@swampdecrial @AP Interesting claim, as NY has about the same population as Florida, yet Florida has almost twice the number of new daily cases. California has twice the population of Florida, and about the same number of daily active cases. Florida and most red states are a shit show right now.",[],[],"['swampdecrial', 'AP']",['https://t.co/YAFYkTpWgL'],
112,en,1441005686373158920,51241574, AP That third bullet after that second  ,1441011388067942408,False, AP That third bullet after that second  ,2021-09-23T12:07:42.000Z,USA,@AP That third bullet after that second. 🤦🏻‍♀️,['🤦🏻\u200d♀️'],[],['AP'],[],
113,en,1441005686373158920,51241574, ItBeJota  AP Vaers reports are verified before they become the presented data  Most likely  the adverse events are grossly underreported  People are injured and have died from these “safe” vaccines  If it were you or someone you love  your perception of misinformation would change ,1441010777259974656,False, ItBeJota  AP Vaers reports are verified before they become the presented data  Most likely  the adverse events are grossly underreported  People are injured and have died from these “safe” vaccines  If it were you or someone you love  your perception of misinformation would change ,2021-09-23T12:05:16.000Z,USA,"@ItBeJota @AP Vaers reports are verified before they become the presented data. Most likely, the adverse events are grossly underreported. People are injured and have died from these “safe” vaccines. If it were you or someone you love, your perception of misinformation would change.",[],[],"['ItBeJota', 'AP']",['https://t.co/Q7yy5qwzOM'],
114,en,1441005686373158920,51241574, angrydad 94  AP And it really ruined the going on 700 000 Americans dead,1441009992858062848,False, angrydad 94  AP And it really ruined the going on 700 000 Americans dead,2021-09-23T12:02:09.000Z,USA,"@angrydad_94 @AP And it really ruined the going on 700,000 Americans dead",[],[],"['angrydad_94', 'AP']",[],
115,en,1441005686373158920,51241574, ItBeJota  reviewingpreach  AP The sick part is  he’s probably been told this before  but the anti vaxxers will say anything to keep selling their ridiculous narratives b,1441009612174635008,False, ItBeJota  reviewingpreach  AP The sick part is  he’s probably been told this before  but the anti vaxxers will say anything to keep selling their ridiculous narratives b,2021-09-23T12:00:38.000Z,USA,"@ItBeJota @reviewingpreach @AP The sick part is, he’s probably been told this before, but the anti-vaxxers will say anything to keep selling their ridiculous narratives b",[],[],"['ItBeJota', 'reviewingpreach', 'AP']",['https://t.co/gSQI2Pwz5K'],
116,en,1441005686373158920,51241574, AP Obsessed with Florida  which is one of the highest population states  amp  one of the oldest populations  Yet they are living their lives and their pandemic numbers are smack dab in the middle of all other states  The covidians view this as a threat to their scamdemic narrative ,1441007548639977472,False, AP Obsessed with Florida  which is one of the highest population states  amp  one of the oldest populations  Yet they are living their lives and their pandemic numbers are smack dab in the middle of all other states  The covidians view this as a threat to their scamdemic narrative ,2021-09-23T11:52:26.000Z,USA,"@AP Obsessed with Florida, which is one of the highest population states &amp; one of the oldest populations. Yet they are living their lives and their pandemic numbers are smack dab in the middle of all other states. The covidians view this as a threat to their scamdemic narrative.",[],[],['AP'],['https://t.co/tyjKlbxdc9'],
117,en,1441005686373158920,51241574, reviewingpreach  AP It’s ironic that you talk about misinformation but then post VAERS data which is one of the most misleading statistics out there  VAERS doesn’t verify any of the data and cannot be used reliably to draw any conclusions  It literally says it on their website ,1441007434701606915,False, reviewingpreach  AP It’s ironic that you talk about misinformation but then post VAERS data which is one of the most misleading statistics out there  VAERS doesn’t verify any of the data and cannot be used reliably to draw any conclusions  It literally says it on their website ,2021-09-23T11:51:59.000Z,USA,@reviewingpreach @AP It’s ironic that you talk about misinformation but then post VAERS data which is one of the most misleading statistics out there. VAERS doesn’t verify any of the data and cannot be used reliably to draw any conclusions. It literally says it on their website.,[],[],"['reviewingpreach', 'AP']",['https://t.co/KjWRxrNOM0'],
118,en,1441005686373158920,51241574, AP No  the virus doesn’t create “shortages” of staff  cowardly  brainwashed adults do  This is the weakest pandemic humanity has ever seen and we’re letting it ruin us ,1441007346482827264,False, AP No  the virus doesn’t create “shortages” of staff  cowardly  brainwashed adults do  This is the weakest pandemic humanity has ever seen and we’re letting it ruin us ,2021-09-23T11:51:38.000Z,USA,"@AP No, the virus doesn’t create “shortages” of staff, cowardly, brainwashed adults do. This is the weakest pandemic humanity has ever seen and we’re letting it ruin us.",[],[],['AP'],['https://t.co/CGMKPut3Cx'],
119,en,1441005686373158920,51241574, AP  lgb1060 im not pushing booster on Ahmil  Pray about it for you and daddy ,1441007342938730498,False, AP  lgb1060 im not pushing booster on Ahmil  Pray about it for you and daddy ,2021-09-23T11:51:37.000Z,USA,@AP @lgb1060 im not pushing booster on Ahmil. Pray about it for you and daddy.,[],[],"['AP', 'lgb1060']",[],
120,en,1441005686373158920,51241574, AP One of these things is not like the others…,1441006811029676033,False, AP One of these things is not like the others…,2021-09-23T11:49:31.000Z,USA,@AP One of these things is not like the others…,[],[],['AP'],[],
121,en,1441005686373158920,51241574, AP No vaccine is 100  safe  Because some people are injured  some injured permanently  and some even die from vaccines    mandatory  coerced  forced or vaccines promoted though misinformation are morally wrong   InformedConsent  antivaxmandates  NoVaccinePassports https   t co M7XyGHYsDe,1441006715995140109,False, AP No vaccine is 100  safe  Because some people are injured  some injured permanently  and some even die from vaccines    mandatory  coerced  forced or vaccines promoted though misinformation are morally wrong   InformedConsent  antivaxmandates  NoVaccinePassports https   t co M7XyGHYsDe,2021-09-23T11:49:08.000Z,USA,"@AP No vaccine is 100% safe. Because some people are injured, some injured permanently, and some even die from vaccines... mandatory, coerced, forced or vaccines promoted though misinformation are morally wrong. #InformedConsent #antivaxmandates #NoVaccinePassports https://t.co/M7XyGHYsDe",[],[],['AP'],['https://t.co/aln58qi3hA'],
122,en,1441005686373158920,51241574, AP Securing your investment required a well inclined professional account manager that gives the best service I don t know how to say this but I m grateful to Mr  LucasDoust1 with all his efforts in my startup investment of  2000 I gained  20 300 total profits God bless  LucasDoust1,1441006492409372674,False, AP Securing your investment required a well inclined professional account manager that gives the best service I don t know how to say this but I m grateful to Mr  LucasDoust1 with all his efforts in my startup investment of  2000 I gained  20 300 total profits God bless  LucasDoust1,2021-09-23T11:48:15.000Z,USA,"@AP Securing your investment required a well inclined professional account manager that gives the best service.I don't know how to say this but I'm grateful to Mr @LucasDoust1 with all his efforts in my startup investment of $2000 I gained $20,300 total profits.God bless @LucasDoust1",[],[],['AP'],['https://t.co/6oPWmGObGV'],
123,en,1441005686373158920,51241574, AP If you re a millionaire by the time you re 30  but blow it all by age 40 you ve gained nothing  Grow and protect your investment portfolio with Mr  Dennismayson7   and you may find yourself funding many generations to come  investing in Crypto  Just click on he username above ,1441006091823878145,False, AP If you re a millionaire by the time you re 30  but blow it all by age 40 you ve gained nothing  Grow and protect your investment portfolio with Mr  Dennismayson7   and you may find yourself funding many generations to come  investing in Crypto  Just click on he username above ,2021-09-23T11:46:39.000Z,USA,"@AP If you're a millionaire by the time you're 30, but blow it all by age 40,you've gained nothing. Grow and protect your investment portfolio with Mr @Dennismayson7 , and you may find yourself funding many generations to come  investing in Crypto. Just click on he username above!",[],[],['AP'],['https://t.co/WiFZtZKJNx'],
124,en,1441005032279785473,2688260057, NormaSco19  desktopwurds It s called cold and flu season  Come and goes every year  Unless  of course  you do everything possible to prolong it ,1441018305565839361,False, NormaSco19  desktopwurds It s called cold and flu season  Come and goes every year  Unless  of course  you do everything possible to prolong it ,2021-09-23T12:35:11.000Z,USA,"@NormaSco19 @desktopwurds It's called cold and flu season. Come and goes every year. Unless, of course, you do everything possible to prolong it.",[],[],"['NormaSco19', 'desktopwurds']",['https://t.co/rj9cyB8Pyx'],
125,en,1441005032279785473,2688260057, desktopwurds Thanks  Just grabbed a few lines before the paywall popped up   All viruses become less deadly as they mutate ,1441007523868430336,False, desktopwurds Thanks  Just grabbed a few lines before the paywall popped up   All viruses become less deadly as they mutate ,2021-09-23T11:52:20.000Z,USA,@desktopwurds Thanks. Just grabbed a few lines before the paywall popped up.  All viruses become less deadly as they mutate.👍,['👍'],[],['desktopwurds'],[],
126,en,1441005032279785473,2688260057, NormaSco19 Sure https   t co RlejqnLxjS,1441007113015332866,False, NormaSco19 Sure https   t co RlejqnLxjS,2021-09-23T11:50:43.000Z,USA,"@NormaSco19 Sure:

https://t.co/RlejqnLxjS",[],[],['NormaSco19'],['https://t.co/RlejqnLxjS'],
127,en,1441005032279785473,2688260057, desktopwurds Thank you  Do you have a link ,1441006870307692547,False, desktopwurds Thank you  Do you have a link ,2021-09-23T11:49:45.000Z,USA,@desktopwurds Thank you. Do you have a link?,[],[],['desktopwurds'],[],
128,en,1441005032279785473,2688260057, NormaSco19 U turn incoming  Signalled here by Dame Sarah Gilbert this morning ,1441006658520551433,False, NormaSco19 U turn incoming  Signalled here by Dame Sarah Gilbert this morning ,2021-09-23T11:48:54.000Z,USA,@NormaSco19 U-turn incoming. Signalled here by Dame Sarah Gilbert this morning.,[],[],['NormaSco19'],[],
129,en,1441005032279785473,2688260057, NormaSco19 It’s incredible  how many more times do MSM and global governments need to physically  and unequivocally  demonstrate that they are incompetent  at best  before the masses start to believe it ,1441006072089690114,False, NormaSco19 It’s incredible  how many more times do MSM and global governments need to physically  and unequivocally  demonstrate that they are incompetent  at best  before the masses start to believe it ,2021-09-23T11:46:34.000Z,USA,@NormaSco19 It’s incredible: how many more times do MSM and global governments need to physically (and unequivocally) demonstrate that they are incompetent (at best) before the masses start to believe it?,[],[],['NormaSco19'],['https://t.co/cWkUXRk7F7'],
130,en,1441004976667496451,177677562, wspieler this is real  it happened to my dad  this is him  https   t co tQSGZoIAow,1441005633050976259,False, wspieler this is real  it happened to my dad  this is him  https   t co tQSGZoIAow,2021-09-23T11:44:50.000Z,USA,@wspieler this is real. it happened to my dad. this is him: https://t.co/tQSGZoIAow,[],[],['wspieler'],[],
131,en,1441004976667496451,177677562, wspieler this is me and my pfriends https   t co JqBdTLnlBT,1441005297397501964,False, wspieler this is me and my pfriends https   t co JqBdTLnlBT,2021-09-23T11:43:30.000Z,USA,@wspieler this is me and my pfriends https://t.co/JqBdTLnlBT,[],[],['wspieler'],[],
132,en,1441004897286205441,29780473, apoorva nyc Why are there so many steps in this decision making  FDA committee vote  FDA head  CDC committee  These extra steps are not incorporating any new information or insight  meanwhile lives are at stake ,1441009780609400839,False, apoorva nyc Why are there so many steps in this decision making  FDA committee vote  FDA head  CDC committee  These extra steps are not incorporating any new information or insight  meanwhile lives are at stake ,2021-09-23T12:01:19.000Z,USA,"@apoorva_nyc Why are there so many steps in this decision-making? FDA committee vote. FDA head. CDC committee. These extra steps are not incorporating any new information or insight, meanwhile lives are at stake.",[],[],['apoorva_nyc'],['https://t.co/mD2ZM243LU'],
133,en,1441004897286205441,29780473, apoorva nyc Can possibly you clarify a few items   I m a 62 yo male  fully Pfizer vaxed since 3 21  have hypertension   Is immunity waning with the Pfizer vax  I m moving towards month 7 pose second vax   Will I be eligible now   If not now  any idea when   Thanks ,1441009448483532804,False, apoorva nyc Can possibly you clarify a few items   I m a 62 yo male  fully Pfizer vaxed since 3 21  have hypertension   Is immunity waning with the Pfizer vax  I m moving towards month 7 pose second vax   Will I be eligible now   If not now  any idea when   Thanks ,2021-09-23T11:59:59.000Z,USA,"@apoorva_nyc Can possibly you clarify a few items?  I'm a 62 yo male, fully Pfizer vaxed since 3/21, have hypertension.  Is immunity waning with the Pfizer vax? 
I'm moving towards month 7 pose second vax.  Will I be eligible now?  If not now, any idea when?  Thanks.",[],[],['apoorva_nyc'],['https://t.co/bCigyOUNmp'],
134,en,1441004728670842888,37924397, boosulyn  megatdanial  drkalai61 If you said like that  pfizer are more better right ,1441021333517713408,False, boosulyn  megatdanial  drkalai61 If you said like that  pfizer are more better right ,2021-09-23T12:47:13.000Z,USA,"@boosulyn @megatdanial @drkalai61 If you said like that, pfizer are more better right?",[],[],"['boosulyn', 'megatdanial', 'drkalai61']",[],
135,en,1441004728670842888,37924397, boosulyn  drkalai61 But AZ was given to abv 60 in the second round  What data do you have for that ,1441012990090772480,False, boosulyn  drkalai61 But AZ was given to abv 60 in the second round  What data do you have for that ,2021-09-23T12:14:04.000Z,USA,@boosulyn @drkalai61 But AZ was given to abv 60 in the second round. What data do you have for that?,[],[],"['boosulyn', 'drkalai61']",[],
136,en,1441004728670842888,37924397, boosulyn  drkalai61 Delta has been found to be quite lethal to even young adults  as seen in Australia  If Sinovac and other China jabs are that effective  why have multiple countries decided to administering them ,1441010005159735302,False, boosulyn  drkalai61 Delta has been found to be quite lethal to even young adults  as seen in Australia  If Sinovac and other China jabs are that effective  why have multiple countries decided to administering them ,2021-09-23T12:02:12.000Z,USA,"@boosulyn @drkalai61 Delta has been found to be quite lethal to even young adults, as seen in Australia. If Sinovac and other China jabs are that effective, why have multiple countries decided to administering them?",[],[],"['boosulyn', 'drkalai61']",['https://t.co/JQRLmVgfUx'],
137,en,1441004602409766913,99648998, lisa  dsouza  KDVR Line up lab rats https   t co L2VOxugC2A,1441013585652563968,False, lisa  dsouza  KDVR Line up lab rats https   t co L2VOxugC2A,2021-09-23T12:16:26.000Z,USA,@lisa__dsouza @KDVR Line up lab rats https://t.co/L2VOxugC2A,[],[],"['lisa__dsouza', 'KDVR']",[],
138,en,1441004458733981700,19032473, 9NEWS Taking medical advice from a 10 year old Using a 10yr old to sell pharmaceuticals Using children to promote propaganda  Peak 9NEWS lunacy You people are sick and evil ,1441024930888527873,False, 9NEWS Taking medical advice from a 10 year old Using a 10yr old to sell pharmaceuticals Using children to promote propaganda  Peak 9NEWS lunacy You people are sick and evil ,2021-09-23T13:01:31.000Z,USA,"@9NEWS Taking medical advice from a 10 year old.
Using a 10yr old to sell pharmaceuticals.
Using children to promote propaganda. 

Peak 9NEWS lunacy.

You people are sick and evil.",[],[],['9NEWS'],['https://t.co/r2ibdRdDOg'],
139,en,1441004458733981700,19032473, 9NEWS Posting this propaganda twice now  ,1441023816046501895,False, 9NEWS Posting this propaganda twice now  ,2021-09-23T12:57:05.000Z,USA,@9NEWS Posting this propaganda twice now??,[],[],['9NEWS'],[],
140,en,1441004458733981700,19032473, 9NEWS Nuuuuuupe   Zero reason for it   But if you want to   go ahead ,1441023653756342283,False, 9NEWS Nuuuuuupe   Zero reason for it   But if you want to   go ahead ,2021-09-23T12:56:26.000Z,USA,@9NEWS Nuuuuuupe.  Zero reason for it.  But if you want to - go ahead.,[],[],['9NEWS'],[],
141,en,1441004458733981700,19032473, TheRealBacon3  WildernessBabe  9NEWS Sounds like you don’t need to worry about anything then   Live and let live,1441023010383618057,False, TheRealBacon3  WildernessBabe  9NEWS Sounds like you don’t need to worry about anything then   Live and let live,2021-09-23T12:53:53.000Z,USA,@TheRealBacon3 @WildernessBabe @9NEWS Sounds like you don’t need to worry about anything then.  Live and let live,[],[],"['TheRealBacon3', 'WildernessBabe', '9NEWS']",[],
142,en,1441004458733981700,19032473, WildernessBabe  9NEWS 99  of deaths in US from un vax   But tell us how Tucker Carlson is the one we  should  be listening to ,1441022496912904194,False, WildernessBabe  9NEWS 99  of deaths in US from un vax   But tell us how Tucker Carlson is the one we  should  be listening to ,2021-09-23T12:51:50.000Z,USA,@WildernessBabe @9NEWS 99% of deaths in US from un vax.  But tell us how Tucker Carlson is the one we 'should' be listening to?,[],[],"['WildernessBabe', '9NEWS']",[],
143,en,1441004458733981700,19032473, 9NEWS  9NEWS Poor kid getting used as a tool for an agenda  If you want to get the vax  that’s great  If you don’t  that’s okay too  That’s called freedom of choice ,1441022375965847556,False, 9NEWS  9NEWS Poor kid getting used as a tool for an agenda  If you want to get the vax  that’s great  If you don’t  that’s okay too  That’s called freedom of choice ,2021-09-23T12:51:21.000Z,USA,"@9NEWS @9NEWS Poor kid getting used as a tool for an agenda. If you want to get the vax, that’s great. If you don’t, that’s okay too. That’s called freedom of choice.",[],[],"['9NEWS', '9NEWS']",['https://t.co/iRCkTQX2BQ'],
144,en,1441004458733981700,19032473, 9NEWS Wow 9NEWS now using children for there propaganda,1441020307142180866,False, 9NEWS Wow 9NEWS now using children for there propaganda,2021-09-23T12:43:08.000Z,USA,@9NEWS Wow 9NEWS now using children for there propaganda,[],[],['9NEWS'],[],
145,en,1441004458733981700,19032473, 9NEWS My cousin was part of a trial study and now he has ligma,1441018038556532737,False, 9NEWS My cousin was part of a trial study and now he has ligma,2021-09-23T12:34:07.000Z,USA,@9NEWS My cousin was part of a trial study and now he has ligma,[],[],['9NEWS'],[],
146,en,1441004458733981700,19032473, 9NEWS Well then I ve changed my opinion on the shot  Not  Sounds like it still being monitored  Now what does she think about our current leader and many of the decisions he has made on behalf of We the People  Please allow the child to change my mind ,1441017615464402949,False, 9NEWS Well then I ve changed my opinion on the shot  Not  Sounds like it still being monitored  Now what does she think about our current leader and many of the decisions he has made on behalf of We the People  Please allow the child to change my mind ,2021-09-23T12:32:26.000Z,USA,"@9NEWS Well then I've changed my opinion on the shot. Not. Sounds like it still being monitored. Now what does she think about our current leader and many of the decisions he has made on behalf of We the People? Please allow the child to change my mind,",[],[],['9NEWS'],['https://t.co/nUOTc0d7EA'],
147,en,1441004458733981700,19032473, rauzersg1  9NEWS You  yes  You just proved it  Not the rest of us  though ,1441015698608644098,False, rauzersg1  9NEWS You  yes  You just proved it  Not the rest of us  though ,2021-09-23T12:24:49.000Z,USA,"@rauzersg1 @9NEWS You, yes. You just proved it. 
Not the rest of us, though.",[],[],"['rauzersg1', '9NEWS']",[],
148,en,1441004458733981700,19032473, 9NEWS Using children for propaganda like this is disgusting  For her sake  I hope she received the placebo ,1441015498016239616,False, 9NEWS Using children for propaganda like this is disgusting  For her sake  I hope she received the placebo ,2021-09-23T12:24:02.000Z,USA,"@9NEWS Using children for propaganda like this is disgusting. For her sake, I hope she received the placebo.",[],[],['9NEWS'],[],
149,en,1441004458733981700,19032473, 9NEWS We re taking medical advice from fifth graders now  Greta Thunberg is a senile old fart at eighteen  I guess ,1441015469641658372,False, 9NEWS We re taking medical advice from fifth graders now  Greta Thunberg is a senile old fart at eighteen  I guess ,2021-09-23T12:23:55.000Z,USA,"@9NEWS We're taking medical advice from fifth graders now? Greta Thunberg is a senile old fart at eighteen, I guess.",[],[],['9NEWS'],[],
150,en,1441004458733981700,19032473, 9NEWS Why would you even post this  9NEWS   You stoop lower every day  POS ,1441015453845966852,False, 9NEWS Why would you even post this  9NEWS   You stoop lower every day  POS ,2021-09-23T12:23:51.000Z,USA,"@9NEWS Why would you even post this @9NEWS ? 

You stoop lower every day! POS.",[],[],"['9NEWS', '9NEWS']",[],
151,en,1441004458733981700,19032473, 9NEWS As if a 10 year old has enough life eerience to speak to anything past what video game he likes   Pathetic article ,1441013133993074689,False, 9NEWS As if a 10 year old has enough life eerience to speak to anything past what video game he likes   Pathetic article ,2021-09-23T12:14:38.000Z,USA,@9NEWS As if a 10 year old has enough life experience to speak to anything past what video game he likes.  Pathetic article.,['xp'],[],['9NEWS'],[],
152,en,1441004458733981700,19032473, rad patriot  9NEWS The CDC literally changed their definition of what a vaccine is  That’s how bad this “vaccine” has failed  https   t co VXYyYPMYuw,1441011727982751745,False, rad patriot  9NEWS The CDC literally changed their definition of what a vaccine is  That’s how bad this “vaccine” has failed  https   t co VXYyYPMYuw,2021-09-23T12:09:03.000Z,USA,@rad_patriot @9NEWS The CDC literally changed their definition of what a vaccine is. That’s how bad this “vaccine” has failed. https://t.co/VXYyYPMYuw,[],[],"['rad_patriot', '9NEWS']",['https://t.co/QbwKhpzMqD'],
153,en,1441004458733981700,19032473, 9NEWS Absolutely disgusting  You should be ashamed of yourselves for reporting this propaganda,1441011345244049408,False, 9NEWS Absolutely disgusting  You should be ashamed of yourselves for reporting this propaganda,2021-09-23T12:07:32.000Z,USA,@9NEWS Absolutely disgusting. You should be ashamed of yourselves for reporting this propaganda,[],[],['9NEWS'],[],
154,en,1441004458733981700,19032473, 9NEWS This poor child ,1441010126031368193,False, 9NEWS This poor child ,2021-09-23T12:02:41.000Z,USA,@9NEWS This poor child!,[],[],['9NEWS'],[],
155,en,1441004458733981700,19032473, 9NEWS Attention high school kids studying propaganda  This is an absolutely perfect example ,1441008452273324040,False, 9NEWS Attention high school kids studying propaganda  This is an absolutely perfect example ,2021-09-23T11:56:02.000Z,USA,@9NEWS Attention high school kids studying propaganda. This is an absolutely perfect example.,[],[],['9NEWS'],[],
156,en,1441004458733981700,19032473, 9NEWS Most kids are smarter than unvaccinated adults,1441008236602314756,False, 9NEWS Most kids are smarter than unvaccinated adults,2021-09-23T11:55:10.000Z,USA,@9NEWS Most kids are smarter than unvaccinated adults,[],[],['9NEWS'],[],
157,en,1441004458733981700,19032473, 9NEWS Yes  let’s listen to 10 year olds when deciding medications for our children,1441006842562301960,False, 9NEWS Yes  let’s listen to 10 year olds when deciding medications for our children,2021-09-23T11:49:38.000Z,USA,"@9NEWS Yes, let’s listen to 10 year olds when deciding medications for our children",[],[],['9NEWS'],[],
158,en,1441004458733981700,19032473, 9NEWS Ok   I was against the vaccine for children before this article… but if Kaniya says it’s safe and ok  it must be  Thank you Kaniya ,1441006595987570694,False, 9NEWS Ok   I was against the vaccine for children before this article… but if Kaniya says it’s safe and ok  it must be  Thank you Kaniya ,2021-09-23T11:48:39.000Z,USA,"@9NEWS Ok.  I was against the vaccine for children before this article….but if Kaniya says it’s safe and ok, it must be. Thank you Kaniya.",[],[],['9NEWS'],[],
