,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date,text_en
75,en,ArvindKejriwal,405427035,True,1427288493814784001,Thank you Swara ji. https://t.co/NvF3OyNM8v,[],[],[],['https://t.co/NvF3OyNM8v'],India,,2021-08-16 15:00:00,Thank you Swara ji  https   t co NvF3OyNM8v
76,en,ArvindKejriwal,405427035,True,1427252956659810309,Thank u Rajeev. Nice to see this old pic from IIT KGP days https://t.co/n1GaYNGsRK,[],[],[],['https://t.co/n1GaYNGsRK'],India,,2021-08-16 13:00:00,Thank u Rajeev  Nice to see this old pic from IIT KGP days https   t co n1GaYNGsRK
77,en,ArvindKejriwal,405427035,True,1427252461522227205,Thank you for the wishes Uddhav ji. @OfficeofUT https://t.co/HiGNotu4J9,[],[],['OfficeofUT'],['https://t.co/HiGNotu4J9'],India,,2021-08-16 13:00:00,Thank you for the wishes Uddhav ji   OfficeofUT https   t co HiGNotu4J9
78,hi,ArvindKejriwal,405427035,True,1427241166827786247,धन्यवाद अरुण जी। https://t.co/leLxxEuDG7,[],[],[],['https://t.co/leLxxEuDG7'],India,धन्यवाद अरुण जी। https   t co leLxxEuDG7,2021-08-16 12:00:00,
79,en,ArvindKejriwal,405427035,True,1427241001928728576,Thank you @ninong_erring ji. https://t.co/kPRBc2SaBR,[],[],['ninong_erring'],['https://t.co/kPRBc2SaBR'],India,,2021-08-16 12:00:00,Thank you  ninong erring ji  https   t co kPRBc2SaBR
80,hi,ArvindKejriwal,405427035,True,1427240874749042691,शुक्रिया नगमा जी। https://t.co/BsUIAJsIEA,[],[],[],['https://t.co/BsUIAJsIEA'],India,शुक्रिया नगमा जी। https   t co BsUIAJsIEA,2021-08-16 12:00:00,
81,hi,ArvindKejriwal,405427035,True,1427240720880922631,शुक्रिया मोहित https://t.co/3a2L4IVwtg,[],[],[],['https://t.co/3a2L4IVwtg'],India,शुक्रिया मोहित https   t co 3a2L4IVwtg,2021-08-16 12:00:00,
82,hi,ArvindKejriwal,405427035,True,1427193194647724040,शुक्रिया पुलकित https://t.co/M4ms1EPm0q,[],[],[],['https://t.co/M4ms1EPm0q'],India,शुक्रिया पुलकित https   t co M4ms1EPm0q,2021-08-16 09:00:00,
83,hi,ArvindKejriwal,405427035,True,1427193032005222403,शुक्रिया शरद https://t.co/xiDOZZL55t,[],[],[],['https://t.co/xiDOZZL55t'],India,शुक्रिया शरद https   t co xiDOZZL55t,2021-08-16 09:00:00,
84,hi,ArvindKejriwal,405427035,True,1427192897032495107,धन्यवाद अनुराग https://t.co/WPwDfKXpV1,[],[],[],['https://t.co/WPwDfKXpV1'],India,धन्यवाद अनुराग https   t co WPwDfKXpV1,2021-08-16 09:00:00,
85,hi,ArvindKejriwal,405427035,True,1427192616785891328,शुभकामनाओं के लिए शुक्रिया रजत जी। https://t.co/1dhDFSJIHu,[],[],[],['https://t.co/1dhDFSJIHu'],India,शुभकामनाओं के लिए शुक्रिया रजत जी। https   t co 1dhDFSJIHu,2021-08-16 09:00:00,
86,hi,ArvindKejriwal,405427035,True,1427192485260840966,धन्यवाद सूर्य प्रताप जी। https://t.co/xz51Dld57l,[],[],[],['https://t.co/xz51Dld57l'],India,धन्यवाद सूर्य प्रताप जी। https   t co xz51Dld57l,2021-08-16 09:00:00,
87,en,ArvindKejriwal,405427035,True,1427192320839938049,Thank you @supriya_sule ji. https://t.co/fX6uISWnK9,[],[],['supriya_sule'],['https://t.co/fX6uISWnK9'],India,,2021-08-16 09:00:00,Thank you  supriya sule ji  https   t co fX6uISWnK9
88,en,ArvindKejriwal,405427035,True,1427192131781758976,Thank you Manoj ji . https://t.co/QYD6VDaQXm,[],[],[],['https://t.co/QYD6VDaQXm'],India,,2021-08-16 09:00:00,Thank you Manoj ji   https   t co QYD6VDaQXm
89,en,ArvindKejriwal,405427035,True,1427179706042916864,Thank you Ashwini ji . https://t.co/2MimqIzFNi,[],[],[],['https://t.co/2MimqIzFNi'],India,,2021-08-16 08:00:00,Thank you Ashwini ji   https   t co 2MimqIzFNi
90,en,ArvindKejriwal,405427035,True,1427179352509194248,Thank you Munaf ji . https://t.co/fBOTYoaJ4s,[],[],[],['https://t.co/fBOTYoaJ4s'],India,,2021-08-16 08:00:00,Thank you Munaf ji   https   t co fBOTYoaJ4s
91,en,ArvindKejriwal,405427035,True,1427179156496805889,"Thank you very much, Your Excellency @AusHCIndia https://t.co/pwdvQMwGZw",[],[],['AusHCIndia'],['https://t.co/pwdvQMwGZw'],India,,2021-08-16 08:00:00,Thank you very much  Your Excellency  AusHCIndia https   t co pwdvQMwGZw
92,en,ArvindKejriwal,405427035,True,1427169927283150849,Thank you Rajeev ji. https://t.co/j4UMHk912T,[],[],[],['https://t.co/j4UMHk912T'],India,,2021-08-16 07:00:00,Thank you Rajeev ji  https   t co j4UMHk912T
93,hi,ArvindKejriwal,405427035,True,1427169657924898821,शुक्रिया हेमंत जी। https://t.co/YwOyo5VXot,[],[],[],['https://t.co/YwOyo5VXot'],India,शुक्रिया हेमंत जी। https   t co YwOyo5VXot,2021-08-16 07:00:00,
94,en,ArvindKejriwal,405427035,True,1427169327191511040,Thank you @YanthungoPatton ji. https://t.co/dFfDInj0UR,[],[],['YanthungoPatton'],['https://t.co/dFfDInj0UR'],India,,2021-08-16 07:00:00,Thank you  YanthungoPatton ji  https   t co dFfDInj0UR
95,hi,ArvindKejriwal,405427035,True,1427168887351635969,शुक्रिया जयराम जी। https://t.co/lHd2ja6YmT,[],[],[],['https://t.co/lHd2ja6YmT'],India,शुक्रिया जयराम जी। https   t co lHd2ja6YmT,2021-08-16 07:00:00,
96,en,ArvindKejriwal,405427035,True,1427168637975076864,Thank you so much didi. https://t.co/sMUDl531J7,[],[],[],['https://t.co/sMUDl531J7'],India,,2021-08-16 07:00:00,Thank you so much didi  https   t co sMUDl531J7
97,hi,ArvindKejriwal,405427035,True,1427167772484636674,शुक्रिया @ombirlakota जी। https://t.co/gj7q4xOLm3,[],[],['ombirlakota'],['https://t.co/gj7q4xOLm3'],India,शुक्रिया  ombirlakota जी। https   t co gj7q4xOLm3,2021-08-16 07:00:00,
98,hi,ArvindKejriwal,405427035,True,1427155665122848768,"कल उत्तराखंड जा रहा हूँ। 

आम आदमी पार्टी कल एक बेहद महत्वपूर्ण घोषणा करने जा रही है। उत्तराखंड की प्रगति और विकास के लिए ये घोषणा एक मील का पत्थर साबित होगी।",[],[],[],[],India,कल उत्तराखंड जा रहा हूँ। आम आदमी पार्टी कल एक बेहद महत्वपूर्ण घोषणा करने जा रही है। उत्तराखंड की प्रगति और विकास के लिए ये घोषणा एक मील का पत्थर साबित होगी।,2021-08-16 07:00:00,
99,hi,ArvindKejriwal,405427035,True,1427131467943923714,शुक्रिया विजेंद्र जी। https://t.co/Yf3QTVpVi2,[],[],[],['https://t.co/Yf3QTVpVi2'],India,शुक्रिया विजेंद्र जी। https   t co Yf3QTVpVi2,2021-08-16 05:00:00,
100,hi,ArvindKejriwal,405427035,True,1427128677091864577,शुभकामनाओं के लिए बहुत-बहुत शुक्रिया @nitin_gadkari जी। https://t.co/em9lUWngno,[],[],['nitin_gadkari'],['https://t.co/em9lUWngno'],India,शुभकामनाओं के लिए बहुत बहुत शुक्रिया  nitin gadkari जी। https   t co em9lUWngno,2021-08-16 05:00:00,
101,en,ArvindKejriwal,405427035,True,1427127885685350402,Thank you @mkstalin ji . https://t.co/cywueLml3B,[],[],['mkstalin'],['https://t.co/cywueLml3B'],India,,2021-08-16 05:00:00,Thank you  mkstalin ji   https   t co cywueLml3B
102,en,ArvindKejriwal,405427035,True,1427127654495395844,Thank you so much sir. https://t.co/xwOwyWmjSh,[],[],[],['https://t.co/xwOwyWmjSh'],India,,2021-08-16 05:00:00,Thank you so much sir  https   t co xwOwyWmjSh
103,en,ArvindKejriwal,405427035,True,1427126705462775811,Thank you Himanta ji. https://t.co/pmXD3ZWPYR,['XD'],[],[],['https://t.co/pmXD3ZWPYR'],India,,2021-08-16 05:00:00,Thank you Himanta ji  https   t co pm3ZWPYR
104,en,ArvindKejriwal,405427035,True,1427124022299357185,Thank you so much sir. https://t.co/mAcEeQDZQk,[],[],[],['https://t.co/mAcEeQDZQk'],India,,2021-08-16 04:00:00,Thank you so much sir  https   t co mAcEeQDZQk
105,hi,ArvindKejriwal,405427035,True,1427103751630819331,पूर्व प्रधानमंत्री श्री अटल बिहारी वाजपेयी जी की पुण्यतिथि पर उन्हें सादर नमन।,[],[],[],[],India,पूर्व प्रधानमंत्री श्री अटल बिहारी वाजपेयी जी की पुण्यतिथि पर उन्हें सादर नमन।,2021-08-16 03:00:00,
106,hi,ArvindKejriwal,405427035,True,1426833835803639810,"बच्चे देश का भविष्य हैं, अगर आज हमने बच्चों को देश की बागडोर संभालने के लिए तैयार कर दिया तो देश का भविष्य सुनहरा होगा। इसलिए अब दिल्ली के स्कूलों में हम बच्चों को देशभक्ति पाठ्यक्रम द्वारा देश से प्यार करना सिखाएंगे। https://t.co/jh0OwibcBc",[],[],[],[],India,बच्चे देश का भविष्य हैं  अगर आज हमने बच्चों को देश की बागडोर संभालने के लिए तैयार कर दिया तो देश का भविष्य सुनहरा होगा। इसलिए अब दिल्ली के स्कूलों में हम बच्चों को देशभक्ति पाठ्यक्रम द्वारा देश से प्यार करना सिखाएंगे। https   t co jh0OwibcBc,2021-08-15 09:00:00,
107,hi,ArvindKejriwal,405427035,True,1426833686255706112,अब दूसरी राज्य सरकारें दिल्ली से सीख रही हैं। गोवा की सरकार 16 हज़ार लीटर पानी मुफ़्त देने की बात कर रही है। कई राज्य सरकारों ने मोहल्ला क्लीनिक बनाने शुरू कर दिए हैं। कुछ राज्य मुफ़्त बिजली देने की बात करने लगे है। ये दिल्ली के लिए गर्व की बात है। https://t.co/qAn9MLSR4C,[],[],[],[],India,अब दूसरी राज्य सरकारें दिल्ली से सीख रही हैं। गोवा की सरकार 16 हज़ार लीटर पानी मुफ़्त देने की बात कर रही है। कई राज्य सरकारों ने मोहल्ला क्लीनिक बनाने शुरू कर दिए हैं। कुछ राज्य मुफ़्त बिजली देने की बात करने लगे है। ये दिल्ली के लिए गर्व की बात है। https   t co qAn9MLSR4C,2021-08-15 09:00:00,
108,hi,ArvindKejriwal,405427035,True,1426833631612313603,"आज दिल्ली गवर्नेंस की लेबोरेटरी बन गई है। अब RTO दफ्तर के सारे काम घर बैठे हो रहे हैं, दिल्ली के शिक्षा बोर्ड का अंतर्राष्ट्रीय बोर्ड के साथ करार हुआ है। अब दिल्ली के गरीब बच्चों को अंतरराष्ट्रीय स्तर की शिक्षा दी जाएगी। दिल्ली ने एक मॉडल दिया है जो जल्द ही पूरे देश में लागू होगा https://t.co/wqOAjk00mi",[],[],[],[],India,आज दिल्ली गवर्नेंस की लेबोरेटरी बन गई है। अब RTO दफ्तर के सारे काम घर बैठे हो रहे हैं  दिल्ली के शिक्षा बोर्ड का अंतर्राष्ट्रीय बोर्ड के साथ करार हुआ है। अब दिल्ली के गरीब बच्चों को अंतरराष्ट्रीय स्तर की शिक्षा दी जाएगी। दिल्ली ने एक मॉडल दिया है जो जल्द ही पूरे देश में लागू होगा https   t co wqOAjk00mi,2021-08-15 09:00:00,
109,en,ArvindKejriwal,405427035,True,1426830653962682372,In the spirit of Deshbhakti; inaugurating our National Flags installed by Delhi Govt | LIVE https://t.co/S3ppLG5Pjx,[],[],[],['https://t.co/S3ppLG5Pjx'],India,,2021-08-15 09:00:00,In the spirit of Deshbhakti  inaugurating our National Flags installed by Delhi Govt   LIVE https   t co S3ppLG5Pjx
110,hi,ArvindKejriwal,405427035,True,1426827090834374657,"हमारा ये अमर तिरंगा हम सभी देशवासियों की उम्मीदों और सपनों को अपने में समेटे है। आज से दिल्ली में ऐसे 5 विशाल तिरंगे जनता को समर्पित। पूरी दिल्ली में ऐसे 500 तिरंगे लगाएंगे ताकि जब भी आप घर से बाहर निकलें तो अपना ये अमर तिरंगा आपको ज़रुर नज़र आए। 

जय हिंद। https://t.co/INpuaMqtWl",[],[],[],[],India,हमारा ये अमर तिरंगा हम सभी देशवासियों की उम्मीदों और सपनों को अपने में समेटे है। आज से दिल्ली में ऐसे 5 विशाल तिरंगे जनता को समर्पित। पूरी दिल्ली में ऐसे 500 तिरंगे लगाएंगे ताकि जब भी आप घर से बाहर निकलें तो अपना ये अमर तिरंगा आपको ज़रुर नज़र आए। जय हिंद। https   t co INpuaMqtWl,2021-08-15 09:00:00,
111,hi,ArvindKejriwal,405427035,True,1426778372076556295,आज़ादी की इस 75वीं वर्षगांठ पर दिल्ली सरकार का स्वतंत्रता दिवस समारोह | LIVE https://t.co/6iK5gZXtSw,[],[],[],['https://t.co/6iK5gZXtSw'],India,आज़ादी की इस 75वीं वर्षगांठ पर दिल्ली सरकार का स्वतंत्रता दिवस समारोह   LIVE https   t co 6iK5gZXtSw,2021-08-15 06:00:00,
112,hi,ArvindKejriwal,405427035,True,1426740859614027776,"स्वतंत्रता दिवस की इस सुबह आइए अपने उन सभी स्वतंत्रता सेनानियों और महापुरुषों के बलिदान और त्याग को याद करें जिनकी बदौलत देश को आज़ादी मिली। 

सभी देशवासियों को आज़ादी की ये 75वीं सालगिरह मुबारक हो। https://t.co/cKVHetaoYa",[],[],[],[],India,स्वतंत्रता दिवस की इस सुबह आइए अपने उन सभी स्वतंत्रता सेनानियों और महापुरुषों के बलिदान और त्याग को याद करें जिनकी बदौलत देश को आज़ादी मिली। सभी देशवासियों को आज़ादी की ये 75वीं सालगिरह मुबारक हो। https   t co cKVHetaoYa,2021-08-15 03:00:00,
113,hi,ArvindKejriwal,405427035,True,1426517395737169921,"आज़ादी की 75वीं वर्षगांठ पर देशभक्ति पाठ्यक्रम दिल्ली के स्कूलों में लागू होने के लिए तैयार है। बच्चों के मन में देश के प्रति प्यार और देशभक्ति ही उनको आज़ादी के हमारे दिवानों के सपनों का भारत बनाने के लिए प्रेरित करेगी।

सभी पैरेंट्स, बच्चों और टीम एजुकेशन को बधाई। https://t.co/4EYcdCjDSz",[],[],[],[],India,आज़ादी की 75वीं वर्षगांठ पर देशभक्ति पाठ्यक्रम दिल्ली के स्कूलों में लागू होने के लिए तैयार है। बच्चों के मन में देश के प्रति प्यार और देशभक्ति ही उनको आज़ादी के हमारे दिवानों के सपनों का भारत बनाने के लिए प्रेरित करेगी।सभी पैरेंट्स  बच्चों और टीम एजुकेशन को बधाई। https   t co 4EYcdCjDSz,2021-08-14 12:00:00,
114,hi,ArvindKejriwal,405427035,True,1426451857841418248,दिल्ली की सड़कों को रीडिज़ाइन और सुंदर बनाया जा रहा है। आज एक सड़क के Sample डिज़ाइन का निरीक्षण किया। अब 540 KM लम्बी सड़कों का सौंदर्यीकरण करेंगे। https://t.co/u7qHDgyhUc,[],[],[],[],India,दिल्ली की सड़कों को रीडिज़ाइन और सुंदर बनाया जा रहा है। आज एक सड़क के Sample डिज़ाइन का निरीक्षण किया। अब 540 KM लम्बी सड़कों का सौंदर्यीकरण करेंगे। https   t co u7qHDgyhUc,2021-08-14 08:00:00,
115,hi,ArvindKejriwal,405427035,True,1426079881205485581,बधाई हो! https://t.co/IeYS3OV1R5,[],[],[],['https://t.co/IeYS3OV1R5'],India,बधाई हो  https   t co IeYS3OV1R5,2021-08-13 07:00:00,
116,hi,ArvindKejriwal,405427035,True,1425763186737750017,मुबारक हो! https://t.co/ru3JAoqMWP,[],[],[],['https://t.co/ru3JAoqMWP'],India,मुबारक हो  https   t co ru3JAoqMWP,2021-08-12 10:00:00,
117,en,ArvindKejriwal,405427035,True,1425431776122474499,Congratulations Delhi! Delhi is the first city in the country to implement it. I am sure this will become a model for the rest of the country. https://t.co/hIfIVT1Fbz,[],[],[],['https://t.co/hIfIVT1Fbz'],India,,2021-08-11 12:00:00,Congratulations Delhi  Delhi is the first city in the country to implement it  I am sure this will become a model for the rest of the country  https   t co hIfIVT1Fbz
118,hi,ArvindKejriwal,405427035,True,1425404572760084491,"आज दिल्ली शिक्षा बोर्ड के साथ इंटरनेशनल शिक्षा बोर्ड का समझौता हुआ है। ये बहुत बड़ी बात है, दिल्लीवासियों के लिए बेहद ख़ुशी की बात है। हमारे बच्चों को अब दिल्ली में इंटरनेशनल लेवल की शिक्षा मिलेगी | LIVE https://t.co/2Mb0dOkN7l",[],[],[],['https://t.co/2Mb0dOkN7l'],India,आज दिल्ली शिक्षा बोर्ड के साथ इंटरनेशनल शिक्षा बोर्ड का समझौता हुआ है। ये बहुत बड़ी बात है  दिल्लीवासियों के लिए बेहद ख़ुशी की बात है। हमारे बच्चों को अब दिल्ली में इंटरनेशनल लेवल की शिक्षा मिलेगी   LIVE https   t co 2Mb0dOkN7l,2021-08-11 11:00:00,
119,en,ArvindKejriwal,405427035,True,1425373504669569026,Delhi Board of School Education signs an MOU today with International Baccalaureate (IB). A big day for Delhiites . https://t.co/h3TYbZIPxd,[],[],[],['https://t.co/h3TYbZIPxd'],India,,2021-08-11 08:00:00,Delhi Board of School Education signs an MOU today with International Baccalaureate  IB   A big day for Delhiites   https   t co h3TYbZIPxd
120,hi,ArvindKejriwal,405427035,True,1425368516409036802,"परिवहन विभाग के इस दफ़्तर पर ताला लगाकर इसकी फ़ेसलेस सेवाओं की शुरुआत की। अब आपको RTO दफ्तरों में जाकर वहां लाइनों में लगने की ज़रुरत नहीं है।
 
लर्निंग लाइसेंस से लेकर गाड़ी के रजिस्ट्रेशन सर्टिफ़िकेट बनवाने जैसे परिवहन विभाग के सभी काम अब आप घर बैठे ऑनलाइन करवा पाएंगे। https://t.co/vM0rReGB1p",[],[],[],[],India,परिवहन विभाग के इस दफ़्तर पर ताला लगाकर इसकी फ़ेसलेस सेवाओं की शुरुआत की। अब आपको RTO दफ्तरों में जाकर वहां लाइनों में लगने की ज़रुरत नहीं है। लर्निंग लाइसेंस से लेकर गाड़ी के रजिस्ट्रेशन सर्टिफ़िकेट बनवाने जैसे परिवहन विभाग के सभी काम अब आप घर बैठे ऑनलाइन करवा पाएंगे। https   t co vM0rReGB1p,2021-08-11 08:00:00,
121,hi,ArvindKejriwal,405427035,True,1425358031827603458,"अब घर बैठे होंगे आपके काम, परिवहन विभाग की फ़ेसलेस सेवाओं की शुरुआत | LIVE  https://t.co/yv9foqTLaK",[],[],[],['https://t.co/yv9foqTLaK'],India,अब घर बैठे होंगे आपके काम  परिवहन विभाग की फ़ेसलेस सेवाओं की शुरुआत   LIVE  https   t co yv9foqTLaK,2021-08-11 07:00:00,
122,hi,ArvindKejriwal,405427035,True,1425338886759206912,सत्यमेव जयते https://t.co/JJuWdsslie,[],[],[],['https://t.co/JJuWdsslie'],India,सत्यमेव जयते https   t co JJuWdsslie,2021-08-11 06:00:00,
123,en,ArvindKejriwal,405427035,True,1425336423289442310,Delhi Government signs an MoU with International Baccalaureate (IB) Board. IB will be associated with the upcoming Delhi Board of School Education. Now Delhi’s Education Revolution will reach newer heights with DBSE and IB collaboration. https://t.co/Equ85hCLHf,[],[],[],[],India,,2021-08-11 06:00:00,Delhi Government signs an MoU with International Baccalaureate  IB  Board  IB will be associated with the upcoming Delhi Board of School Education  Now Delhi’s Education Revolution will reach newer heights with DBSE and IB collaboration  https   t co Equ85hCLHf
124,en,ArvindKejriwal,405427035,True,1425098761089560581,"It was a pleasure receiving Olympic silver medalist Ravi Kumar Dahiya today at my residence, congratulated him on his historic performance at Tokyo Olympics. 

Ravi, you have made India proud and inspired millions of youngsters. https://t.co/pIxNT1p7rp",[],[],[],[],India,,2021-08-10 14:00:00,It was a pleasure receiving Olympic silver medalist Ravi Kumar Dahiya today at my residence  congratulated him on his historic performance at Tokyo Olympics  Ravi  you have made India proud and inspired millions of youngsters  https   t co pIxNT1p7rp
125,hi,ArvindKejriwal,405427035,True,1424957249257050114,झारखंड के मुख्यमंत्री श्री @HemantSorenJMM जी को जन्मदिन की हार्दिक शुभकामनाएं। ईश्वर से आपकी लम्बी उम्र एवं स्वस्थ जीवन की कामना करता हूं।,[],[],['HemantSorenJMM'],[],India,झारखंड के मुख्यमंत्री श्री  HemantSorenJMM जी को जन्मदिन की हार्दिक शुभकामनाएं। ईश्वर से आपकी लम्बी उम्र एवं स्वस्थ जीवन की कामना करता हूं।,2021-08-10 05:00:00,
126,hi,ArvindKejriwal,405427035,True,1424282275886239746,"दिल्ली के रैन बसेरों में बेघर लोग रहते हैं। ये सबसे गरीब हैं। इनकी तरफ़ किसी का ध्यान नहीं जाता।

अक्षय पात्र फ़ाउंडेशन के साथ मिलकर हम इन सभी लोगों को रोज़ाना दोनों वक्त का पौष्टिक खाना एकदम मुफ़्त मुहैया कराएंगे। दिल्ली में किसी को भूखा नहीं सोने देंगे। https://t.co/QGlypl1TPW",[],[],[],[],India,दिल्ली के रैन बसेरों में बेघर लोग रहते हैं। ये सबसे गरीब हैं। इनकी तरफ़ किसी का ध्यान नहीं जाता।अक्षय पात्र फ़ाउंडेशन के साथ मिलकर हम इन सभी लोगों को रोज़ाना दोनों वक्त का पौष्टिक खाना एकदम मुफ़्त मुहैया कराएंगे। दिल्ली में किसी को भूखा नहीं सोने देंगे। https   t co QGlypl1TPW,2021-08-08 08:00:00,
127,hi,ArvindKejriwal,405427035,True,1424263695933198337,दिल्ली के रैन बसेरों में रह रहे बेघर लोगों के लिए भोजन वितरण अभियान की शुरुआत | LIVE  https://t.co/Vrsjk2logX,[],[],[],['https://t.co/Vrsjk2logX'],India,दिल्ली के रैन बसेरों में रह रहे बेघर लोगों के लिए भोजन वितरण अभियान की शुरुआत   LIVE  https   t co Vrsjk2logX,2021-08-08 07:00:00,
128,en,ArvindKejriwal,405427035,True,1424019903317647364,"Weekly markets are being opened from Monday. These r poor people. Govt is quite concerned about their livelihoods. However, everyone’s health and lives are also imp. I urge everyone to follow Covid appropriate behaviour after these mkts are opened.",[],[],[],[],India,,2021-08-07 15:00:00,Weekly markets are being opened from Monday  These r poor people  Govt is quite concerned about their livelihoods  However  everyone’s health and lives are also imp  I urge everyone to follow Covid appropriate behaviour after these mkts are opened 
129,en,ArvindKejriwal,405427035,True,1424019085306724354,"This is historic. 

Finally gold is coming home. You've done it Neeraj Chopra. All of us are so proud of you. Congratulations India https://t.co/r4KdEv2T65",[],[],[],[],India,,2021-08-07 15:00:00,This is historic  Finally gold is coming home  You ve done it Neeraj Chopra  All of us are so proud of you  Congratulations India https   t co r4KdEv2T65
130,en,ArvindKejriwal,405427035,True,1423973667529101319,"Stunning performance. 

Congratulations to @BajrangPunia for winning the bronze for India. You have made all of us proud. Well done, champ.",[],[],['BajrangPunia'],[],India,,2021-08-07 12:00:00,Stunning performance  Congratulations to  BajrangPunia for winning the bronze for India  You have made all of us proud  Well done  champ 
131,hi,ArvindKejriwal,405427035,True,1423959286317682690,मकान गिरने का ये हादसा बेहद दुखद। राहत और बचाव के लिए हर संभव मदद पहुंचाई जा रही है। ज़िला प्रशासन के माध्यम से घटना पर मैं खुद लगातार नज़र बनाए हूँ। https://t.co/0MBEuz9q86,[],[],[],['https://t.co/0MBEuz9q86'],India,मकान गिरने का ये हादसा बेहद दुखद। राहत और बचाव के लिए हर संभव मदद पहुंचाई जा रही है। ज़िला प्रशासन के माध्यम से घटना पर मैं खुद लगातार नज़र बनाए हूँ। https   t co 0MBEuz9q86,2021-08-07 11:00:00,
132,hi,ArvindKejriwal,405427035,True,1423909745417592841,आंदोलन की साथी रहीं बहन संतोष कोली जी की पुण्यतिथि पर विनम्र श्रद्धांजलि। जनता के अधिकारों की लड़ाई में बहन संतोष ने हमेशा कंधे से कंधा मिलाकर संघर्ष किया। https://t.co/PBB38nRhzY,[],[],[],['https://t.co/PBB38nRhzY'],India,आंदोलन की साथी रहीं बहन संतोष कोली जी की पुण्यतिथि पर विनम्र श्रद्धांजलि। जनता के अधिकारों की लड़ाई में बहन संतोष ने हमेशा कंधे से कंधा मिलाकर संघर्ष किया। https   t co PBB38nRhzY,2021-08-07 08:00:00,
133,hi,ArvindKejriwal,405427035,True,1423843927019245576,राष्ट्रगान के रचयिता एवं महान सहित्यकार गुरुदेव रबींद्रनाथ टैगोर जी के स्मृति दिवस पर उन्हें सादर नमन।,[],[],[],[],India,राष्ट्रगान के रचयिता एवं महान सहित्यकार गुरुदेव रबींद्रनाथ टैगोर जी के स्मृति दिवस पर उन्हें सादर नमन।,2021-08-07 03:00:00,
134,en,ArvindKejriwal,405427035,True,1423590568110723073,Welcome Mahadev Naik Ji to AAP family. We will work together to serve the people of Goa and give them a better qualify of life. https://t.co/XBO0MXBAvl,[],[],[],['https://t.co/XBO0MXBAvl'],India,,2021-08-06 10:00:00,Welcome Mahadev Naik Ji to AAP family  We will work together to serve the people of Goa and give them a better qualify of life  https   t co XBO0MXBAvl
135,hi,ArvindKejriwal,405427035,True,1423498822529912832,भारतीय महिला हॉकी टीम ने इस ओलम्पिक में शानदार खेल दिखा पूरे देश को गौरवान्वित किया है। जीत और हार तो खेल का हिस्सा हैं लेकिन मैदान पर देश की बेटियों के इस मज़बूत हौंसले और जज़्बे ने हम सबका दिल जीता है।,[],[],[],[],India,भारतीय महिला हॉकी टीम ने इस ओलम्पिक में शानदार खेल दिखा पूरे देश को गौरवान्वित किया है। जीत और हार तो खेल का हिस्सा हैं लेकिन मैदान पर देश की बेटियों के इस मज़बूत हौंसले और जज़्बे ने हम सबका दिल जीता है।,2021-08-06 04:00:00,
136,en,ArvindKejriwal,405427035,True,1423488357712072706,Remembering former Delhi CM Smt. Sushma Swaraj ji on her death anniversary.,[],[],[],[],India,,2021-08-06 04:00:00,Remembering former Delhi CM Smt  Sushma Swaraj ji on her death anniversary 
137,en,ArvindKejriwal,405427035,True,1423131644647542787,What an emotional moment for India! Hockey team creates history. Congrats Team Hockey! Congrats India! https://t.co/xT01V6UDZJ,[],[],[],[],India,,2021-08-05 04:00:00,What an emotional moment for India  Hockey team creates history  Congrats Team Hockey  Congrats India  https   t co xT01V6UDZJ
138,en,ArvindKejriwal,405427035,True,1422908423255990280,"It is against Constitution n SC CB judgement to hold such parallel meetings behind the back of elected govt.

We r a democracy. People hv elected a Council of Ministers. If u have any Qs, pl ask ur ministers. Avoid holding direct meetings wid officers

Lets respect democracy, Sir https://t.co/SQCkHRNyt4",[],[],[],['https://t.co/SQCkHRNyt4'],India,,2021-08-04 13:00:00,It is against Constitution n SC CB judgement to hold such parallel meetings behind the back of elected govt We r a democracy  People hv elected a Council of Ministers  If u have any Qs  pl ask ur ministers  Avoid holding direct meetings wid officersLets respect democracy  Sir https   t co SQCkHRNyt4
139,en,ArvindKejriwal,405427035,True,1422895465650028549,Delhi govt drastically reduces corona test rates. This will help the common man. https://t.co/00BJxGddjW,[],[],[],[],India,,2021-08-04 12:00:00,Delhi govt drastically reduces corona test rates  This will help the common man  https   t co 00BJxGddjW
140,en,ArvindKejriwal,405427035,True,1422869167292649472,"What a great performance! 

Incredible fight by Ravi Kumar Dahiya in the 57kg category of wrestling semifinals. Another medal confirmed for India in Tokyo. Go For Gold, Champ. Best of luck for the finals. https://t.co/dMnILvhW6n",[],[],[],[],India,,2021-08-04 11:00:00,What a great performance  Incredible fight by Ravi Kumar Dahiya in the 57kg category of wrestling semifinals  Another medal confirmed for India in Tokyo  Go For Gold  Champ  Best of luck for the finals  https   t co dMnILvhW6n
141,en,ArvindKejriwal,405427035,True,1422827011014205449,"Congratulations @LovlinaBorgohai

We are all so proud of u.",[],[],['LovlinaBorgohai'],[],India,,2021-08-04 08:00:00,Congratulations  LovlinaBorgohaiWe are all so proud of u 
