,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
35,hi,1439219767613689862,559345507, yogrishiramdev  indiatvnews बाबा जी यह गौमाता नही सांड हैंफर्क समझिए महाराज वैसे भी फर्क आपको शायद समझ में नही आता2014 में पेट्रोल डीजल के दाम आपकों ज्यादा लगते थेआज 100 पार होने पर भी फर्क नही समझ रहा है https   t co qf7T0PULd4,1440622889594540045,False,,2021-09-22T10:23:57.000Z,India,"@yogrishiramdev @indiatvnews बाबा जी यह गौमाता नही सांड हैं
फर्क समझिए महाराज वैसे भी फर्क आपको शायद समझ में नही आता
2014 में पेट्रोल डीजल के दाम आपकों ज्यादा लगते थे
आज 100 पार होने पर भी फर्क नही समझ रहा है https://t.co/qf7T0PULd4",[],[],"['yogrishiramdev', 'indiatvnews']",['https://t.co/YGhgMG7Njv'], yogrishiramdev  indiatvnews बाबा जी यह गौमाता नही सांड हैंफर्क समझिए महाराज वैसे भी फर्क आपको शायद समझ में नही आता2014 में पेट्रोल डीजल के दाम आपकों ज्यादा लगते थेआज 100 पार होने पर भी फर्क नही समझ रहा है https   t co qf7T0PULd4
36,hi,1439219767613689862,559345507, yogrishiramdev  indiatvnews लाला  फिर आप छोटी मोटी बीमारी में एम्स जाकर काहे पसर जाते हो  ,1440361465685241860,False,,2021-09-21T17:05:08.000Z,India,"@yogrishiramdev @indiatvnews लाला, फिर आप छोटी मोटी बीमारी में एम्स जाकर काहे पसर जाते हो??",[],[],"['yogrishiramdev', 'indiatvnews']",[], yogrishiramdev  indiatvnews लाला  फिर आप छोटी मोटी बीमारी में एम्स जाकर काहे पसर जाते हो  
37,hi,1439205541423861761,2561159948, nirogirajasthan  IecKota NRHM 2007  2008 नर्सिंग कर्मी 13 साल से खामियाजा भुगत रहे हैं राजस्थान सरकार की हठधर्मिता के कारण2007 2008 नर्सिंग कर्मियों को हाई कोर्ट के द्वारा तीन बार आदेश हुए लेकिन नियुक्ति नहीं RaghusharmaINC  GovindDotasra  RajCMO   sanjayyadavij  zeerajasthan    GNM 2007 2008 NURSE https   t co WcQPWqHVkI,1439296067745435649,False,,2021-09-18T18:31:38.000Z,India,"@nirogirajasthan @IecKota NRHM 2007- 2008 नर्सिंग कर्मी 13 साल से खामियाजा भुगत रहे हैं राजस्थान सरकार की हठधर्मिता के कारण
2007 2008 नर्सिंग कर्मियों को हाई कोर्ट के द्वारा तीन बार आदेश हुए लेकिन नियुक्ति नहीं
@RaghusharmaINC @GovindDotasra @RajCMO  @sanjayyadavij 
@zeerajasthan_ 
,#GNM_2007_2008_NURSE https://t.co/WcQPWqHVkI",[],[],"['nirogirajasthan', 'IecKota']",['https://t.co/Gand3SY8aQ'], nirogirajasthan  IecKota NRHM 2007  2008 नर्सिंग कर्मी 13 साल से खामियाजा भुगत रहे हैं राजस्थान सरकार की हठधर्मिता के कारण2007 2008 नर्सिंग कर्मियों को हाई कोर्ट के द्वारा तीन बार आदेश हुए लेकिन नियुक्ति नहीं RaghusharmaINC  GovindDotasra  RajCMO   sanjayyadavij  zeerajasthan    GNM 2007 2008 NURSE https   t co WcQPWqHVkI
38,hi,1439205541423861761,2561159948, nirogirajasthan  IecKota NRHM 2007  2008 नर्सिंग कर्मी 13 साल से खामियाजा भुगत रहे हैं राजस्थान सरकार की हठधर्मिता के कारण2007 2008 नर्सिंग कर्मियों को हाई कोर्ट के द्वारा तीन बार आदेश हुए लेकिन नियुक्ति नहीं RaghusharmaINC  GovindDotasra  RajCMO   sanjayyadavij  zeerajasthan    GNM 2007 2008 NURSE https   t co AXXzq36tyF,1439296043628126208,False,,2021-09-18T18:31:32.000Z,India,"@nirogirajasthan @IecKota NRHM 2007- 2008 नर्सिंग कर्मी 13 साल से खामियाजा भुगत रहे हैं राजस्थान सरकार की हठधर्मिता के कारण
2007 2008 नर्सिंग कर्मियों को हाई कोर्ट के द्वारा तीन बार आदेश हुए लेकिन नियुक्ति नहीं
@RaghusharmaINC @GovindDotasra @RajCMO  @sanjayyadavij 
@zeerajasthan_ 
,#GNM_2007_2008_NURSE https://t.co/AXXzq36tyF",[],[],"['nirogirajasthan', 'IecKota']",['https://t.co/b7YUj4Pj2N'], nirogirajasthan  IecKota NRHM 2007  2008 नर्सिंग कर्मी 13 साल से खामियाजा भुगत रहे हैं राजस्थान सरकार की हठधर्मिता के कारण2007 2008 नर्सिंग कर्मियों को हाई कोर्ट के द्वारा तीन बार आदेश हुए लेकिन नियुक्ति नहीं RaghusharmaINC  GovindDotasra  RajCMO   sanjayyadavij  zeerajasthan    GNM 2007 2008 NURSE https   t co AXXzq36tyF
39,hi,1439188753789046787,276060541, puneetshukla3 चन्नी बने मुख्यमंत्री अब खत्म हो गया जंगकैप्टन कुर्सी छोड़ दिये होकर सिद्धू से तंग हो सिद्धू से तंग कैप्टन गुस्सा होकर बोलेअब तक चुप थे अमरिंदर जी अब अपना मुँह खोलेसिद्धू का सब दांव फेल हो गया बात ना बन्नीदांत निपोर रह गए सिद्धू कुर्सी ले गए चन्नी,1439598783252221955,False,,2021-09-19T14:34:31.000Z,India,"@puneetshukla3 चन्नी बने मुख्यमंत्री अब खत्म हो गया जंग
कैप्टन कुर्सी छोड़ दिये होकर सिद्धू से तंग 
हो सिद्धू से तंग कैप्टन गुस्सा होकर बोले
अब तक चुप थे अमरिंदर जी अब अपना मुँह खोले
सिद्धू का सब दांव फेल हो गया बात ना बन्नी
दांत निपोर रह गए सिद्धू कुर्सी ले गए चन्नी",[],[],['puneetshukla3'],['https://t.co/dmw0I0FKwo'], puneetshukla3 चन्नी बने मुख्यमंत्री अब खत्म हो गया जंगकैप्टन कुर्सी छोड़ दिये होकर सिद्धू से तंग हो सिद्धू से तंग कैप्टन गुस्सा होकर बोलेअब तक चुप थे अमरिंदर जी अब अपना मुँह खोलेसिद्धू का सब दांव फेल हो गया बात ना बन्नीदांत निपोर रह गए सिद्धू कुर्सी ले गए चन्नी
40,en,1439162006074912768,882246833363398656, shankar70933025  SURESHM49109533  1OmprakashMeena  ashokgehlot51  Officialaimsa u  bharatbeniwal   RaghusharmaINC Trending in  India Raj CHO Waiting जारी करो  Voice of Nurses Calling for their rights,1439465399804841988,False, shankar70933025  SURESHM49109533  1OmprakashMeena  ashokgehlot51  Officialaimsa u  bharatbeniwal   RaghusharmaINC Trending in  India Raj CHO Waiting जारी करो  Voice of Nurses Calling for their rights,2021-09-19T05:44:29.000Z,India,"@shankar70933025 @SURESHM49109533 @1OmprakashMeena @ashokgehlot51 @Officialaimsa_u @bharatbeniwal_ @RaghusharmaINC Trending in #India

#Raj_CHO_Waiting_जारी_करो 
#Voice_of_Nurses 

Calling for their rights",[],[],"['shankar70933025', 'SURESHM49109533', '1OmprakashMeena', 'ashokgehlot51', 'Officialaimsa_u', 'bharatbeniwal_', 'RaghusharmaINC']",['https://t.co/jBoduX0eI8'],
41,hi,1439162006074912768,882246833363398656, SURESHM49109533  1OmprakashMeena  ashokgehlot51  Officialaimsa u  bharatbeniwal   RaghusharmaINC मुख्यमंत्री  ashokgehlot51जी कम्युनिटी हेल्थ ऑफिसर भर्ती में CHO waiting list जारी कराकर भर्ती पूरी करो कोविड 19 की तीसरी लहर का आना तय है  ग्रामीण चिकित्सा व्यवस्था को मजबूत करें Raj CHO Waiting list Officialaimsa u bharatbeniwal  cho watting जारी करो RaghusharmaINC,1439460922779525128,False,,2021-09-19T05:26:42.000Z,India,"@SURESHM49109533 @1OmprakashMeena @ashokgehlot51 @Officialaimsa_u @bharatbeniwal_ @RaghusharmaINC मुख्यमंत्री @ashokgehlot51जी कम्युनिटी हेल्थ ऑफिसर भर्ती में CHO waiting list जारी कराकर भर्ती पूरी करो कोविड-19 की तीसरी लहर का आना तय है  ग्रामीण चिकित्सा व्यवस्था को मजबूत करें
#Raj_CHO_Waiting_list
@Officialaimsa_u
@bharatbeniwal_
#cho_watting_जारी_करो
@RaghusharmaINC",[],[],"['SURESHM49109533', '1OmprakashMeena', 'ashokgehlot51', 'Officialaimsa_u', 'bharatbeniwal_', 'RaghusharmaINC']",['https://t.co/KrnjgYpL8U'], SURESHM49109533  1OmprakashMeena  ashokgehlot51  Officialaimsa u  bharatbeniwal   RaghusharmaINC मुख्यमंत्री  ashokgehlot51जी कम्युनिटी हेल्थ ऑफिसर भर्ती में CHO waiting list जारी कराकर भर्ती पूरी करो कोविड 19 की तीसरी लहर का आना तय है  ग्रामीण चिकित्सा व्यवस्था को मजबूत करें Raj CHO Waiting list Officialaimsa u bharatbeniwal  cho watting जारी करो RaghusharmaINC
42,hi,1439135552247238661,838842253925830656, jhansipolice  dmjhansi1  Uppolice  CMOfficeUP मामले को संज्ञान में लेने के लिए बहुत बहुत धन्यवाद।,1439152366138236931,False,,2021-09-18T09:00:36.000Z,India,@jhansipolice @dmjhansi1 @Uppolice @CMOfficeUP मामले को संज्ञान में लेने के लिए बहुत बहुत धन्यवाद।,[],[],"['jhansipolice', 'dmjhansi1', 'Uppolice', 'CMOfficeUP']",[], jhansipolice  dmjhansi1  Uppolice  CMOfficeUP मामले को संज्ञान में लेने के लिए बहुत बहुत धन्यवाद।
43,hi,1439135552247238661,838842253925830656, princebajpai15  dmjhansi1  Uppolice  CMOfficeUP संदर्भित प्रकरण में थाना प्रभारी बड़ागांव को जांचकर आवश्यक कार्यवाही हेतु निर्देशित किया गया।,1439146490803339264,True,,2021-09-18T08:37:16.000Z,India,@princebajpai15 @dmjhansi1 @Uppolice @CMOfficeUP संदर्भित प्रकरण में थाना प्रभारी बड़ागांव को जांचकर आवश्यक कार्यवाही हेतु निर्देशित किया गया।,[],[],"['princebajpai15', 'dmjhansi1', 'Uppolice', 'CMOfficeUP']",['https://t.co/FWG8notA2L'], princebajpai15  dmjhansi1  Uppolice  CMOfficeUP संदर्भित प्रकरण में थाना प्रभारी बड़ागांव को जांचकर आवश्यक कार्यवाही हेतु निर्देशित किया गया।
44,hi,1439132601877336067,977537897707470848, RaajKSharma56  pinkunilesh जी सही कहा आपने  जय सियाराम,1439236674916007940,False,,2021-09-18T14:35:37.000Z,India,@RaajKSharma56 @pinkunilesh जी सही कहा आपने 🚩🙏 जय सियाराम,"['🙏', '🚩']",[],"['RaajKSharma56', 'pinkunilesh']",[], RaajKSharma56  pinkunilesh जी सही कहा आपने  जय सियाराम
45,hi,1439132601877336067,977537897707470848, JyotiTh53324034  pinkunilesh जय जय श्री राम बहन  जय भवानी,1439236284229173252,False,,2021-09-18T14:34:04.000Z,India,@JyotiTh53324034 @pinkunilesh जय जय श्री राम बहन 🚩🙏 जय भवानी,"['🙏', '🚩']",[],"['JyotiTh53324034', 'pinkunilesh']",[], JyotiTh53324034  pinkunilesh जय जय श्री राम बहन  जय भवानी
46,hi,1439128523885596678,750545941044858880, AnupriyaSPatel कोटि कोटि बधाई         आप जनता के लिए इतना सब कुछ कर रही है    ,1440602993779302400,False,,2021-09-22T09:04:53.000Z,India,"@AnupriyaSPatel कोटि कोटि बधाई ,,,,,,,,आप जनता के लिए इतना सब कुछ कर रही है,,,,",[],[],['AnupriyaSPatel'],[], AnupriyaSPatel कोटि कोटि बधाई         आप जनता के लिए इतना सब कुछ कर रही है    
47,hi,1439128523885596678,750545941044858880, AnupriyaSPatel  MoHFW INDIA  COVIDNewsByMIB  C19up जय अनुप्रिया जय अनुप्रिया,1439997502997078018,False,,2021-09-20T16:58:53.000Z,India,@AnupriyaSPatel @MoHFW_INDIA @COVIDNewsByMIB @C19up जय अनुप्रिया जय अनुप्रिया,[],[],"['AnupriyaSPatel', 'MoHFW_INDIA', 'COVIDNewsByMIB', 'C19up']",[], AnupriyaSPatel  MoHFW INDIA  COVIDNewsByMIB  C19up जय अनुप्रिया जय अनुप्रिया
48,hi,1439125740180623360,1258561921193848832, Khadim E Halima  SFatma10 Khuch bhi,1439300046453809153,False,,2021-09-18T18:47:26.000Z,India,@Khadim_E_Halima @SFatma10 Khuch bhi😂,['😂'],[],"['Khadim_E_Halima', 'SFatma10']",[], Khadim E Halima  SFatma10 Khuch bhi
49,hi,1439125740180623360,1258561921193848832, Khadim E Halima   Amairakhan  SFatma10 ये में नहीं देख सकत ,1439232699428864008,False,,2021-09-18T14:19:49.000Z,India,@Khadim_E_Halima @_Amairakhan @SFatma10 ये में नहीं देख सकत 🙈🏃🏃🏃🏃,"['🙈', '🏃']",[],"['Khadim_E_Halima', '_Amairakhan', 'SFatma10']",[], Khadim E Halima   Amairakhan  SFatma10 ये में नहीं देख सकत 
50,hi,1439120883348492289,3272710928, imshivnya  HouseholderMonk अज़ब गज़ब ,1439484535779905537,False,,2021-09-19T07:00:32.000Z,India,@imshivnya @HouseholderMonk अज़ब गज़ब 😂,['😂'],[],"['imshivnya', 'HouseholderMonk']",[], imshivnya  HouseholderMonk अज़ब गज़ब 
51,en,1439115348066766850,828915342214836225, DrSwatiShow  apnnewsindia It s great ,1439426909264244741,False, DrSwatiShow  apnnewsindia It s great ,2021-09-19T03:11:33.000Z,India,@DrSwatiShow @apnnewsindia It's great.,[],[],"['DrSwatiShow', 'apnnewsindia']",[],
52,en,1439115348066766850,828915342214836225, DrSwatiShow  apnnewsindia As a Hindustani I ask a one question to u mam that if we celebrate every day as a pm birthday then we will vaccinated all the Indians in 50 https   t co 6I6JJp7lGC s i tell we all are 135 cr in 135 cr 50 percent below 18 years if we do this same as pm birthday then we can do,1439249838042849280,False, DrSwatiShow  apnnewsindia As a Hindustani I ask a one question to u mam that if we celebrate every day as a pm birthday then we will vaccinated all the Indians in 50 https   t co 6I6JJp7lGC s i tell we all are 135 cr in 135 cr 50 percent below 18 years if we do this same as pm birthday then we can do,2021-09-18T15:27:56.000Z,India,@DrSwatiShow @apnnewsindia As a Hindustani I ask a one question to u mam that if we celebrate every day as a pm birthday then we will vaccinated all the Indians in 50 https://t.co/6I6JJp7lGC's i tell we all are 135 cr in 135 cr 50 percent below 18 years.if we do this same as pm birthday then we can do,[],[],"['DrSwatiShow', 'apnnewsindia']",['https://t.co/dxCse9l9FM'],
53,hi,1439071414028435457,1348615710201630726, ASHOKKU93589410  pushkardhami  TheArvindPandey ये नियम सिर्फ सरकारी स्कूलों के लिए ही हैं  नहीं सभी के लिए है और प्राइवेट स्कूलों में तो 1 सेक्शन में 35 से 40 बच्चे होते हैं महोदय।,1440638313258389515,False,,2021-09-22T11:25:14.000Z,India,"@ASHOKKU93589410 @pushkardhami @TheArvindPandey ये नियम सिर्फ सरकारी स्कूलों के लिए ही हैं, नहीं सभी के लिए है और प्राइवेट स्कूलों में तो 1 सेक्शन में 35 से 40 बच्चे होते हैं महोदय।",[],[],"['ASHOKKU93589410', 'pushkardhami', 'TheArvindPandey']",['https://t.co/81GPPfmIQS'], ASHOKKU93589410  pushkardhami  TheArvindPandey ये नियम सिर्फ सरकारी स्कूलों के लिए ही हैं  नहीं सभी के लिए है और प्राइवेट स्कूलों में तो 1 सेक्शन में 35 से 40 बच्चे होते हैं महोदय।
54,hi,1439071414028435457,1348615710201630726, Sunil Nautiyal8  pushkardhami  TheArvindPandey Option दिए गए हैं जिस किसी को भी आपत्ति है वो अपने बच्चों को विद्यालय न भेजेंऔर कृपया करके इस तरह की पोस्ट करके opinion न ही देंऔर न ही मांगे जाए,1439525302233747456,False,,2021-09-19T09:42:31.000Z,India,"@Sunil_Nautiyal8 @pushkardhami @TheArvindPandey Option दिए गए हैं जिस किसी को भी आपत्ति है वो अपने बच्चों को विद्यालय न भेजें
और कृपया करके इस तरह की पोस्ट करके opinion न ही दें
और न ही मांगे जाए",[],[],"['Sunil_Nautiyal8', 'pushkardhami', 'TheArvindPandey']",['https://t.co/2ocuSb5riK'], Sunil Nautiyal8  pushkardhami  TheArvindPandey Option दिए गए हैं जिस किसी को भी आपत्ति है वो अपने बच्चों को विद्यालय न भेजेंऔर कृपया करके इस तरह की पोस्ट करके opinion न ही देंऔर न ही मांगे जाए
55,hi,1439057326573510657,1337801889518288896, DrRakeshKashya3 मैं यहां पर नेता के बारे मे बात नहीं करने आया हूं मैं यहां पर फर्जीमहामारी पर बात करने आया हूंये सारे नेता लोग बिना मास्क के रैलियां और चुनाव भी कर रहे हैं।  मजा कर रहेआम जनता मर रहे है मरने दो साले को क्या फर्क पड़ता है नेता लोग को पता है इंडिया में आधे से ज्यादा लोग मूर्ख हैं https   t co OCBli5VMiM,1439913021447434246,False,,2021-09-20T11:23:11.000Z,India,"@DrRakeshKashya3 मैं यहां पर नेता के बारे मे बात नहीं करने आया हूं मैं यहां पर फर्जीमहामारी पर बात करने आया हूं
ये सारे नेता लोग बिना मास्क के रैलियां और चुनाव भी कर रहे हैं।  मजा कर रहे
आम जनता मर रहे है मरने दो साले को क्या फर्क पड़ता है नेता लोग को पता है इंडिया में आधे से ज्यादा लोग मूर्ख हैं https://t.co/OCBli5VMiM",[],[],['DrRakeshKashya3'],['https://t.co/uHEp2bIDnC'], DrRakeshKashya3 मैं यहां पर नेता के बारे मे बात नहीं करने आया हूं मैं यहां पर फर्जीमहामारी पर बात करने आया हूंये सारे नेता लोग बिना मास्क के रैलियां और चुनाव भी कर रहे हैं।  मजा कर रहेआम जनता मर रहे है मरने दो साले को क्या फर्क पड़ता है नेता लोग को पता है इंडिया में आधे से ज्यादा लोग मूर्ख हैं https   t co OCBli5VMiM
56,hi,1439057326573510657,1337801889518288896, PavanIndian8 इनके धर्म को कोनसा धर्म बोलोगे https   t co nA8MKb6Pee,1439912037597859841,False,,2021-09-20T11:19:16.000Z,India,@PavanIndian8 इनके धर्म को कोनसा धर्म बोलोगे https://t.co/nA8MKb6Pee,[],[],['PavanIndian8'],[], PavanIndian8 इनके धर्म को कोनसा धर्म बोलोगे https   t co nA8MKb6Pee
57,en,1439050889596071937,1587915768, zeerajasthan   RajGovOfficial  RajCMO  ashokgehlot51  RaghusharmaINC  GovindDotasra  DrMaheshJoshimp  ankittiwadi Opening schools for small  children can be extremely risky schools for small children should have been opened 15 20 days after Diwali https   t co gItQKAu3P6 ashokgehlot51  RajCMO  RajGovOfficial  GovindDotasra  priyankagandhi  RahulGandhi,1439054886251892736,False, zeerajasthan   RajGovOfficial  RajCMO  ashokgehlot51  RaghusharmaINC  GovindDotasra  DrMaheshJoshimp  ankittiwadi Opening schools for small  children can be extremely risky schools for small children should have been opened 15 20 days after Diwali https   t co gItQKAu3P6 ashokgehlot51  RajCMO  RajGovOfficial  GovindDotasra  priyankagandhi  RahulGandhi,2021-09-18T02:33:15.000Z,India,"@zeerajasthan_ @RajGovOfficial @RajCMO @ashokgehlot51 @RaghusharmaINC @GovindDotasra @DrMaheshJoshimp @ankittiwadi Opening schools for small  children can be extremely risky.schools for small children should have been opened 15-20 days after Diwali.
https://t.co/gItQKAu3P6
@ashokgehlot51 
@RajCMO 
@RajGovOfficial 
@GovindDotasra 
@priyankagandhi 
@RahulGandhi",[],[],"['zeerajasthan_', 'RajGovOfficial', 'RajCMO', 'ashokgehlot51', 'RaghusharmaINC', 'GovindDotasra', 'DrMaheshJoshimp', 'ankittiwadi']",['https://t.co/UL2hXurhKc'],
58,hi,1439042740923166720,64639742, JagranNews करौना का भय दिखाकर देश को लूटा जा रहा है देहात में करौना क्यों नहीं होता करौना भ्रष्ट लोगों को या इनके इर्द गिर्द रहने वाले लोगों को ही होता है करौना के नाम पर लूट का तांडब मचा है,1439049925061316608,False,,2021-09-18T02:13:33.000Z,India,"@JagranNews करौना का भय दिखाकर देश को 
लूटा जा रहा है 
देहात में करौना क्यों नहीं होता 
करौना भ्रष्ट लोगों को या इनके इर्द गिर्द 
रहने वाले लोगों को ही होता है 
करौना के नाम पर लूट का तांडब मचा है",[],[],['JagranNews'],['https://t.co/v30sFlLXjI'], JagranNews करौना का भय दिखाकर देश को लूटा जा रहा है देहात में करौना क्यों नहीं होता करौना भ्रष्ट लोगों को या इनके इर्द गिर्द रहने वाले लोगों को ही होता है करौना के नाम पर लूट का तांडब मचा है
59,hi,1439041367208955907,1574757961, pettyofficernk हम भक्त है तो तुम केजरू के यार हो।,1439553152747900931,False,,2021-09-19T11:33:11.000Z,India,@pettyofficernk हम भक्त है तो तुम केजरू के यार हो।,[],[],['pettyofficernk'],[], pettyofficernk हम भक्त है तो तुम केजरू के यार हो।
60,hi,1439041367208955907,1574757961, VK Sarvaiya यही कह रहा हूँ भक्तजी  टीका है तो लग रहा है इसमें जन्मदिन का क्या कनेक्शन ,1439520935405518848,False,,2021-09-19T09:25:10.000Z,India,@VK_Sarvaiya यही कह रहा हूँ भक्तजी 🙈🙏 टीका है तो लग रहा है इसमें जन्मदिन का क्या कनेक्शन?,"['🙈', '🙏']",[],['VK_Sarvaiya'],[], VK Sarvaiya यही कह रहा हूँ भक्तजी  टीका है तो लग रहा है इसमें जन्मदिन का क्या कनेक्शन 
61,en,1439029584834412550,938002728898347008, Republic Bharat I think it s time to move over COVID and get on with life ,1439031064727482368,False, Republic Bharat I think it s time to move over COVID and get on with life ,2021-09-18T00:58:36.000Z,India,@Republic_Bharat I think it's time to move over COVID and get on with life.,[],[],['Republic_Bharat'],[],
62,en,1438904698216484865,927426236137201664, TNNavbharat  SushantBSinha Wow   great ,1438905780585971719,False, TNNavbharat  SushantBSinha Wow   great ,2021-09-17T16:40:46.000Z,India,"@TNNavbharat @SushantBSinha Wow , great 👍",['👍'],[],"['TNNavbharat', 'SushantBSinha']",[],
63,hi,1438893597990920201,2253229938, Ravalkalpesh s थर्ड वेव तो जुमला था साहब   ताकि दूसरी पर कोई सवाल ना करे    आप तो समझदार लगते है ऊपर से गुजराती,1438901363296006151,False,,2021-09-17T16:23:13.000Z,India,"@Ravalkalpesh_s थर्ड वेव तो जुमला था साहब,, ताकि दूसरी पर कोई सवाल ना करे,,, आप तो समझदार लगते है ऊपर से गुजराती",[],[],['Ravalkalpesh_s'],[], Ravalkalpesh s थर्ड वेव तो जुमला था साहब   ताकि दूसरी पर कोई सवाल ना करे    आप तो समझदार लगते है ऊपर से गुजराती
64,hi,1438852478305374212,1204324469122064385, Iamsisodia1  narendramodi  ChouhanShivraj  JM Scindia हमय चाही रोजगार ।।,1439090375155613696,False,,2021-09-18T04:54:17.000Z,India,@Iamsisodia1 @narendramodi @ChouhanShivraj @JM_Scindia हमय चाही रोजगार ।।,[],[],"['Iamsisodia1', 'narendramodi', 'ChouhanShivraj', 'JM_Scindia']",[], Iamsisodia1  narendramodi  ChouhanShivraj  JM Scindia हमय चाही रोजगार ।।
65,hi,1438852478305374212,1204324469122064385, Iamsisodia1  narendramodi  ChouhanShivraj  JM Scindia जय हो भैया जी,1439068912159657987,False,,2021-09-18T03:28:59.000Z,India,@Iamsisodia1 @narendramodi @ChouhanShivraj @JM_Scindia जय हो भैया जी,[],[],"['Iamsisodia1', 'narendramodi', 'ChouhanShivraj', 'JM_Scindia']",[], Iamsisodia1  narendramodi  ChouhanShivraj  JM Scindia जय हो भैया जी
66,hi,1438815689838456837,837709004692316160, VishalPatelINC लापरवाह भाजपा सरकार,1438817706002632706,False,,2021-09-17T10:50:47.000Z,India,@VishalPatelINC लापरवाह भाजपा सरकार,[],[],['VishalPatelINC'],[], VishalPatelINC लापरवाह भाजपा सरकार
67,hi,1438766629349826561,867766879846227968, DrMohanYadav51  BJP4MP  ChouhanShivraj  BJP4India  JansamparkMP  vdsharmabjp जय हो बॉस,1438770874778222595,False,,2021-09-17T07:44:42.000Z,India,@DrMohanYadav51 @BJP4MP @ChouhanShivraj @BJP4India @JansamparkMP @vdsharmabjp जय हो बॉस,[],[],"['DrMohanYadav51', 'BJP4MP', 'ChouhanShivraj', 'BJP4India', 'JansamparkMP', 'vdsharmabjp']",[], DrMohanYadav51  BJP4MP  ChouhanShivraj  BJP4India  JansamparkMP  vdsharmabjp जय हो बॉस
68,hi,1438766629349826561,867766879846227968, DrMohanYadav51  BJP4MP  ChouhanShivraj  BJP4India  JansamparkMP  vdsharmabjp मंत्री जी छात्रवृत्ति पूरी दो।,1438768067161387010,False,,2021-09-17T07:33:32.000Z,India,@DrMohanYadav51 @BJP4MP @ChouhanShivraj @BJP4India @JansamparkMP @vdsharmabjp मंत्री जी छात्रवृत्ति पूरी दो।,[],[],"['DrMohanYadav51', 'BJP4MP', 'ChouhanShivraj', 'BJP4India', 'JansamparkMP', 'vdsharmabjp']",[], DrMohanYadav51  BJP4MP  ChouhanShivraj  BJP4India  JansamparkMP  vdsharmabjp मंत्री जी छात्रवृत्ति पूरी दो।
69,en,1438750334684327938,1015549747007049728, Dm Aligarh  homeupgov  ChiefSecyUP Miss you mem mzn,1439251288013750279,False, Dm Aligarh  homeupgov  ChiefSecyUP Miss you mem mzn,2021-09-18T15:33:41.000Z,India,@Dm_Aligarh @homeupgov @ChiefSecyUP Miss you mem.mzn,[],[],"['Dm_Aligarh', 'homeupgov', 'ChiefSecyUP']",[],
70,hi,1438745301146165248,714471009328304128, पण्डित दीनदयाल उपाध्याय सयुंक्त चिकित्सालय  अलीगढ़ में  PMCARES के अंतर्गत स्थापित  PSA तकनीक पर आधारित ऑक्सीजन संयंत्र का लोकार्पण किया। SevaSamarpan SevaAurSamarpan  सेवा और समर्पण  HappyBdayModiji,1438745367307161601,True,,2021-09-17T06:03:20.000Z,India,"'पण्डित दीनदयाल उपाध्याय सयुंक्त चिकित्सालय' अलीगढ़ में #PMCARES के अंतर्गत स्थापित #PSA तकनीक पर आधारित ऑक्सीजन संयंत्र का लोकार्पण किया।
#SevaSamarpan
#SevaAurSamarpan 
#सेवा_और_समर्पण 
#HappyBdayModiji",[],"['PMCARES', 'PSA']",[],['https://t.co/vHRXX2WPx7'], पण्डित दीनदयाल उपाध्याय सयुंक्त चिकित्सालय  अलीगढ़ में  PMCARES के अंतर्गत स्थापित  PSA तकनीक पर आधारित ऑक्सीजन संयंत्र का लोकार्पण किया। SevaSamarpan SevaAurSamarpan  सेवा और समर्पण  HappyBdayModiji
71,hi,1438745301146165248,714471009328304128,मेडिकल ऑक्सीजन की उपलब्धता बढाने पर कार्य किया गया ताकि मरीजों को पर्याप्त मात्रा में ऑक्सीजन उपलब्ध हो। आज माननीय प्रधानमंत्री श्री  narendramodi जी के जन्मदिन के अवसर पर  SevaSamarpan सेवा और समर्पण SevaAurSamarpan HappyBdayModiji https   t co JMQKcsNQlg,1438745362852761603,True,,2021-09-17T06:03:19.000Z,India,"मेडिकल ऑक्सीजन की उपलब्धता बढाने पर कार्य किया गया ताकि मरीजों को पर्याप्त मात्रा में ऑक्सीजन उपलब्ध हो। 

आज माननीय प्रधानमंत्री श्री @narendramodi जी के जन्मदिन के अवसर पर 

#SevaSamarpan
#सेवा_और_समर्पण
#SevaAurSamarpan
#HappyBdayModiji https://t.co/JMQKcsNQlg",[],[],[],['https://t.co/OYH8r15sHG'],मेडिकल ऑक्सीजन की उपलब्धता बढाने पर कार्य किया गया ताकि मरीजों को पर्याप्त मात्रा में ऑक्सीजन उपलब्ध हो। आज माननीय प्रधानमंत्री श्री  narendramodi जी के जन्मदिन के अवसर पर  SevaSamarpan सेवा और समर्पण SevaAurSamarpan HappyBdayModiji https   t co JMQKcsNQlg
