,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en,text_es
35,en,1440187329377804294,1135503797025828864, BiharHealthDept  PMOIndia  MoHFW INDIA  mangalpandeybjp  MoHFW INDIA  mansukhmandviya I have not yet received the second dose of vaccine but the cowin portal is giving me the certificate that I am fully vaccinated what s this scam is   narendramodi   NitishKumar  mangalpandeybjp  yadavtejashwi  manojkjhadu  ajitanjum  nawal ias,1440343495269490695,False,,2021-09-21T15:53:44.000Z,India,@BiharHealthDept @PMOIndia @MoHFW_INDIA @mangalpandeybjp @MoHFW_INDIA @mansukhmandviya I have not yet received the second dose of vaccine but the cowin portal is giving me the certificate that I am fully vaccinated.what's this scam is? @narendramodi  @NitishKumar @mangalpandeybjp @yadavtejashwi @manojkjhadu @ajitanjum @nawal_ias,[],[],"['BiharHealthDept', 'PMOIndia', 'MoHFW_INDIA', 'mangalpandeybjp', 'MoHFW_INDIA', 'mansukhmandviya']",['https://t.co/gXepLbeW7N'], BiharHealthDept  PMOIndia  MoHFW INDIA  mangalpandeybjp  MoHFW INDIA  mansukhmandviya I have not yet received the second dose of vaccine but the cowin portal is giving me the certificate that I am fully vaccinated what s this scam is   narendramodi   NitishKumar  mangalpandeybjp  yadavtejashwi  manojkjhadu  ajitanjum  nawal ias,
36,hi,1440187329377804294,1135503797025828864, BiharHealthDept  PMOIndia  MoHFW INDIA  mangalpandeybjp  IPRD Bihar  NitishKumar  परिवार संख्या  9999901291120191368 है जिसकी तीन चार चरणों में सुनवाई होने के बाद DWO Madhepura को आज्ञा दिया के जल्द से जल्द इनकी समस्या का समाधान की जाए लेकिन 4 से 5 महीना होने के बावजूद भी कोई कार्रवाई नहीं हो पाई हैपोस्ट मैट्रिक स्कॉलरशिप 2015 16,1440190071173378048,False, BiharHealthDept  PMOIndia  MoHFW INDIA  mangalpandeybjp  IPRD Bihar  NitishKumar  परिवार संख्या  9999901291120191368 है जिसकी तीन चार चरणों में सुनवाई होने के बाद DWO Madhepura को आज्ञा दिया के जल्द से जल्द इनकी समस्या का समाधान की जाए लेकिन 4 से 5 महीना होने के बावजूद भी कोई कार्रवाई नहीं हो पाई हैपोस्ट मैट्रिक स्कॉलरशिप 2015 16,2021-09-21T05:44:05.000Z,India,"@BiharHealthDept @PMOIndia @MoHFW_INDIA @mangalpandeybjp @IPRD_Bihar @NitishKumar  परिवार संख्या- 9999901291120191368 है जिसकी तीन चार चरणों में सुनवाई होने के बाद DWO Madhepura को आज्ञा दिया के जल्द से जल्द इनकी समस्या का समाधान की जाए लेकिन 4 से 5 महीना होने के बावजूद भी कोई कार्रवाई नहीं हो पाई है
पोस्ट मैट्रिक स्कॉलरशिप 2015-16",[],[],"['BiharHealthDept', 'PMOIndia', 'MoHFW_INDIA', 'mangalpandeybjp', 'IPRD_Bihar', 'NitishKumar']",['https://t.co/jxEVhEwknY'],,
37,en,1440187281382408198,3000838099, PIBHindi  MoHFW INDIA  MIB Hindi  DDNewsHindi A war for the survival of Islam will happen  and this war will be the beginning of rise of Islam and Imam Al Mahdi will lead this  Pakistan will save Islam in the coming future  Many of Muhammad Qasim’s dreams are already coming true  Learn more at https   t co X1q1JyvvvH https   t co QyLKADljyS,1440200015117373440,False,,2021-09-21T06:23:35.000Z,India,"@PIBHindi @MoHFW_INDIA @MIB_Hindi @DDNewsHindi A war for the survival of Islam will happen, and this war will be the beginning of rise of Islam and Imam Al-Mahdi will lead this. Pakistan will save Islam in the coming future. Many of Muhammad Qasim’s dreams are already coming true. Learn more at https://t.co/X1q1JyvvvH https://t.co/QyLKADljyS",[],[],"['PIBHindi', 'MoHFW_INDIA', 'MIB_Hindi', 'DDNewsHindi']",['https://t.co/vM1HoR5rcm'], PIBHindi  MoHFW INDIA  MIB Hindi  DDNewsHindi A war for the survival of Islam will happen  and this war will be the beginning of rise of Islam and Imam Al Mahdi will lead this  Pakistan will save Islam in the coming future  Many of Muhammad Qasim’s dreams are already coming true  Learn more at https   t co X1q1JyvvvH https   t co QyLKADljyS,
38,hi,1440176968511594502,989167155454197760, LaxmiGiriBJP  BJP4MP  BJP4India  PMOIndia  narendramodi मोदी जी है तो मुमकिन है,1440193011082661891,False, LaxmiGiriBJP  BJP4MP  BJP4India  PMOIndia  narendramodi मोदी जी है तो मुमकिन है,2021-09-21T05:55:45.000Z,India,@LaxmiGiriBJP @BJP4MP @BJP4India @PMOIndia @narendramodi मोदी जी है तो मुमकिन है,[],[],"['LaxmiGiriBJP', 'BJP4MP', 'BJP4India', 'PMOIndia', 'narendramodi']",[],,
39,hi,1440173734115962892,42606652, aajtak दोनों में छत्तीसगढ़ का पहले और दूसरे डोज का  parcent कहा है ,1440193610717143042,False, aajtak दोनों में छत्तीसगढ़ का पहले और दूसरे डोज का  parcent कहा है ,2021-09-21T05:58:08.000Z,India,@aajtak दोनों में छत्तीसगढ़ का पहले और दूसरे डोज का  parcent कहा है?,[],[],['aajtak'],[],,
40,hi,1440022281732820993,1280386575793340417, JaivirRanaBJP  JPNadda  mansukhmandviya  adeshguptabjp  narendramodi  AmitShah  BJP4India  BJP4Delhi  siddharthanbjp  OfficeofJPNadda  OfficeOfAdeshG Jai shri ram,1440281631391031299,False, JaivirRanaBJP  JPNadda  mansukhmandviya  adeshguptabjp  narendramodi  AmitShah  BJP4India  BJP4Delhi  siddharthanbjp  OfficeofJPNadda  OfficeOfAdeshG Jai shri ram,2021-09-21T11:47:54.000Z,India,@JaivirRanaBJP @JPNadda @mansukhmandviya @adeshguptabjp @narendramodi @AmitShah @BJP4India @BJP4Delhi @siddharthanbjp @OfficeofJPNadda @OfficeOfAdeshG Jai shri ram,[],[],"['JaivirRanaBJP', 'JPNadda', 'mansukhmandviya', 'adeshguptabjp', 'narendramodi', 'AmitShah', 'BJP4India', 'BJP4Delhi']",['https://t.co/aEMnsa1Wwg'],,
41,hi,1440022281732820993,1280386575793340417, JaivirRanaBJP  JPNadda  mansukhmandviya  adeshguptabjp  narendramodi  AmitShah  BJP4India  BJP4Delhi  siddharthanbjp  OfficeofJPNadda  OfficeOfAdeshG मोदी है तो मुमकिन हैभारतीय जनता पार्टी जिंदाबाद,1440215756256395265,False, JaivirRanaBJP  JPNadda  mansukhmandviya  adeshguptabjp  narendramodi  AmitShah  BJP4India  BJP4Delhi  siddharthanbjp  OfficeofJPNadda  OfficeOfAdeshG मोदी है तो मुमकिन हैभारतीय जनता पार्टी जिंदाबाद,2021-09-21T07:26:08.000Z,India,@JaivirRanaBJP @JPNadda @mansukhmandviya @adeshguptabjp @narendramodi @AmitShah @BJP4India @BJP4Delhi @siddharthanbjp @OfficeofJPNadda @OfficeOfAdeshG मोदी है तो मुमकिन हैभारतीय जनता पार्टी जिंदाबाद,[],[],"['JaivirRanaBJP', 'JPNadda', 'mansukhmandviya', 'adeshguptabjp', 'narendramodi', 'AmitShah', 'BJP4India', 'BJP4Delhi']",['https://t.co/xtGvyJd0u5'],,
42,en,1439997375972405256,1346482930596495361, DmJamui Thankyou sir,1440000963754934277,False,,2021-09-20T17:12:38.000Z,India,@DmJamui Thankyou sir,[],[],['DmJamui'],[], DmJamui Thankyou sir,
43,hi,1439997375972405256,1346482930596495361, DmJamui   जमुई में  जच्चा   बच्चा की  मौत डॉ पर  लापरवाही का  आरोप  लगाकर  परिजनों ने  घंटों  काटा  बबाल https   t co PZqdJFFLvt अगर आपने अभी तक हमारा यूट्यूब चैनल को सब्सक्राइब नहीं किया है तो कर ले और वीडियो अच्छी लगे तो दोस्तों के साथ खूब शेयर करें धन्यवाद ,1439998990041321478,False, DmJamui   जमुई में  जच्चा   बच्चा की  मौत डॉ पर  लापरवाही का  आरोप  लगाकर  परिजनों ने  घंटों  काटा  बबाल https   t co PZqdJFFLvt अगर आपने अभी तक हमारा यूट्यूब चैनल को सब्सक्राइब नहीं किया है तो कर ले और वीडियो अच्छी लगे तो दोस्तों के साथ खूब शेयर करें धन्यवाद ,2021-09-20T17:04:47.000Z,India,"@DmJamui *#जमुई में #जच्चा - बच्चा की #मौत डॉ पर #लापरवाही का #आरोप #लगाकर #परिजनों ने #घंटों #काटा #बबाल*

https://t.co/PZqdJFFLvt

*अगर आपने अभी तक हमारा यूट्यूब चैनल को सब्सक्राइब नहीं किया है तो कर ले और वीडियो अच्छी लगे तो दोस्तों के साथ खूब शेयर करें धन्यवाद*",[],"['जमुई', 'जच्चा', 'मौत', 'लापरवाही', 'आरोप', 'लगाकर', 'परिजनों', 'घंटों', 'काटा', 'बबाल']",['DmJamui'],['https://t.co/xGiJbb3dG1'],,
44,hi,1439985653907812355,4849020680,बधाई देता हूं। https   t co CQRwPHd2Xc  BhargavBhatt9,1439985656831234051,False,बधाई देता हूं। https   t co CQRwPHd2Xc  BhargavBhatt9,2021-09-20T16:11:48.000Z,India,बधाई देता हूं। https://t.co/CQRwPHd2Xc @BhargavBhatt9,[],[],['BhargavBhatt9'],[],,
45,hi,1439982166008422405,1065509007996014592, DmAraria  BiharHealthDept  IPRD Bihar  NitishKumar जिला स्तर पर अनियोजित कार्यपालक सहायक का मामला है। जिसमे महोदय जिला स्तर पर आदेश जारी करने को कह रहे है लेकिन अधिकारी मुख्यमंत्री के आदेश को भी नही सुन रहे है https   t co DC5ywvTT9t  अनियोजित कार्यपालक सहायक  yadavtejashwi  activistritu  Sandeep Saurav   BEASA BIHAR,1439988734368251905,False, DmAraria  BiharHealthDept  IPRD Bihar  NitishKumar जिला स्तर पर अनियोजित कार्यपालक सहायक का मामला है। जिसमे महोदय जिला स्तर पर आदेश जारी करने को कह रहे है लेकिन अधिकारी मुख्यमंत्री के आदेश को भी नही सुन रहे है https   t co DC5ywvTT9t  अनियोजित कार्यपालक सहायक  yadavtejashwi  activistritu  Sandeep Saurav   BEASA BIHAR,2021-09-20T16:24:02.000Z,India,@DmAraria @BiharHealthDept @IPRD_Bihar @NitishKumar जिला स्तर पर अनियोजित कार्यपालक सहायक का मामला है। जिसमे महोदय जिला स्तर पर आदेश जारी करने को कह रहे है लेकिन अधिकारी मुख्यमंत्री के आदेश को भी नही सुन रहे है https://t.co/DC5ywvTT9t #अनियोजित_कार्यपालक_सहायक @yadavtejashwi @activistritu @Sandeep_Saurav_ @BEASA_BIHAR,[],[],"['DmAraria', 'BiharHealthDept', 'IPRD_Bihar', 'NitishKumar']",['https://t.co/kwSoLTM5SX'],,
46,hi,1439958314230575106,1151008746098663425, mp rohtak  narendramodi जय श्री राम,1440252970025635844,False, mp rohtak  narendramodi जय श्री राम,2021-09-21T09:54:01.000Z,India,@mp_rohtak @narendramodi जय श्री राम,[],[],"['mp_rohtak', 'narendramodi']",[],,
47,hi,1439958314230575106,1151008746098663425, mp rohtak  narendramodi मोदी है तो मुमकिन है,1439961413271711747,False, mp rohtak  narendramodi मोदी है तो मुमकिन है,2021-09-20T14:35:28.000Z,India,@mp_rohtak @narendramodi मोदी है तो मुमकिन है,[],[],"['mp_rohtak', 'narendramodi']",[],,
48,hi,1439958242679922688,886595120488992773,जिसमें से 379042 लोगों को प्रथम डोज तथा 91240 को द्वितीय डोज लगाया जा चुका है। मुख्य चिकित्सा अधिकारी डॉ  सुधीर जैसानी ने बताया कि जिले में 18 वर्ष से अधिक आयु के नागरिकों की संख्या 420435 है।,1439958244999323650,True,जिसमें से 379042 लोगों को प्रथम डोज तथा 91240 को द्वितीय डोज लगाया जा चुका है। मुख्य चिकित्सा अधिकारी डॉ  सुधीर जैसानी ने बताया कि जिले में 18 वर्ष से अधिक आयु के नागरिकों की संख्या 420435 है।,2021-09-20T14:22:53.000Z,India,जिसमें से 379042 लोगों को प्रथम डोज तथा 91240 को द्वितीय डोज लगाया जा चुका है। मुख्य चिकित्सा अधिकारी डॉ. सुधीर जैसानी ने बताया कि जिले में 18 वर्ष से अधिक आयु के नागरिकों की संख्या 420435 है।,[],[],[],['https://t.co/HBG6w8NqNd'],,
49,hi,1439949773625196551,3025447023, AKalraj   narendramodi  AmitShah  JPNadda  myogiadityanath  myogioffice  swatantrabjp  mansukhmandviya  kpmaurya1  drdineshbjp  sunilbansalbjp मोदी हैं तो मुमकिन है।नमो नमो ,1439950832502390790,False, AKalraj   narendramodi  AmitShah  JPNadda  myogiadityanath  myogioffice  swatantrabjp  mansukhmandviya  kpmaurya1  drdineshbjp  sunilbansalbjp मोदी हैं तो मुमकिन है।नमो नमो ,2021-09-20T13:53:26.000Z,India,"@AKalraj_ @narendramodi @AmitShah @JPNadda @myogiadityanath @myogioffice @swatantrabjp @mansukhmandviya @kpmaurya1 @drdineshbjp @sunilbansalbjp मोदी हैं तो मुमकिन है।

नमो नमो 🇮🇳🙏","['🙏', '🇮🇳']",[],"['AKalraj_', 'narendramodi', 'AmitShah', 'JPNadda', 'myogiadityanath', 'myogioffice', 'swatantrabjp', 'mansukhmandviya', 'kpmaurya1']",['https://t.co/3WqqruK8wy'],,
50,hi,1439938843822546949,3123339037, TRUTHANDMIRRORR आपकी तकलीफ एकदम जायज है,1439950927423631365,False, TRUTHANDMIRRORR आपकी तकलीफ एकदम जायज है,2021-09-20T13:53:48.000Z,India,@TRUTHANDMIRRORR आपकी तकलीफ एकदम जायज है,[],[],['TRUTHANDMIRRORR'],[],,
51,hi,1439937389959413762,64639742, JagranNews  JPNadda नड्डा जी टीका करण बाला आंकरा क्या सही है दिन रात करौना टीकाकरण की बात छोड़िए मंहगाई भ्रष्टाचार अराजकता आर्थिक अराजकता बेरोजगारी वगैरह वगैरह पर ध्यान दिजिए,1439985059650437123,False, JagranNews  JPNadda नड्डा जी टीका करण बाला आंकरा क्या सही है दिन रात करौना टीकाकरण की बात छोड़िए मंहगाई भ्रष्टाचार अराजकता आर्थिक अराजकता बेरोजगारी वगैरह वगैरह पर ध्यान दिजिए,2021-09-20T16:09:26.000Z,India,"@JagranNews @JPNadda नड्डा जी टीका करण बाला आंकरा 
क्या सही है 
दिन रात करौना टीकाकरण की बात छोड़िए 
मंहगाई भ्रष्टाचार अराजकता आर्थिक अराजकता बेरोजगारी वगैरह-वगैरह पर ध्यान 
दिजिए",[],[],"['JagranNews', 'JPNadda']",['https://t.co/JbWo4eznjV'],,
52,hi,1439937389959413762,64639742, JagranNews  JPNadda कांग्रेस ने जिस हाल में भारत को छोड़ी  मोदी जी ने सात वर्षों में भारत को उससे भी पीछे ले गये अच्छे दिन आयेंगे इससे मोदी जी का अभियान शुरू हुआ था  क्या पूरा देश बेचकर अभियान खत्म होगा,1439940023382466563,False, JagranNews  JPNadda कांग्रेस ने जिस हाल में भारत को छोड़ी  मोदी जी ने सात वर्षों में भारत को उससे भी पीछे ले गये अच्छे दिन आयेंगे इससे मोदी जी का अभियान शुरू हुआ था  क्या पूरा देश बेचकर अभियान खत्म होगा,2021-09-20T13:10:29.000Z,India,"@JagranNews @JPNadda कांग्रेस ने जिस हाल में भारत को छोड़ी, मोदी जी ने सात वर्षों में भारत को उससे भी पीछे ले गये.
अच्छे दिन आयेंगे इससे मोदी जी का अभियान शुरू हुआ था, 

क्या पूरा देश बेचकर अभियान खत्म होगा❓",['❓'],[],"['JagranNews', 'JPNadda']",['https://t.co/iZtJdvO2RC'],,
53,hi,1439922790363279365,758215424622391296, BJP4Bihar माननीय प्रधानमंत्री जी  सब कुछ ठीक कर रहे हैं लेकिन युवा पीढ़ी के लिए आप कुछ नहीं किये  इससे युवा पीढ़ी को सड़क पर ला दिये इसलिए आपका साथ दिये रोजगार महगाई बेरोजगारी को दूर करेंगे,1439976888156389381,False, BJP4Bihar माननीय प्रधानमंत्री जी  सब कुछ ठीक कर रहे हैं लेकिन युवा पीढ़ी के लिए आप कुछ नहीं किये  इससे युवा पीढ़ी को सड़क पर ला दिये इसलिए आपका साथ दिये रोजगार महगाई बेरोजगारी को दूर करेंगे,2021-09-20T15:36:58.000Z,India,"@BJP4Bihar माननीय प्रधानमंत्री जी  सब कुछ ठीक कर रहे हैं लेकिन युवा पीढ़ी के लिए आप कुछ नहीं किये, इससे युवा पीढ़ी को सड़क पर ला दिये इसलिए आपका साथ दिये रोजगार महगाई बेरोजगारी को दूर करेंगे",[],[],['BJP4Bihar'],['https://t.co/7Z8qg0FHOu'],,
54,hi,1439920824320815113,982195425816920067, JaskaurBJP  BJP4India  BJP4Rajasthan  BJPLive माननीय मुख्यमंत्री  ashokgehlot51 जी राजस्थान JEN सिविल डिग्री पेपर की लीक की खबरें सबके सामने है अतः आपसे निवेदन है कि आप इस भर्ती की  SOG से निष्पक्ष जांच करवाइए    छात्र क्रांति  Cancel Raj JEN Exam,1439921306284134404,False, JaskaurBJP  BJP4India  BJP4Rajasthan  BJPLive माननीय मुख्यमंत्री  ashokgehlot51 जी राजस्थान JEN सिविल डिग्री पेपर की लीक की खबरें सबके सामने है अतः आपसे निवेदन है कि आप इस भर्ती की  SOG से निष्पक्ष जांच करवाइए    छात्र क्रांति  Cancel Raj JEN Exam,2021-09-20T11:56:06.000Z,India,"@JaskaurBJP @BJP4India @BJP4Rajasthan @BJPLive माननीय मुख्यमंत्री 
@ashokgehlot51

 जी राजस्थान JEN सिविल डिग्री पेपर की लीक की खबरें सबके सामने है अतः आपसे निवेदन है कि आप इस भर्ती की #SOG से निष्पक्ष जांच करवाइए!!!
#छात्र_क्रांति #Cancel_Raj_JEN_Exam",[],[],"['JaskaurBJP', 'BJP4India', 'BJP4Rajasthan', 'BJPLive', 'ashokgehlot51']",['https://t.co/Ayhyuflss9'],,
55,en,1439917249389731847,1378922970064711681, Pratima96304063 Good  job ,1439987630632955908,False,,2021-09-20T16:19:39.000Z,India,@Pratima96304063 Good  job 👍,['👍'],[],['Pratima96304063'],[], Pratima96304063 Good  job ,
56,hi,1439915998455296008,262219886, arjunrammeghwal जातिवादी वायरस की एक ही शर्तिया दवाई आती है जिसका नाम है  नोटा। पहले इस्तेमाल करें  फिर विश्वास करें। EWS,1439917005537042433,False, arjunrammeghwal जातिवादी वायरस की एक ही शर्तिया दवाई आती है जिसका नाम है  नोटा। पहले इस्तेमाल करें  फिर विश्वास करें। EWS,2021-09-20T11:39:01.000Z,India,@arjunrammeghwal जातिवादी वायरस की एक ही शर्तिया दवाई आती है जिसका नाम है- नोटा। पहले इस्तेमाल करें- फिर विश्वास करें।#EWS,[],['EWS'],['arjunrammeghwal'],[],,
57,hi,1439908643789414405,337065278, BJP4Delhi  JPNadda फिर इसे क्या कहोगे https   t co dbbYve6j28,1439955638088396800,False, BJP4Delhi  JPNadda फिर इसे क्या कहोगे https   t co dbbYve6j28,2021-09-20T14:12:31.000Z,India,@BJP4Delhi @JPNadda फिर इसे क्या कहोगे https://t.co/dbbYve6j28,[],[],"['BJP4Delhi', 'JPNadda']",[],,
58,en,1439908643789414405,337065278, BJP4Delhi  JPNadda Bjp fundamentalist party,1439934696792596480,False,,2021-09-20T12:49:19.000Z,India,@BJP4Delhi @JPNadda Bjp fundamentalist party,[],[],"['BJP4Delhi', 'JPNadda']",[], BJP4Delhi  JPNadda Bjp fundamentalist party,
59,hi,1439907645868052481,2266960309, visshnumittal जय भाजपा तय भाजपा narendramodi,1440212692183105538,False, visshnumittal जय भाजपा तय भाजपा narendramodi,2021-09-21T07:13:58.000Z,India,"@visshnumittal जय भाजपा तय भाजपा
@narendramodi",[],[],"['visshnumittal', 'narendramodi']",[],,
60,hi,1439907472374857738,2591161099, nstomar  BJP4India से एक सवाल हमारे परम् आदरणीय  ChouhanShivraj जी से कब स्तीफा ले रहा शीर्ष नेतृत्व कृपया जल्दी करें युवा वर्ग खासा नाराज है इनसे  बेरोजगारी चरम पर है अब हमें ही देख लो 10 15 साल से watershed के एम्प्लॉय है  अब उम्र के इस पड़ाव में बेरोजगार कर दिया इनकी सरकार ने ।,1440369264410591234,False, nstomar  BJP4India से एक सवाल हमारे परम् आदरणीय  ChouhanShivraj जी से कब स्तीफा ले रहा शीर्ष नेतृत्व कृपया जल्दी करें युवा वर्ग खासा नाराज है इनसे  बेरोजगारी चरम पर है अब हमें ही देख लो 10 15 साल से watershed के एम्प्लॉय है  अब उम्र के इस पड़ाव में बेरोजगार कर दिया इनकी सरकार ने ।,2021-09-21T17:36:08.000Z,India,"@nstomar @BJP4India से एक सवाल-

हमारे परम् आदरणीय @ChouhanShivraj जी से कब स्तीफा ले रहा शीर्ष नेतृत्व?
कृपया जल्दी करें,
युवा वर्ग खासा नाराज है इनसे, बेरोजगारी चरम पर है,

अब हमें ही देख लो 10-15 साल से watershed के एम्प्लॉय है, अब उम्र के इस पड़ाव में बेरोजगार कर दिया इनकी सरकार ने ।",[],[],"['nstomar', 'BJP4India', 'ChouhanShivraj']",['https://t.co/FwNgtCwCjS'],,
61,hi,1439907472374857738,2591161099, nstomar निरन्तर प्रगति पथ पर अग्रसर भारत,1439921812918341640,False, nstomar निरन्तर प्रगति पथ पर अग्रसर भारत,2021-09-20T11:58:07.000Z,India,@nstomar निरन्तर प्रगति पथ पर अग्रसर भारत,[],[],['nstomar'],[],,
62,hi,1439906339589746695,3098336425, nityanandraibjp श्री राजा दशरथ नंदन मर्यादा पुरुषोत्तम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम सियाराम जय जय सीताराम जय सीताराम जय जय श्री सीताराम जय जय श्री सीताराम जय  धर्म की जीत अधर्म का नाश हो प्राणियों मे सद्भावना हो विश्व का कल्याण हो  PatnaKaChandan,1439956205078646792,False, nityanandraibjp श्री राजा दशरथ नंदन मर्यादा पुरुषोत्तम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम सियाराम जय जय सीताराम जय सीताराम जय जय श्री सीताराम जय जय श्री सीताराम जय  धर्म की जीत अधर्म का नाश हो प्राणियों मे सद्भावना हो विश्व का कल्याण हो  PatnaKaChandan,2021-09-20T14:14:47.000Z,India,@nityanandraibjp श्री राजा दशरथ नंदन मर्यादा पुरुषोत्तम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम जय सियाराम सियाराम जय जय सीताराम जय सीताराम जय जय श्री सीताराम जय जय श्री सीताराम जय  धर्म की जीत अधर्म का नाश हो प्राणियों मे सद्भावना हो विश्व का कल्याण हो #PatnaKaChandan,[],[],['nityanandraibjp'],['https://t.co/4TnCfSs3ng'],,
63,hi,1439906339589746695,3098336425, nityanandraibjp जय भाजपा,1439908019555364864,False, nityanandraibjp जय भाजपा,2021-09-20T11:03:18.000Z,India,@nityanandraibjp जय भाजपा,[],[],['nityanandraibjp'],[],,
64,en,1439904549615980545,439154852, KailashOnline 75000 crore bihar stolen from different States arrest people from lalbigha village then Giriraj Singh become new cm for bihar state arrest Nitish Kumar immediately BJP make governance all over India 2017 2021 bihar stolen 75000 crore ,1440027373550796800,False,,2021-09-20T18:57:34.000Z,India,@KailashOnline 75000 crore bihar stolen from different States arrest people from lalbigha village then Giriraj Singh become new cm for bihar state arrest Nitish Kumar immediately BJP make governance all over India 2017 2021 bihar stolen 75000 crore 🇮🇳✌️,"['✌️', '🇮🇳']",[],['KailashOnline'],['https://t.co/h8dDb3VUUL'], KailashOnline 75000 crore bihar stolen from different States arrest people from lalbigha village then Giriraj Singh become new cm for bihar state arrest Nitish Kumar immediately BJP make governance all over India 2017 2021 bihar stolen 75000 crore ,
65,hi,1439904549615980545,439154852, KailashOnline Jai ho Sada Vijay ho Modi Ji ,1439991162161483779,False, KailashOnline Jai ho Sada Vijay ho Modi Ji ,2021-09-20T16:33:41.000Z,India,@KailashOnline 🙏💐Jai ho Sada Vijay ho Modi Ji 💐🙏,"['🙏', '💐']",[],['KailashOnline'],[],,
66,en,1439904286402510853,2617066206, DrRPNishank  narendramodi  PMOIndia  MyGovHindi  mygovindia  transformIndia  PIBHindi  PIB India  BJP4India  BJP4UK Education Minister  sir i dropped for JEE advance but now it is showing i am not eligible due to 12th completion year 2019 and result  declared in mar  19    Sir please do something  against this rule   My future will spoiled and perhaps we ll have suicide ,1440234750204014595,False,,2021-09-21T08:41:37.000Z,India,@DrRPNishank @narendramodi @PMOIndia @MyGovHindi @mygovindia @transformIndia @PIBHindi @PIB_India @BJP4India @BJP4UK Education Minister  sir i dropped for JEE advance but now it is showing i am not eligible due to 12th completion year 2019 and result  declared in mar. 19..  Sir please do something  against this rule.  My future will spoiled and perhaps we'll have suicide.,[],[],"['DrRPNishank', 'narendramodi', 'PMOIndia', 'MyGovHindi', 'mygovindia', 'transformIndia', 'PIBHindi', 'PIB_India', 'BJP4India']",['https://t.co/hMY8svvoWq'], DrRPNishank  narendramodi  PMOIndia  MyGovHindi  mygovindia  transformIndia  PIBHindi  PIB India  BJP4India  BJP4UK Education Minister  sir i dropped for JEE advance but now it is showing i am not eligible due to 12th completion year 2019 and result  declared in mar  19    Sir please do something  against this rule   My future will spoiled and perhaps we ll have suicide ,
67,en,1439904286402510853,2617066206, DrRPNishank  narendramodi  PMOIndia  MyGovHindi  mygovindia  transformIndia  PIBHindi  PIB India  BJP4India  BJP4UK Teachers are vaccinated  amp  students hv not been vaccinated yet  who s rspnsble for our life cancel nios October exam  It s very unfair that July has passed but Oct give paper why  We want justice cancelOctoberexam2021 NIOS  niostwit  ProfSarojSharma  anubha1812  abhishekbscllb,1440001036098277376,False,,2021-09-20T17:12:55.000Z,India,"@DrRPNishank @narendramodi @PMOIndia @MyGovHindi @mygovindia @transformIndia @PIBHindi @PIB_India @BJP4India @BJP4UK Teachers are vaccinated &amp; students hv not been vaccinated yet. who's rspnsble for our life cancel nios October exam. It's very unfair that July has passed but Oct give paper why? We want justice
#cancelOctoberexam2021
#NIOS @niostwit @ProfSarojSharma @anubha1812 @abhishekbscllb",[],[],"['DrRPNishank', 'narendramodi', 'PMOIndia', 'MyGovHindi', 'mygovindia', 'transformIndia', 'PIBHindi', 'PIB_India', 'BJP4India']",['https://t.co/qRd8EzdU29'], DrRPNishank  narendramodi  PMOIndia  MyGovHindi  mygovindia  transformIndia  PIBHindi  PIB India  BJP4India  BJP4UK Teachers are vaccinated  amp  students hv not been vaccinated yet  who s rspnsble for our life cancel nios October exam  It s very unfair that July has passed but Oct give paper why  We want justice cancelOctoberexam2021 NIOS  niostwit  ProfSarojSharma  anubha1812  abhishekbscllb,
68,en,1439903067856465920,3025447023, AKalraj   JPNadda  narendramodi  OfficeofJPNadda  narendramodi in  AmitShah  AmitShahOffice  myogiadityanath  myogioffice  swatantrabjp  AdityaTrivedi   kpmaurya1  sunilbansalbjp The positionHave some shame or sold it ,1439905632933404672,False,,2021-09-20T10:53:49.000Z,India,"@AKalraj_ @JPNadda @narendramodi @OfficeofJPNadda @narendramodi_in @AmitShah @AmitShahOffice @myogiadityanath @myogioffice @swatantrabjp @AdityaTrivedi_ @kpmaurya1 @sunilbansalbjp The position😡
Have some shame or sold it.",['😡'],[],"['AKalraj_', 'JPNadda', 'narendramodi', 'OfficeofJPNadda', 'narendramodi_in', 'AmitShah', 'AmitShahOffice', 'myogiadityanath']",['https://t.co/FHAuteoxTy'], AKalraj   JPNadda  narendramodi  OfficeofJPNadda  narendramodi in  AmitShah  AmitShahOffice  myogiadityanath  myogioffice  swatantrabjp  AdityaTrivedi   kpmaurya1  sunilbansalbjp The positionHave some shame or sold it ,
