,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi
353,hi,drharshvardhan,77732185,True,1417732915836833795,"उत्तर प्रदेश के सीतापुर में बारिश से हुए हादसे में कुछ लोगों की मृत्यु की ख़बर दु:खद है। मैं ईश्वर से प्रार्थना करता हूं, मरने वालों को श्री चरणों में स्थान मिले। उनके परिजनों के प्रति मेरी हार्दिक संवेदनाएं।
@BJP4UP 
@myogiadityanath https://t.co/2er1APob92",[],[],"['BJP4UP', 'myogiadityanath']",['https://t.co/2er1APob92'],India,,2021-07-21 06:00:00,उत्तर प्रदेश के सीतापुर में बारिश से हुए हादसे में कुछ लोगों की मृत्यु की ख़बर दु खद है। मैं ईश्वर से प्रार्थना करता हूं  मरने वालों को श्री चरणों में स्थान मिले। उनके परिजनों के प्रति मेरी हार्दिक संवेदनाएं। BJP4UP  myogiadityanath https   t co 2er1APob92
354,hi,drharshvardhan,77732185,True,1417682031165595648,"#EidAdhaMubarak 

#EidAlAdha2021 का पर्व आपसी भाईचारे व त्याग की भावना का प्रतीक है। यह पर्व हमें समरसतापूर्ण और एक समावेशी समाज के निर्माण की प्रेरणा देता है।

आइए, इस मुबारक मौके पर हम #COVID19 दिशानिर्देशों का पालन करते हुए अपनी खुशियां साझा करें।

#Bakrid https://t.co/dQ4JVcLMek",[],"['EidAdhaMubarak', 'EidAlAdha2021', 'COVID19', 'Bakrid']",[],[],India,,2021-07-21 03:00:00, EidAdhaMubarak  EidAlAdha2021 का पर्व आपसी भाईचारे व त्याग की भावना का प्रतीक है। यह पर्व हमें समरसतापूर्ण और एक समावेशी समाज के निर्माण की प्रेरणा देता है।आइए  इस मुबारक मौके पर हम  COVID19 दिशानिर्देशों का पालन करते हुए अपनी खुशियां साझा करें। Bakrid https   t co dQ4JVcLMek
355,hi,drharshvardhan,77732185,True,1417681696095236110,"पूर्व भारतीय क्रिकेटर व #UP के मंत्री रहे श्री चेतन चौहान जी की जयंती पर भावपूर्ण नमन् !

उन्होंने अपने जीवन में पहले एक खिलाड़ी के रूप में और बाद में एक जननेता के रूप में देश की सेवा की। अपनी राजनीतिक पारी के दौरान उन्होंने हमेशा ज़मीन व जनता से जुड़े मुद्दों को उठाया।
@BJP4UP https://t.co/mjpuT5zhCO",[],['UP'],['BJP4UP'],[],India,,2021-07-21 03:00:00,पूर्व भारतीय क्रिकेटर व  UP के मंत्री रहे श्री चेतन चौहान जी की जयंती पर भावपूर्ण नमन्  उन्होंने अपने जीवन में पहले एक खिलाड़ी के रूप में और बाद में एक जननेता के रूप में देश की सेवा की। अपनी राजनीतिक पारी के दौरान उन्होंने हमेशा ज़मीन व जनता से जुड़े मुद्दों को उठाया। BJP4UP https   t co mjpuT5zhCO
356,hi,drharshvardhan,77732185,True,1417427817898250242,"समाज के हर वर्ग के जीवन में सकारात्मक परिवर्तन!

PM श्री @narendramodi जी के कुशल मार्गदर्शन में अनेक जनकल्याणकारी योजनाओं का भरपूर लाभ आम जन को मिल रहा है। सरकार सुशासन और 'सबका साथ-सबका विकास-सबका विश्वास' की नीति पर प्रतिबद्धता के साथ चल रही है।
@PMOIndia https://t.co/qL3z8CutxU",[],[],"['narendramodi', 'PMOIndia']",[],India,,2021-07-20 10:00:00,समाज के हर वर्ग के जीवन में सकारात्मक परिवर्तन PM श्री  narendramodi जी के कुशल मार्गदर्शन में अनेक जनकल्याणकारी योजनाओं का भरपूर लाभ आम जन को मिल रहा है। सरकार सुशासन और  सबका साथ सबका विकास सबका विश्वास  की नीति पर प्रतिबद्धता के साथ चल रही है। PMOIndia https   t co qL3z8CutxU
357,en,drharshvardhan,77732185,True,1417390490769580045,"Just can't agree to disagree...
Harmonious cohesion going for a toss under @MamataOfficial Didi's autocratic governance style in #WestBengal

Gruesome acts of boycott and alienation of those holding opposing political viewpoints must be condemned by all..

https://t.co/efXhkbyTnr",[],['WestBengal'],['MamataOfficial'],['https://t.co/efXhkbyTnr'],India,Just can t agree to disagree   Harmonious cohesion going for a toss under  MamataOfficial Didi s autocratic governance style in  WestBengalGruesome acts of boycott and alienation of those holding opposing political viewpoints must be condemned by all  https   t co efXhkbyTnr,2021-07-20 08:00:00,
358,hi,drharshvardhan,77732185,True,1417389912504999937,"स्मार्ट कोचों के साथ रेल में यात्रा का नया दौर! 

🔶 भारतीय रेलवे ने इंटेलिजेंट सेंसर आधारित सिस्टम से लैस आधुनिक तेजस कोचों के साथ राजधानी एक्सप्रेस का परिचालन शुरू किया

🔷 नई ट्रेन में यात्रियों की सुरक्षा और आराम की दृष्टि से स्मार्ट खूबियां
 
@AshwiniVaishnaw 
@PMOIndia https://t.co/9TlSKqk0iz","['🔶', '🔷']",[],"['AshwiniVaishnaw', 'PMOIndia']",[],India,,2021-07-20 08:00:00,स्मार्ट कोचों के साथ रेल में यात्रा का नया दौर   भारतीय रेलवे ने इंटेलिजेंट सेंसर आधारित सिस्टम से लैस आधुनिक तेजस कोचों के साथ राजधानी एक्सप्रेस का परिचालन शुरू किया नई ट्रेन में यात्रियों की सुरक्षा और आराम की दृष्टि से स्मार्ट खूबियां  AshwiniVaishnaw  PMOIndia https   t co 9TlSKqk0iz
359,en,drharshvardhan,77732185,True,1417373146240462868,"Vitthal Vitthal Vitthal, Hari Om Vitthal! 🙏🏻🙏🏻

Greetings on the auspicious occasion of Ashadi Ekadashi!

Lets worship Lord Vitthal and seek his blessings for eternal peace, happiness, good health and wealth.
#ashadhiekadashi https://t.co/2083y9SvnG",['🙏🏻'],['ashadhiekadashi'],[],[],India,Vitthal Vitthal Vitthal  Hari Om Vitthal  Greetings on the auspicious occasion of Ashadi Ekadashi Lets worship Lord Vitthal and seek his blessings for eternal peace  happiness  good health and wealth  ashadhiekadashi https   t co 2083y9SvnG,2021-07-20 07:00:00,
360,hi,drharshvardhan,77732185,True,1417313006828941313,"स्‍वतंत्रता संग्राम में अग्रणी भूमिका निभाने वाले महान क्रांतिकारी श्री #BatukeshwarDutt जी की पुण्‍यतिथि पर शत्-शत् नमन !

राजनैतिक महत्वाकांक्षा से दूर, मातृभूमि के लिए त्याग का जज़्बा रखने वाले, श्री बटुकेश्वर जी सदैव युवाओं के लिए प्रेरणास्रोत रहेंगे।
@PMOIndia @BJP4India https://t.co/wzjuuejIY7",[],['BatukeshwarDutt'],"['PMOIndia', 'BJP4India']",[],India,,2021-07-20 03:00:00,स्‍वतंत्रता संग्राम में अग्रणी भूमिका निभाने वाले महान क्रांतिकारी श्री  BatukeshwarDutt जी की पुण्‍यतिथि पर शत् शत् नमन  राजनैतिक महत्वाकांक्षा से दूर  मातृभूमि के लिए त्याग का जज़्बा रखने वाले  श्री बटुकेश्वर जी सदैव युवाओं के लिए प्रेरणास्रोत रहेंगे। PMOIndia  BJP4India https   t co wzjuuejIY7
361,hi,drharshvardhan,77732185,True,1417312869935239179,"सुप्ते त्वयि जगन्नाथ जगत सुप्तं भवेदिदम्। विबुद्वे च बुध्येत।

सभी देशवासियों को #DevshayaniEkadashi और चतुर्मास की हार्दिक शुभकामनाएं।कामना है कि आप सब पर भगवान विष्णु की कृपा बनी रहे।

यह पुण्य अवसर देश सेवा के साथ विश्व कल्याण का संकल्प लेने का भी है।
#Ekadashi https://t.co/Cd8BpsVQ63",[],"['DevshayaniEkadashi', 'Ekadashi']",[],[],India,,2021-07-20 03:00:00,सुप्ते त्वयि जगन्नाथ जगत सुप्तं भवेदिदम्। विबुद्वे च बुध्येत।सभी देशवासियों को  DevshayaniEkadashi और चतुर्मास की हार्दिक शुभकामनाएं।कामना है कि आप सब पर भगवान विष्णु की कृपा बनी रहे।यह पुण्य अवसर देश सेवा के साथ विश्व कल्याण का संकल्प लेने का भी है। Ekadashi https   t co Cd8BpsVQ63
362,en,drharshvardhan,77732185,True,1417158109324140544,"Deeply anguished by the demise of H.H. Shrimad Vidyadhiraj Teerth Sripad Vader Swamiji of the Shree Samsthan Gokarn Partagali Jeevottam Math. 
The revered guru shall be remembered for a life dedicated to serving society. My heartfelt condolences to his followers.",[],[],[],[],India,Deeply anguished by the demise of H H  Shrimad Vidyadhiraj Teerth Sripad Vader Swamiji of the Shree Samsthan Gokarn Partagali Jeevottam Math  The revered guru shall be remembered for a life dedicated to serving society  My heartfelt condolences to his followers ,2021-07-19 16:00:00,
363,hi,drharshvardhan,77732185,True,1417124679869890563,"टीकाकरण अवश्य करवाएं,
मास्क रोज़ लगाए!

#COVID19 से बचाव के लिए कोविड प्रोटोकॉल का पालन सख़्ती से करें। सुरक्षित रहें।

सफ़ाई भी, दवाई भी, कड़ाई भी
जीतेंगे कोरोना से लड़ाई भी
 #Unite2FightCorona @PMOIndia 
@MoHFW_INDIA https://t.co/pUsRFsyZj4",[],"['COVID19', 'Unite2FightCorona']","['PMOIndia', 'MoHFW_INDIA']",[],India,,2021-07-19 14:00:00,टीकाकरण अवश्य करवाएं मास्क रोज़ लगाए  COVID19 से बचाव के लिए कोविड प्रोटोकॉल का पालन सख़्ती से करें। सुरक्षित रहें।सफ़ाई भी  दवाई भी  कड़ाई भीजीतेंगे कोरोना से लड़ाई भी  Unite2FightCorona  PMOIndia  MoHFW INDIA https   t co pUsRFsyZj4
364,hi,drharshvardhan,77732185,True,1417117148531478531,"केंद्रीय मंत्री श्री @naqvimukhtar जी को #RajyaSabha में @BJP4India का उपनेता बनाए जाने पर हार्दिक बधाई!

अपनी सरलता, दूरदर्शिता और संसदीय मामलों में आपका दीर्घकालिक अनुभव राष्ट्र के लिए सदैव उपयोगी रहा है। मैं आपके सफ़ल कार्यकाल की कामना करता हूं।

@PMOIndia https://t.co/HmNZuyKiOA",[],['RajyaSabha'],"['naqvimukhtar', 'BJP4India', 'PMOIndia']",[],India,,2021-07-19 14:00:00,केंद्रीय मंत्री श्री  naqvimukhtar जी को  RajyaSabha में  BJP4India का उपनेता बनाए जाने पर हार्दिक बधाई अपनी सरलता  दूरदर्शिता और संसदीय मामलों में आपका दीर्घकालिक अनुभव राष्ट्र के लिए सदैव उपयोगी रहा है। मैं आपके सफ़ल कार्यकाल की कामना करता हूं। PMOIndia https   t co HmNZuyKiOA
365,hi,drharshvardhan,77732185,True,1417104806515073026,"सादगी की मिसाल !

संसद परिसर में खुद हाथ में छाता लिए हुए पीएम श्री @narendramodi जी की यह तस्वीर 'सादा जीवन उच्च विचार' के सिद्धांत को चरितार्थ करती है।

@PMOIndia #MonsoonSession https://t.co/Jp41HyIy3x",[],['MonsoonSession'],"['narendramodi', 'PMOIndia']",[],India,,2021-07-19 13:00:00,सादगी की मिसाल  संसद परिसर में खुद हाथ में छाता लिए हुए पीएम श्री  narendramodi जी की यह तस्वीर  सादा जीवन उच्च विचार  के सिद्धांत को चरितार्थ करती है। PMOIndia  MonsoonSession https   t co Jp41HyIy3x
366,en,drharshvardhan,77732185,True,1417036302831161344,"The dynasts holding a feudal mindset are dead against glorious chapters of equality &amp; women-empowerment being written under 🇮🇳’s vibrant democracy. 

The behaviour of @INCIndia and opposition members in both houses today, shows their utter disrespect towards the Parliament. https://t.co/S69G2uRxmo",['🇮🇳'],[],['INCIndia'],['https://t.co/S69G2uRxmo'],India,The dynasts holding a feudal mindset are dead against glorious chapters of equality  amp  women empowerment being written under ’s vibrant democracy  The behaviour of  INCIndia and opposition members in both houses today  shows their utter disrespect towards the Parliament  https   t co S69G2uRxmo,2021-07-19 08:00:00,
367,hi,drharshvardhan,77732185,True,1417003238612606980,"मैं सभी माननीय सांसदों से आग्रह करूंगा कि वो तीखे से तीखे सवाल पूछें, धारदार सवाल पूछें, लेकिन शांत वातावरण में सरकार को जवाब देने का मौका भी दें: 
PM श्री @narendramodi जी

यही तो लोकतंत्र का सम्मान है !

#MonsoonSession2021 @PMOIndia https://t.co/C8j2lVRKbz",[],['MonsoonSession2021'],"['narendramodi', 'PMOIndia']",['https://t.co/C8j2lVRKbz'],India,,2021-07-19 06:00:00,मैं सभी माननीय सांसदों से आग्रह करूंगा कि वो तीखे से तीखे सवाल पूछें  धारदार सवाल पूछें  लेकिन शांत वातावरण में सरकार को जवाब देने का मौका भी दें  PM श्री  narendramodi जीयही तो लोकतंत्र का सम्मान है   MonsoonSession2021  PMOIndia https   t co C8j2lVRKbz
368,hi,drharshvardhan,77732185,True,1416971346144219137,"महान गीतकार पद्मभूषित डॉ गोपाल दास 'नीरज' जी का काव्य सदैव भारतीय साहित्य को सुशोभित करता रहेगा। उनके रचना संसार का फ़लक इतना बड़ा है कि वे अपने चाहने वालों के दिलों में आजीवन ज़िदा रहेंगे।

उनकी पुण्यतिथि पर विनम्र श्रद्धांजलि। https://t.co/alr7QUSQbz",[],[],[],[],India,,2021-07-19 04:00:00,महान गीतकार पद्मभूषित डॉ गोपाल दास  नीरज  जी का काव्य सदैव भारतीय साहित्य को सुशोभित करता रहेगा। उनके रचना संसार का फ़लक इतना बड़ा है कि वे अपने चाहने वालों के दिलों में आजीवन ज़िदा रहेंगे।उनकी पुण्यतिथि पर विनम्र श्रद्धांजलि। https   t co alr7QUSQbz
369,hi,drharshvardhan,77732185,True,1416965377955794946,"भारतीय स्वतंत्रता संग्राम के अग्रदूत,अमर बलिदानी श्री #MangalPandey जी की जयंती पर शत्-शत् नमन्!

समूची अंग्रेज़ी हुकूमत के सामने चुनौती पेश करने वाले,साहस व पराक्रम के प्रतीक, श्री मंगल पांडेय जी का बलिदान सदैव देशवासियों में राष्ट्रप्रेम का भाव जागृत करता रहेगा।

@PMOIndia https://t.co/y6ZW6FK6Mn",[],['MangalPandey'],['PMOIndia'],[],India,,2021-07-19 04:00:00,भारतीय स्वतंत्रता संग्राम के अग्रदूत अमर बलिदानी श्री  MangalPandey जी की जयंती पर शत् शत् नमन् समूची अंग्रेज़ी हुकूमत के सामने चुनौती पेश करने वाले साहस व पराक्रम के प्रतीक  श्री मंगल पांडेय जी का बलिदान सदैव देशवासियों में राष्ट्रप्रेम का भाव जागृत करता रहेगा। PMOIndia https   t co y6ZW6FK6Mn
370,hi,drharshvardhan,77732185,True,1416631975645831171,"अगर चाहते हो कोरोना से दूरी
-लगवाओ टीका, पहनो मास्क
 रखो दो गज़ दूरी!

#COVID19 संक्रमण अभी समाप्‍त नहीं हुआ है। आपकी छोटी-सी लापरवाही बड़ी समस्‍या का रूप ले सकती है। कोविड संक्रमण और इसके प्रसार को लेकर विशेषज्ञों की चेतावनी ध्‍यान में रखी जानी चाहिए।
@PMOIndia 
@MoHFW_INDIA https://t.co/p0srmromDb",[],['COVID19'],"['PMOIndia', 'MoHFW_INDIA']",[],India,,2021-07-18 06:00:00,अगर चाहते हो कोरोना से दूरी लगवाओ टीका  पहनो मास्क रखो दो गज़ दूरी  COVID19 संक्रमण अभी समाप्‍त नहीं हुआ है। आपकी छोटी सी लापरवाही बड़ी समस्‍या का रूप ले सकती है। कोविड संक्रमण और इसके प्रसार को लेकर विशेषज्ञों की चेतावनी ध्‍यान में रखी जानी चाहिए। PMOIndia  MoHFW INDIA https   t co p0srmromDb
371,en,drharshvardhan,77732185,True,1416626020564697089,Anguished by the loss of lives due to wall collapses in #Chembur and Vikhroli in #Mumbai. My heartfelt condolences to the bereaved families. Praying for a speedy recovery of those injured. https://t.co/5N2zppQ0s8,[],"['Chembur', 'Mumbai']",[],['https://t.co/5N2zppQ0s8'],India,Anguished by the loss of lives due to wall collapses in  Chembur and Vikhroli in  Mumbai  My heartfelt condolences to the bereaved families  Praying for a speedy recovery of those injured  https   t co 5N2zppQ0s8,2021-07-18 05:00:00,
372,hi,drharshvardhan,77732185,True,1416624659160698882,"PM श्री @narendramodi जी जनता से सीधा संवाद स्थापित करने में विश्वास करते हैं और प्रेरक संवादों को आगे भी बढ़ाते हैं। 

इसी कड़ी आप पीएम मोदी जी के आगामी रेडियो कार्यक्रम #MannKiBaat के लिए अपने सुझाव टोल फ्री नंबर 1800-11-7800 डायल करके रिकॉर्ड कर सकते हैं।

@PMOIndia https://t.co/n9pxUa9aZ3",[],['MannKiBaat'],"['narendramodi', 'PMOIndia']",[],India,,2021-07-18 05:00:00,PM श्री  narendramodi जी जनता से सीधा संवाद स्थापित करने में विश्वास करते हैं और प्रेरक संवादों को आगे भी बढ़ाते हैं। इसी कड़ी आप पीएम मोदी जी के आगामी रेडियो कार्यक्रम  MannKiBaat के लिए अपने सुझाव टोल फ्री नंबर 1800 11 7800 डायल करके रिकॉर्ड कर सकते हैं। PMOIndia https   t co n9pxUa9aZ3
373,hi,drharshvardhan,77732185,True,1416624264854134785,".@BJP4India के दक्षिण दिल्ली से लोकप्रिय सांसद व मेरे मित्र श्री @rameshbidhuri जी को जन्मदिन की अनंत बधाई एवं शुभकामनाएं!

पार्टी संगठन को मज़बूती देने व अपने संसदीय क्षेत्र के जन-जन के विकास के प्रति आपका समर्पण सराहनीय है। आप यशस्वी, दीर्घायु एवं स्वस्थ रहें। https://t.co/g2YLAeENTk",[],[],"['BJP4India', 'rameshbidhuri']",[],India,,2021-07-18 05:00:00,  BJP4India के दक्षिण दिल्ली से लोकप्रिय सांसद व मेरे मित्र श्री  rameshbidhuri जी को जन्मदिन की अनंत बधाई एवं शुभकामनाएं पार्टी संगठन को मज़बूती देने व अपने संसदीय क्षेत्र के जन जन के विकास के प्रति आपका समर्पण सराहनीय है। आप यशस्वी  दीर्घायु एवं स्वस्थ रहें। https   t co g2YLAeENTk
374,en,drharshvardhan,77732185,True,1416605976606646279,"Warm birthday greetings to Union Minister, Sh @AshwiniVaishnaw Ji.

Best wishes for your good health &amp; a long life dedicated to serving the nation. https://t.co/bvhSnKPy7z",[],[],['AshwiniVaishnaw'],[],India,Warm birthday greetings to Union Minister  Sh  AshwiniVaishnaw Ji Best wishes for your good health  amp  a long life dedicated to serving the nation  https   t co bvhSnKPy7z,2021-07-18 04:00:00,
375,en,drharshvardhan,77732185,True,1416459699679948800,"Our champions head to #Tokyo to paint the world blue!

Best of luck @WeAreTeamIndia

Glory shall be undoubtedly be yours!

#Olympics #Tokyo2020 #TokyoOlympics https://t.co/pEizjhpTkZ",[],"['Tokyo', 'Olympics', 'Tokyo2020', 'TokyoOlympics']",['WeAreTeamIndia'],[],India,Our champions head to  Tokyo to paint the world blue Best of luck  WeAreTeamIndiaGlory shall be undoubtedly be yours  Olympics  Tokyo2020  TokyoOlympics https   t co pEizjhpTkZ,2021-07-17 18:00:00,
376,hi,drharshvardhan,77732185,True,1416393556827131904,"भारत के engineering goods के निर्यात में पिछले साल जून, 2020 की तुलना में जून, 2021 में 52.4 फ़ीसदी की बढ़ोतरी दर्ज़ की गई है।

यह वृद्धि इस बात का प्रमाण है कि कोविड संकट के बावजूद PM श्री @narendramodi जी के मार्गदर्शन में देश की आर्थिक नीति सही दिशा की ओर अग्रसर है।
@PMOIndia https://t.co/wKuuEv1cze",[],[],"['narendramodi', 'PMOIndia']",[],India,,2021-07-17 14:00:00,भारत के engineering goods के निर्यात में पिछले साल जून  2020 की तुलना में जून  2021 में 52 4 फ़ीसदी की बढ़ोतरी दर्ज़ की गई है।यह वृद्धि इस बात का प्रमाण है कि कोविड संकट के बावजूद PM श्री  narendramodi जी के मार्गदर्शन में देश की आर्थिक नीति सही दिशा की ओर अग्रसर है। PMOIndia https   t co wKuuEv1cze
377,hi,drharshvardhan,77732185,True,1416305893734453249,"#LargestVaccineDrive 

#COVID19 के खिलाफ़ ज़ंग में एक और उपलब्धि!

PM श्री @narendramodi जी के मार्गदर्शन में देश में ज़ारी टीकाकरण अभियान में अब तक 40 करोड़ से अधिक #CovidVaccine की डोज़ दी जा चुकी हैं।

आइए, टीकाकरण महाभियान को एक जन आंदोलन बनाएं।
@PMOIndia
@MoHFW_INDIA https://t.co/l3rjuTqoT3",[],"['LargestVaccineDrive', 'COVID19', 'CovidVaccine']","['narendramodi', 'PMOIndia', 'MoHFW_INDIA']",[],India,,2021-07-17 08:00:00, LargestVaccineDrive  COVID19 के खिलाफ़ ज़ंग में एक और उपलब्धि PM श्री  narendramodi जी के मार्गदर्शन में देश में ज़ारी टीकाकरण अभियान में अब तक 40 करोड़ से अधिक  CovidVaccine की डोज़ दी जा चुकी हैं।आइए  टीकाकरण महाभियान को एक जन आंदोलन बनाएं। PMOIndia MoHFW INDIA https   t co l3rjuTqoT3
378,hi,drharshvardhan,77732185,True,1416305378678099969,"मध्यप्रदेश के विदिशा में कुएं में गिरने से हुईं हृदय विदारक घटना की ख़बर से मन व्यथित है। ईश्वर से प्रार्थना है, मृत लोगों की आत्मा को शांति मिले। मेरी संवेदना मृतकों के परिजनों के साथ है।
@PMOIndia 
@BJP4MP 
@ChouhanShivraj",[],[],"['PMOIndia', 'BJP4MP', 'ChouhanShivraj']",[],India,,2021-07-17 08:00:00,मध्यप्रदेश के विदिशा में कुएं में गिरने से हुईं हृदय विदारक घटना की ख़बर से मन व्यथित है। ईश्वर से प्रार्थना है  मृत लोगों की आत्मा को शांति मिले। मेरी संवेदना मृतकों के परिजनों के साथ है। PMOIndia  BJP4MP  ChouhanShivraj
379,hi,drharshvardhan,77732185,True,1416215763950587906,"सर्वोच्च सैन्य अलंकरण परमवीर चक्र से सम्मानित Flying Officer श्री निर्मलजीत सिंह सेखों जी की जयंती पर सादर नमन्!

1971 के युद्ध में पाक के कई Fighter Plane नेस्‍तनाबूद कर भारत की जीत सुनिश्चित करने वाले सेखों जी अतुलनीय वीरता, साहस और सर्वोच्च बलिदान के लिए अनंतकाल तक अमर रहेंगे। https://t.co/iTbt4lMj0N",[],[],[],[],India,,2021-07-17 02:00:00,सर्वोच्च सैन्य अलंकरण परमवीर चक्र से सम्मानित Flying Officer श्री निर्मलजीत सिंह सेखों जी की जयंती पर सादर नमन् 1971 के युद्ध में पाक के कई Fighter Plane नेस्‍तनाबूद कर भारत की जीत सुनिश्चित करने वाले सेखों जी अतुलनीय वीरता  साहस और सर्वोच्च बलिदान के लिए अनंतकाल तक अमर रहेंगे। https   t co iTbt4lMj0N
380,en,drharshvardhan,77732185,True,1416215445812617219,"'There is no freedom without justice'
- Simon Wiesenthal

As the🌎's largest democracy, 🇮🇳 stands committed to support voices against impunity &amp; furthering #JusticeForAll citizens around the globe for each one to be able to live with dignity!

#InternationalJusticeDay https://t.co/i4L6Z1J2u8","['🌎', '🇮🇳']","['JusticeForAll', 'InternationalJusticeDay']",[],[],India, There is no freedom without justice   Simon WiesenthalAs the s largest democracy   stands committed to support voices against impunity  amp  furthering  JusticeForAll citizens around the globe for each one to be able to live with dignity  InternationalJusticeDay https   t co i4L6Z1J2u8,2021-07-17 02:00:00,
381,hi,drharshvardhan,77732185,True,1416047515091144705,"""21वीं सदी के भारत की ज़रूरत, 20वीं सदी के तौर-तरीकों से पूरी नहीं हो सकती है। इसलिए रेलवे में नए सिरे से रिफॉर्म की ज़रूरत है।""

PM श्री @narendramodi जी ने रेलवे को सिर्फ़ एक सर्विस के तौर पर नहीं, बल्कि एक asset के तौर पर विकसित करने का काम शुरू किया है।
#GujaratOnFastTrack https://t.co/ErXvwONhSx",[],['GujaratOnFastTrack'],['narendramodi'],[],India,,2021-07-16 15:00:00, 21वीं सदी के भारत की ज़रूरत  20वीं सदी के तौर तरीकों से पूरी नहीं हो सकती है। इसलिए रेलवे में नए सिरे से रिफॉर्म की ज़रूरत है। PM श्री  narendramodi जी ने रेलवे को सिर्फ़ एक सर्विस के तौर पर नहीं  बल्कि एक asset के तौर पर विकसित करने का काम शुरू किया है। GujaratOnFastTrack https   t co ErXvwONhSx
382,hi,drharshvardhan,77732185,True,1416047071136600070,"""आज देश का लक्ष्य सिर्फ Concrete के Structure खड़ा करना नहीं है, बल्कि आज देश में ऐसे Infra का निर्माण हो रहा है, जिनका अपना Character हो।""

PM श्री @narendramodi जी का कथन सही है कि आज बेहतर पब्लिक स्पेस हमारी आवश्यकता है।
#GujaratOnFastTrack 
@PMOIndia https://t.co/pbkPmfxiCU",[],['GujaratOnFastTrack'],"['narendramodi', 'PMOIndia']",[],India,,2021-07-16 15:00:00, आज देश का लक्ष्य सिर्फ Concrete के Structure खड़ा करना नहीं है  बल्कि आज देश में ऐसे Infra का निर्माण हो रहा है  जिनका अपना Character हो। PM श्री  narendramodi जी का कथन सही है कि आज बेहतर पब्लिक स्पेस हमारी आवश्यकता है। GujaratOnFastTrack  PMOIndia https   t co pbkPmfxiCU
383,hi,drharshvardhan,77732185,True,1416046965138227202,"''एक पटरी आधुनिकता की, दूसरी पटरी ग़रीब, किसान और मध्यम वर्ग के कल्याण की है।''

PM श्री @narendramodi जी का लक्ष्य नए भारत के विकास की गाड़ी दो पटरियों पर एक साथ चलते हुए ही आगे बढ़ाने का है।
#GujaratOnFastTrack 
@PMOIndia https://t.co/25WuMlMDjw",[],['GujaratOnFastTrack'],"['narendramodi', 'PMOIndia']",[],India,,2021-07-16 15:00:00,  एक पटरी आधुनिकता की  दूसरी पटरी ग़रीब  किसान और मध्यम वर्ग के कल्याण की है।  PM श्री  narendramodi जी का लक्ष्य नए भारत के विकास की गाड़ी दो पटरियों पर एक साथ चलते हुए ही आगे बढ़ाने का है। GujaratOnFastTrack  PMOIndia https   t co 25WuMlMDjw
384,hi,drharshvardhan,77732185,True,1416046098603397122,"PM श्री @narendramodi जी ने आज VC द्वारा गुजरात में रेलवे की कई परियोजनाएं राष्ट्र को समर्पित कीं। साइंस सिटी में Aquatics &amp; Robotics Gallery का भी शुभारंभ किया।

रेलवे,प्रकृति,पर्यावरण और विज्ञान की इन सौगात से निश्चित ही राज्य विश्व-आकर्षण का केंद्र बनेगा। 
#GujaratOnFastTrack https://t.co/S1UskQxUTa",[],['GujaratOnFastTrack'],['narendramodi'],[],India,,2021-07-16 15:00:00,PM श्री  narendramodi जी ने आज VC द्वारा गुजरात में रेलवे की कई परियोजनाएं राष्ट्र को समर्पित कीं। साइंस सिटी में Aquatics  amp  Robotics Gallery का भी शुभारंभ किया।रेलवे प्रकृति पर्यावरण और विज्ञान की इन सौगात से निश्चित ही राज्य विश्व आकर्षण का केंद्र बनेगा।  GujaratOnFastTrack https   t co S1UskQxUTa
385,en,drharshvardhan,77732185,True,1416042998991769604,"Soaring high on the back of clear vision, right intention &amp; concrete actions !

Take a look at the world-class projects inaugurated by our dynamic PM Hon’ble Sh @narendramodi Ji today, putting #GujaratOnFastTrack of growth &amp; development.

@PMOIndia 

https://t.co/pFRgtlhoLf",[],['GujaratOnFastTrack'],"['narendramodi', 'PMOIndia']",['https://t.co/pFRgtlhoLf'],India,Soaring high on the back of clear vision  right intention  amp  concrete actions  Take a look at the world class projects inaugurated by our dynamic PM Hon’ble Sh  narendramodi Ji today  putting  GujaratOnFastTrack of growth  amp  development  PMOIndia https   t co pFRgtlhoLf,2021-07-16 15:00:00,
386,hi,drharshvardhan,77732185,True,1416019742142341120,"#UP में मंडुवाडीह स्टेशन का नाम बदल कर बनारस किए जाने पर पर @RailMinIndia और @HMOIndia को बधाई!  #Varanasi के साथ ही #Kashi और #Banaras भी क्षेत्रीय लोकाचार की भाषा में प्रसिद्ध है। भारत की प्राचीन सभ्यता और संस्कृति को अक्षुण्ण रखने की दिशा में यह क़दम स्वागतयोग्य है।
@PMOIndia https://t.co/yvwdIykHov",[],"['UP', 'Varanasi', 'Kashi', 'Banaras']","['RailMinIndia', 'HMOIndia', 'PMOIndia']",[],India,,2021-07-16 13:00:00, UP में मंडुवाडीह स्टेशन का नाम बदल कर बनारस किए जाने पर पर  RailMinIndia और  HMOIndia को बधाई    Varanasi के साथ ही  Kashi और  Banaras भी क्षेत्रीय लोकाचार की भाषा में प्रसिद्ध है। भारत की प्राचीन सभ्यता और संस्कृति को अक्षुण्ण रखने की दिशा में यह क़दम स्वागतयोग्य है। PMOIndia https   t co yvwdIykHov
