,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es
138,en,1441148209682808834,54990754, AnthonyWSOC9  wsoctv This is the new drug year round drug they going to make you take see next to you again going to pay for it you going to have to pay for it it s going to cost your arm or leg and probably part of your nose to pay for it,1441158557311795203,False, AnthonyWSOC9  wsoctv This is the new drug year round drug they going to make you take see next to you again going to pay for it you going to have to pay for it it s going to cost your arm or leg and probably part of your nose to pay for it,2021-09-23T21:52:30.000Z,USA,@AnthonyWSOC9 @wsoctv This is the new drug year-round drug they going to make you take see next to you again going to pay for it you going to have to pay for it it's going to cost your arm or leg and probably part of your nose to pay for it,[],[],"['AnthonyWSOC9', 'wsoctv']",['https://t.co/665KGILDH3'],
139,en,1441147953293398017,24432463, ActionNewsJax Please see me previous post it  Google and oogle IT ,1441149623381356548,False, ActionNewsJax Please see me previous post it  Google and oogle IT ,2021-09-23T21:17:00.000Z,USA,@ActionNewsJax Please see me previous post it. Google and oogle IT.,[],[],['ActionNewsJax'],[],
140,en,1441147928484073474,879199141271814144, NathanWRobinson I reckon that’s the plan  AND get very wealthy while doing it,1441150533675323399,False, NathanWRobinson I reckon that’s the plan  AND get very wealthy while doing it,2021-09-23T21:20:37.000Z,USA,@NathanWRobinson I reckon that’s the plan..AND get very wealthy while doing it,[],[],['NathanWRobinson'],[],
141,en,1441147928484073474,879199141271814144, Pammyreign Oh yeah lets try to kill everyone ,1441148387693195270,False, Pammyreign Oh yeah lets try to kill everyone ,2021-09-23T21:12:05.000Z,USA,@Pammyreign Oh yeah lets try to kill everyone.,[],[],['Pammyreign'],[],
142,en,1441147904106795009,19731326, WNYT Half the world hasnt had one shot and Murica greedily going on Thirds   Science,1441151780432199688,False, WNYT Half the world hasnt had one shot and Murica greedily going on Thirds   Science,2021-09-23T21:25:34.000Z,USA,@WNYT Half the world hasnt had one shot and Murica greedily going on Thirds. #Science,[],['Science'],['WNYT'],[],
143,en,1441147747541848066,21782956, wsoctv  wharveyc  keith caughran  TheLarsonPage  LydiaWroth  KeeslerSandy  CraigTey  Raynard W  SecMandyCohen Looks like 3 is the number we re looking for y all    Teacher Who Received 3 Pfizer Shots and Required Masks in His Classroom Hospitalized with COVIDhttps   t co Utim7X9i3P,1441154128126758915,False, wsoctv  wharveyc  keith caughran  TheLarsonPage  LydiaWroth  KeeslerSandy  CraigTey  Raynard W  SecMandyCohen Looks like 3 is the number we re looking for y all    Teacher Who Received 3 Pfizer Shots and Required Masks in His Classroom Hospitalized with COVIDhttps   t co Utim7X9i3P,2021-09-23T21:34:54.000Z,USA,"@wsoctv @wharveyc @keith_caughran @TheLarsonPage @LydiaWroth @KeeslerSandy @CraigTey @Raynard_W @SecMandyCohen Looks like 3 is the number we're looking for y'all!!  Teacher Who Received 3 Pfizer Shots and Required Masks in His Classroom Hospitalized with COVID

https://t.co/Utim7X9i3P",[],[],"['wsoctv', 'wharveyc', 'keith_caughran', 'TheLarsonPage', 'LydiaWroth', 'KeeslerSandy', 'CraigTey', 'Raynard_W', 'SecMandyCohen']",['https://t.co/nzNZruoJ0N'],
144,en,1441147747541848066,21782956, wsoctv  wharveyc  keith caughran  TheLarsonPage  LydiaWroth  KeeslerSandy  CraigTey  Raynard W  SecMandyCohen All it took was a triple tap for this one KarenCroake Heisler  67 year old former Notre Dame professor says “damn the unvaccinated ” dead 12 days after third Pfizer mRNA injection Shot  3  https   t co Z91VslUj9I,1441153842725330949,False, wsoctv  wharveyc  keith caughran  TheLarsonPage  LydiaWroth  KeeslerSandy  CraigTey  Raynard W  SecMandyCohen All it took was a triple tap for this one KarenCroake Heisler  67 year old former Notre Dame professor says “damn the unvaccinated ” dead 12 days after third Pfizer mRNA injection Shot  3  https   t co Z91VslUj9I,2021-09-23T21:33:46.000Z,USA,"@wsoctv @wharveyc @keith_caughran @TheLarsonPage @LydiaWroth @KeeslerSandy @CraigTey @Raynard_W @SecMandyCohen All it took was a triple tap for this one.

KarenCroake Heisler: 67-year-old former Notre Dame professor says “damn the unvaccinated,” dead 12 days after third Pfizer mRNA injection.
Shot #3!!

https://t.co/Z91VslUj9I",[],[],"['wsoctv', 'wharveyc', 'keith_caughran', 'TheLarsonPage', 'LydiaWroth', 'KeeslerSandy', 'CraigTey', 'Raynard_W', 'SecMandyCohen']",['https://t.co/24QtNDdce5'],
145,en,1441147747541848066,21782956, wsoctv  wharveyc  keith caughran  TheLarsonPage  LydiaWroth  KeeslerSandy  CraigTey  Raynard W  SecMandyCohenQuestion  is it the 3rd one that does the trick   Is that the kill shot ,1441153632032854021,False, wsoctv  wharveyc  keith caughran  TheLarsonPage  LydiaWroth  KeeslerSandy  CraigTey  Raynard W  SecMandyCohenQuestion  is it the 3rd one that does the trick   Is that the kill shot ,2021-09-23T21:32:55.000Z,USA,"@wsoctv @wharveyc @keith_caughran @TheLarsonPage @LydiaWroth @KeeslerSandy @CraigTey @Raynard_W
 @SecMandyCohen
Question: is it the 3rd one that does the trick?  Is that the kill shot?",[],[],"['wsoctv', 'wharveyc', 'keith_caughran', 'TheLarsonPage', 'LydiaWroth', 'KeeslerSandy', 'CraigTey', 'Raynard_W', 'SecMandyCohen']",['https://t.co/Hu7DDYOiqd'],
146,en,1441147559230066691,16426346, WKRN Will you get the booster shot ,1441147643678261255,False, WKRN Will you get the booster shot ,2021-09-23T21:09:08.000Z,USA,@WKRN Will you get the booster shot?,[],[],['WKRN'],[],
147,en,1441147527642898432,23659017, WTEN We’re waiting…,1441160223796858890,False, WTEN We’re waiting…,2021-09-23T21:59:07.000Z,USA,@WTEN 👏👏👏We’re waiting…,['👏'],[],['WTEN'],[],
148,en,1441147153917915137,14355762, Sharkushka This would mean that not even health care workers would be eligible  apparently  ,1441150107097833479,False, Sharkushka This would mean that not even health care workers would be eligible  apparently  ,2021-09-23T21:18:55.000Z,USA,"@Sharkushka This would mean that not even health care workers would be eligible, apparently. 😞",['😞'],[],['Sharkushka'],[],
149,en,1441147153917915137,14355762, Sharkushka If this CDC decision is not changed  it doesn t look promising at the moment  for a Pfizer booster https   t co Z3e3s9hHzn,1441149689080913929,False, Sharkushka If this CDC decision is not changed  it doesn t look promising at the moment  for a Pfizer booster https   t co Z3e3s9hHzn,2021-09-23T21:17:15.000Z,USA,"@Sharkushka If this CDC decision is not changed, it doesn't look promising at the moment, for a Pfizer booster:

https://t.co/Z3e3s9hHzn",[],[],['Sharkushka'],['https://t.co/Z3e3s9hHzn'],
150,en,1441147024305393673,15782216, Taco95561411  WFTV For now  Hopefully  not for long ,1441149831586615302,False, Taco95561411  WFTV For now  Hopefully  not for long ,2021-09-23T21:17:49.000Z,USA,"@Taco95561411 @WFTV For now. Hopefully, not for long.",[],[],"['Taco95561411', 'WFTV']",[],
151,en,1441147024305393673,15782216, WFTV However  the choice is yours https   t co UqSEqekRQF,1441147836620361729,False, WFTV However  the choice is yours https   t co UqSEqekRQF,2021-09-23T21:09:54.000Z,USA,"@WFTV However, the choice is yours.

https://t.co/UqSEqekRQF",[],[],['WFTV'],['https://t.co/UqSEqekRQF'],
152,en,1441146895447957507,22970986, WLKY My wife and I have ours in the arm earlier this month ,1441160079294619649,False, WLKY My wife and I have ours in the arm earlier this month ,2021-09-23T21:58:33.000Z,USA,@WLKY My wife and I have ours in the arm earlier this month.,[],[],['WLKY'],[],
153,en,1441146713096458241,16743886, 10TampaBay I’m 66 and I can tell you right now that’s not going to happen  didn’t take the 1st nor the 2nd  won’t be taking the 4th 5th 6th nor the 7th  by then the beginners will be resting 6’ under ,1441159180853727238,False, 10TampaBay I’m 66 and I can tell you right now that’s not going to happen  didn’t take the 1st nor the 2nd  won’t be taking the 4th 5th 6th nor the 7th  by then the beginners will be resting 6’ under ,2021-09-23T21:54:58.000Z,USA,"@10TampaBay I’m 66 and I can tell you right now that’s not going to happen, didn’t take the 1st nor the 2nd, won’t be taking the 4th 5th 6th nor the 7th, by then the beginners will be resting 6’ under.",[],[],['10TampaBay'],['https://t.co/yVYwfBT2VA'],
154,en,1441146087528534022,19636948, CP24 Booster shot  daily maintenance pill  topical cream anal suppository   fully vac d,1441157767524347905,False, CP24 Booster shot  daily maintenance pill  topical cream anal suppository   fully vac d,2021-09-23T21:49:21.000Z,USA,"@CP24 Booster shot, daily maintenance pill, topical cream anal suppository = fully vac'd",[],[],['CP24'],[],
155,en,1441146087528534022,19636948, CP24 Because the first 2 shots worked so well ,1441152027267006467,False, CP24 Because the first 2 shots worked so well ,2021-09-23T21:26:33.000Z,USA,@CP24 Because the first 2 shots worked so well.,[],[],['CP24'],[],
156,en,1441146087528534022,19636948, KobeTml23  CP24 Those 16 people have left the FDA so the vote now stands at 2 0 ,1441150792304529412,False, KobeTml23  CP24 Those 16 people have left the FDA so the vote now stands at 2 0 ,2021-09-23T21:21:38.000Z,USA,@KobeTml23 @CP24 Those 16 people have left the FDA so the vote now stands at 2-0.,[],[],"['KobeTml23', 'CP24']",[],
157,en,1441146087528534022,19636948, CP24  rexglacer Here s Johnny   ,1441150546476363776,False, CP24  rexglacer Here s Johnny   ,2021-09-23T21:20:40.000Z,USA,@CP24 @rexglacer Here's Johnny!!!,[],[],"['CP24', 'rexglacer']",[],
158,en,1441146087528534022,19636948, CP24 The government couldn’t get rid of you with two shots so maybe that booster will do the job ,1441150489077301255,False, CP24 The government couldn’t get rid of you with two shots so maybe that booster will do the job ,2021-09-23T21:20:26.000Z,USA,@CP24 The government couldn’t get rid of you with two shots so maybe that booster will do the job.,[],[],['CP24'],[],
159,en,1441146087528534022,19636948, CP24 We have more cases now  than before we had the vaccines ,1441150019281686534,False, CP24 We have more cases now  than before we had the vaccines ,2021-09-23T21:18:34.000Z,USA,"@CP24 We have more cases now, than before we had the vaccines 🤔",['🤔'],[],['CP24'],[],
160,en,1441146087528534022,19636948, CP24 Unbelievable how easy it is  People have no clue what these so called vaccines are doing to their bodies  keep on believing these Pharmaceutical companies are here to help you ,1441148738626486283,False, CP24 Unbelievable how easy it is  People have no clue what these so called vaccines are doing to their bodies  keep on believing these Pharmaceutical companies are here to help you ,2021-09-23T21:13:29.000Z,USA,"@CP24 Unbelievable how easy it is. People have no clue what these so called vaccines are doing to their bodies, keep on believing these Pharmaceutical companies are here to help you.",[],[],['CP24'],['https://t.co/sCp8AOYsIn'],
161,en,1441146087528534022,19636948, CP24 What about Canada  Government still hoarding the vaccines  Move the admin and guidance of vaccines to our GPs  We don’t need them to say what we need  I would like a booster I should get one  My GP knows me  Maybe I pay for it  so what  Do not give these vaccines away ,1441148452604317704,False, CP24 What about Canada  Government still hoarding the vaccines  Move the admin and guidance of vaccines to our GPs  We don’t need them to say what we need  I would like a booster I should get one  My GP knows me  Maybe I pay for it  so what  Do not give these vaccines away ,2021-09-23T21:12:21.000Z,USA,"@CP24 What about Canada? Government still hoarding the vaccines! Move the admin and guidance of vaccines to our GPs! We don’t need them to say what we need. I would like a booster I should get one. My GP knows me. Maybe I pay for it, so what. Do not give these vaccines away!",[],[],['CP24'],['https://t.co/3K8gPfYCyP'],
162,en,1441146087528534022,19636948, CP24 It’s for older and immune compromised people  don’t let them lure you in with their headline,1441147459879772162,False, CP24 It’s for older and immune compromised people  don’t let them lure you in with their headline,2021-09-23T21:08:24.000Z,USA,"@CP24 It’s for older and immune compromised people, don’t let them lure you in with their headline",[],[],['CP24'],[],
163,en,1441146087528534022,19636948, CP24 Facts that the media will not mention Ivermectin is successfully used to treat COVID 19 in India 33 regions in Uttar Pradesh  India have now been freed from the  COVID19 government notification Ivermectin eliminated 97  of delta cases https   t co 9vOumEhbmh,1441146913592463363,False, CP24 Facts that the media will not mention Ivermectin is successfully used to treat COVID 19 in India 33 regions in Uttar Pradesh  India have now been freed from the  COVID19 government notification Ivermectin eliminated 97  of delta cases https   t co 9vOumEhbmh,2021-09-23T21:06:14.000Z,USA,"@CP24 Facts that the media will not mention
[Ivermectin is successfully used to treat COVID-19 in India]
33 regions in Uttar Pradesh, India have now been freed from the #COVID19 government notification.
Ivermectin eliminated 97% of delta cases https://t.co/9vOumEhbmh",[],[],['CP24'],['https://t.co/70Omin8SAy'],
164,en,1441146087528534022,19636948, CP24 Imagine having to take a third dose of a vaccine in less than a year  and still not have immunity from a virus that has a 99  recovery rate even without the vaccine ,1441146763713277961,False, CP24 Imagine having to take a third dose of a vaccine in less than a year  and still not have immunity from a virus that has a 99  recovery rate even without the vaccine ,2021-09-23T21:05:38.000Z,USA,"@CP24 Imagine having to take a third dose of a vaccine in less than a year, and still not have immunity from a virus that has a 99% recovery rate even without the vaccine 🤔",['🤔'],[],['CP24'],['https://t.co/wOVreQw1UJ'],
165,en,1441146087528534022,19636948, CP24  then there will be the 4th  5th and 6th  WAKE UP ,1441146596046016512,False, CP24  then there will be the 4th  5th and 6th  WAKE UP ,2021-09-23T21:04:58.000Z,USA,"@CP24 🤣🤣🤣 then there will be the 4th, 5th and 6th, WAKE UP.",['🤣'],[],['CP24'],[],
166,en,1441146087528534022,19636948, CP24 Let s Check in on the Sock Model   https   t co 8HlEQzRsyB,1441146516920418307,False, CP24 Let s Check in on the Sock Model   https   t co 8HlEQzRsyB,2021-09-23T21:04:39.000Z,USA,@CP24 Let's Check in on the Sock Model  ❄️🎈🤡🧦😜🇨🇦 https://t.co/8HlEQzRsyB,"['🇨🇦', '🧦', '🤡', '❄️', '😜', '🎈']",[],['CP24'],[],
167,en,1441146083233521664,33517296, wsyx6 I ve been encouraging all my patients awaiting organ transplant to get the booster  They will be even more vulnerable post transplant because they will be taking immunosuppressant medication  If you re unvaccinated please consider getting vaccinated yourself to protect others ,1441148599987888133,False, wsyx6 I ve been encouraging all my patients awaiting organ transplant to get the booster  They will be even more vulnerable post transplant because they will be taking immunosuppressant medication  If you re unvaccinated please consider getting vaccinated yourself to protect others ,2021-09-23T21:12:56.000Z,USA,@wsyx6 I've been encouraging all my patients awaiting organ transplant to get the booster. They will be even more vulnerable post transplant because they will be taking immunosuppressant medication. If you're unvaccinated please consider getting vaccinated yourself to protect others.,[],[],['wsyx6'],['https://t.co/P99HNiB5ax'],
168,en,1441146082830872580,116502194, globalnews We have more cases now  than before we had the vaccines ,1441150098767945738,False, globalnews We have more cases now  than before we had the vaccines ,2021-09-23T21:18:53.000Z,USA,"@globalnews We have more cases now, than before we had the vaccines 🤔",['🤔'],[],['globalnews'],[],
169,en,1441146082830872580,116502194, globalnews Provincially  seniors died alone and neglected in long term care homes  half the deaths   and federally pensions of working seniors who got CERB were cut   Too bad no one told them And now we re supposed to feel the love when BigPharma and governments prioritize seniors  No  https   t co woTNWxwqvl,1441149692457279490,False, globalnews Provincially  seniors died alone and neglected in long term care homes  half the deaths   and federally pensions of working seniors who got CERB were cut   Too bad no one told them And now we re supposed to feel the love when BigPharma and governments prioritize seniors  No  https   t co woTNWxwqvl,2021-09-23T21:17:16.000Z,USA,"@globalnews Provincially, seniors died alone and neglected in long term care homes (half the deaths), and federally pensions of working seniors who got CERB were cut.  Too bad no one told them.

And now we're supposed to feel the love when BigPharma and governments prioritize seniors? No. https://t.co/woTNWxwqvl",[],[],['globalnews'],['https://t.co/jZ3LN9Dth0'],
170,en,1441146082830872580,116502194, globalnews Facts that the media will not mention Ivermectin is successfully used to treat COVID 19 in India 33 regions in Uttar Pradesh  India have now been freed from the  COVID19 government notification Ivermectin eliminated 97  of delta cases https   t co WzfOf8bGGK,1441148960521867264,False, globalnews Facts that the media will not mention Ivermectin is successfully used to treat COVID 19 in India 33 regions in Uttar Pradesh  India have now been freed from the  COVID19 government notification Ivermectin eliminated 97  of delta cases https   t co WzfOf8bGGK,2021-09-23T21:14:22.000Z,USA,"@globalnews Facts that the media will not mention
[Ivermectin is successfully used to treat COVID-19 in India]
33 regions in Uttar Pradesh, India have now been freed from the #COVID19 government notification.
Ivermectin eliminated 97% of delta cases https://t.co/WzfOf8bGGK",[],[],['globalnews'],['https://t.co/50Nid4UxVR'],
171,en,1441145950018232322,366629301, blackbarthnews  thenewsoncnbc  CNBC supreme court already ruled on this https   t co QcK5fUQ5SF,1441148064115445763,False, blackbarthnews  thenewsoncnbc  CNBC supreme court already ruled on this https   t co QcK5fUQ5SF,2021-09-23T21:10:48.000Z,USA,"@blackbarthnews @thenewsoncnbc @CNBC supreme court already ruled on this 
https://t.co/QcK5fUQ5SF",[],[],"['blackbarthnews', 'thenewsoncnbc', 'CNBC']",['https://t.co/QcK5fUQ5SF'],
172,en,1441145950018232322,366629301, blackbarthnews  thenewsoncnbc  CNBC I ll add you to the list when you check outhttps   t co 68oBYowb4V,1441147979671293958,False, blackbarthnews  thenewsoncnbc  CNBC I ll add you to the list when you check outhttps   t co 68oBYowb4V,2021-09-23T21:10:28.000Z,USA,"@blackbarthnews @thenewsoncnbc @CNBC I'll add you to the list when you check out
https://t.co/68oBYowb4V",[],[],"['blackbarthnews', 'thenewsoncnbc', 'CNBC']",['https://t.co/68oBYowb4V'],
173,en,1441145897056751624,10649692, nhpr The CDC is not the FDA and the FDA said  hard pass   THIS is why the two top researchers at the FDA quit ,1441147691241652228,False, nhpr The CDC is not the FDA and the FDA said  hard pass   THIS is why the two top researchers at the FDA quit ,2021-09-23T21:09:19.000Z,USA,"@nhpr The CDC is not the FDA and the FDA said ""hard pass"". THIS is why the two top researchers at the FDA quit.",[],[],['nhpr'],[],
174,en,1441145890551394310,19430999, KING5Seattle Sad to see them vote against it for healthcare workers and others at high risk of encountering Covid 19 ,1441152113472512000,False, KING5Seattle Sad to see them vote against it for healthcare workers and others at high risk of encountering Covid 19 ,2021-09-23T21:26:53.000Z,USA,@KING5Seattle Sad to see them vote against it for healthcare workers and others at high risk of encountering Covid-19.,[],[],['KING5Seattle'],[],
175,en,1441145736976945159,2488541, bostonherald Remember when they told you one shot and everything would be back to normal     and you believed them  The corporate media and  BigPharm will keep selling you shots as long as you keep buying ,1441159710418161671,False, bostonherald Remember when they told you one shot and everything would be back to normal     and you believed them  The corporate media and  BigPharm will keep selling you shots as long as you keep buying ,2021-09-23T21:57:05.000Z,USA,"@bostonherald Remember when they told you one shot and everything would be back to normal?

....and you believed them? 😂😂😂😂😂

The corporate media and #BigPharm will keep selling you shots as long as you keep buying.",['😂'],[],['bostonherald'],['https://t.co/CWlKY98igI'],
176,en,1441145636577943560,19098792, KETV The CDC  WHO  and the UN are the worst things that ever happened to the the people of the United States  All globalist agenda pushing agencies  amp  propaganda pushers  Cancers  Scumbags  Satanists  Pedophiles  Criminals ,1441146696210141191,False, KETV The CDC  WHO  and the UN are the worst things that ever happened to the the people of the United States  All globalist agenda pushing agencies  amp  propaganda pushers  Cancers  Scumbags  Satanists  Pedophiles  Criminals ,2021-09-23T21:05:22.000Z,USA,"@KETV The CDC, WHO, and the UN are the worst things that ever happened to the the people of the United States. All globalist agenda pushing agencies &amp; propaganda pushers. Cancers. Scumbags. Satanists. Pedophiles. Criminals.",[],[],['KETV'],['https://t.co/AFxTfV3a3F'],
177,en,1441145424560132097,15138087, abcactionnews Biden and his team a failure   America finally waking up,1441147324290330636,False, abcactionnews Biden and his team a failure   America finally waking up,2021-09-23T21:07:51.000Z,USA,@abcactionnews Biden and his team a failure.  America finally waking up,[],[],['abcactionnews'],[],
178,en,1441145422802825217,14296548, wkyc You know  this is such BS   Stop with the damn syndromes  Media needs to do its job  I feel your station always has  but the National News needs to do much better   It’s MISSING YOUNG PERSON WHO IS LOVED AND MISSING    Dang POLICE TOO        ,1441151448897622018,False, wkyc You know  this is such BS   Stop with the damn syndromes  Media needs to do its job  I feel your station always has  but the National News needs to do much better   It’s MISSING YOUNG PERSON WHO IS LOVED AND MISSING    Dang POLICE TOO        ,2021-09-23T21:24:15.000Z,USA,"@wkyc You know, this is such BS!! Stop with the damn syndromes! Media needs to do its job. I feel your station always has, but the National News needs to do much better!! It’s MISSING YOUNG PERSON WHO IS LOVED AND MISSING!!! Dang POLICE TOO!!!!!!!!",[],[],['wkyc'],['https://t.co/9qcxYVaTge'],
179,en,1441145422802825217,14296548, wkyc No thanks  First vaccines didn’t work   so this one will  Haha  CDC is crazy ,1441148097711595532,False, wkyc No thanks  First vaccines didn’t work   so this one will  Haha  CDC is crazy ,2021-09-23T21:10:56.000Z,USA,@wkyc No thanks. First vaccines didn’t work - so this one will? Haha! CDC is crazy.,[],[],['wkyc'],[],
180,en,1441145394214289414,17278675, KSTP Boo ster  for all ,1441150197371912194,False, KSTP Boo ster  for all ,2021-09-23T21:19:16.000Z,USA,@KSTP Boo$ster$ for all!,[],[],['KSTP'],[],
181,en,1441145394214289414,17278675, KSTP Nope ,1441147359753166860,False, KSTP Nope ,2021-09-23T21:08:00.000Z,USA,@KSTP Nope.,[],[],['KSTP'],[],
182,en,1441145394214289414,17278675, KSTP Nobody is getting the 1st one much less a booster ,1441146268617641986,False, KSTP Nobody is getting the 1st one much less a booster ,2021-09-23T21:03:40.000Z,USA,@KSTP Nobody is getting the 1st one much less a booster.,[],[],['KSTP'],[],
183,en,1441145388153536512,14749520, kcranews Shoot me up  People get addicted to the feel of the Jab ,1441146514324160518,False, kcranews Shoot me up  People get addicted to the feel of the Jab ,2021-09-23T21:04:38.000Z,USA,@kcranews Shoot me up! People get addicted to the feel of the Jab.,[],[],['kcranews'],[],
184,en,1441145388061188109,9907172, NECN after this happened https   t co YtuRj6Unps,1441146597341945869,False, NECN after this happened https   t co YtuRj6Unps,2021-09-23T21:04:58.000Z,USA,@NECN after this happened https://t.co/YtuRj6Unps,[],[],['NECN'],[],
185,en,1441145382109474818,38287098, lapublichealth Oh no   Bad news for Babs  https   t co BFuwAaVFWM,1441162817474760709,False, lapublichealth Oh no   Bad news for Babs  https   t co BFuwAaVFWM,2021-09-23T22:09:25.000Z,USA,@lapublichealth Oh no!  Bad news for Babs. https://t.co/BFuwAaVFWM,[],[],['lapublichealth'],['https://t.co/BFuwAaVFWM'],
186,en,1441145382109474818,38287098, lapublichealth Is she going to mention that 42 43  of all new cases are from the fully vaccinated and how their hospitalization rates nearly tripled in one week  That’d be great  Thanks ,1441154930786521091,False, lapublichealth Is she going to mention that 42 43  of all new cases are from the fully vaccinated and how their hospitalization rates nearly tripled in one week  That’d be great  Thanks ,2021-09-23T21:38:05.000Z,USA,@lapublichealth Is she going to mention that 42.43% of all new cases are from the fully-vaccinated and how their hospitalization rates nearly tripled in one week? That’d be great. Thanks!,[],[],['lapublichealth'],['https://t.co/ZTUTiTvI0k'],
187,en,1441144903669592065,16299627, CBSNewYork If you re a millionaire by the time you re 30  but blow it all by age 40 you ve gained nothing  Grow and protect your investment portfolio with Mr  Dennismayson7   and you may find yourself funding many generations to come  investing in Crypto  Just click on he username above ,1441145821982957569,False, CBSNewYork If you re a millionaire by the time you re 30  but blow it all by age 40 you ve gained nothing  Grow and protect your investment portfolio with Mr  Dennismayson7   and you may find yourself funding many generations to come  investing in Crypto  Just click on he username above ,2021-09-23T21:01:53.000Z,USA,"@CBSNewYork If you're a millionaire by the time you're 30, but blow it all by age 40,you've gained nothing. Grow and protect your investment portfolio with Mr @Dennismayson7 , and you may find yourself funding many generations to come  investing in Crypto. Just click on he username above!",[],[],['CBSNewYork'],['https://t.co/nieBLUF8vk'],
188,en,1441144627512311808,364510729, BillMauldin10 I doubt there will be any controls  Plenty under 65 w  no medical conditions got boosters before it was approved ,1441154939422601227,False, BillMauldin10 I doubt there will be any controls  Plenty under 65 w  no medical conditions got boosters before it was approved ,2021-09-23T21:38:07.000Z,USA,@BillMauldin10 I doubt there will be any controls. Plenty under 65 w/ no medical conditions got boosters before it was approved.,[],[],['BillMauldin10'],[],
189,en,1441144627512311808,364510729, Getsmart4 Since unknown amount of taayers    is being spent there should be tighter controls,1441148130976624641,False, Getsmart4 Since unknown amount of taayers    is being spent there should be tighter controls,2021-09-23T21:11:04.000Z,USA,@Getsmart4 Since unknown amount of taxpayers $$ is being spent there should be tighter controls,['xp'],[],['Getsmart4'],[],
190,en,1441144009049604100,7612242, KPLR11 Why isn’t any news media or government officials talking about therapeutics for the China Flu  Is it the jab or die only virus https   t co CPCt2ucxyz,1441149350634156035,False, KPLR11 Why isn’t any news media or government officials talking about therapeutics for the China Flu  Is it the jab or die only virus https   t co CPCt2ucxyz,2021-09-23T21:15:55.000Z,USA,@KPLR11 Why isn’t any news media or government officials talking about therapeutics for the China Flu? Is it the jab or die only virus https://t.co/CPCt2ucxyz,[],[],['KPLR11'],['https://t.co/R2YaMC2PMV'],
191,en,1441143640936517635,15232635, KVUE So your not going to report on the people who died after taking the booster shot  Interesting  you must be part of the new communist government ,1441162292540837894,False, KVUE So your not going to report on the people who died after taking the booster shot  Interesting  you must be part of the new communist government ,2021-09-23T22:07:20.000Z,USA,"@KVUE So your not going to report on the people who died after taking the booster shot. Interesting, you must be part of the new communist government.",[],[],['KVUE'],['https://t.co/5xdmytCXZh'],
192,en,1441143470228324357,18058293, waff48 A First Wave The Emergence  Pandemic Romance  Shelby and Simon are in the heart of the battle Traveling the world to save countless lives Will their journey find the solutions will they find themselves or each other  https   t co djq0YUOI4J  afirstwave  COVID19  LISA  asecondwave https   t co qyeCAinsRs,1441160751167655943,False, waff48 A First Wave The Emergence  Pandemic Romance  Shelby and Simon are in the heart of the battle Traveling the world to save countless lives Will their journey find the solutions will they find themselves or each other  https   t co djq0YUOI4J  afirstwave  COVID19  LISA  asecondwave https   t co qyeCAinsRs,2021-09-23T22:01:13.000Z,USA,"@waff48 A First Wave-The Emergence. Pandemic Romance. Shelby and Simon are in the heart of the battle.Traveling the world to save countless lives.Will their journey find the solutions,will they find themselves or each other? https://t.co/djq0YUOI4J #afirstwave #COVID19 #LISA #asecondwave https://t.co/qyeCAinsRs",[],[],['waff48'],['https://t.co/zKW0XSUBni'],
193,en,1441143403601809408,13719342, CBS6 Biological weapon created by the department of defense at Fort Detrick ,1441144070059945997,False, CBS6 Biological weapon created by the department of defense at Fort Detrick ,2021-09-23T20:54:56.000Z,USA,@CBS6 Biological weapon created by the department of defense at Fort Detrick.,[],[],['CBS6'],[],
194,en,1441143096977149962,14838173, NC5 I’m sure they will endorse  They are as corrupt as the DC politicians ,1441144941682442240,False, NC5 I’m sure they will endorse  They are as corrupt as the DC politicians ,2021-09-23T20:58:23.000Z,USA,@NC5 I’m sure they will endorse. They are as corrupt as the DC politicians.,[],[],['NC5'],[],
195,en,1441142936545202176,821901681231298560, FordJohnathan5 Hey  kpthrive I keep checking the member website to see if me and hubby can make a Pfizer booster shot appt but you still have old info up ,1441146609731993602,False, FordJohnathan5 Hey  kpthrive I keep checking the member website to see if me and hubby can make a Pfizer booster shot appt but you still have old info up ,2021-09-23T21:05:01.000Z,USA,@FordJohnathan5 Hey @kpthrive I keep checking the member website to see if me and hubby can make a Pfizer booster shot appt but you still have old info up.,[],[],"['FordJohnathan5', 'kpthrive']",['https://t.co/pxAMjNuOmX'],
196,en,1441142936545202176,821901681231298560, msbrisaqt Non yet ,1441143803226644486,False, msbrisaqt Non yet ,2021-09-23T20:53:52.000Z,USA,@msbrisaqt Non yet.,[],[],['msbrisaqt'],[],
197,en,1441142936545202176,821901681231298560, FordJohnathan5 Any news on Moderna ,1441143228489740289,False, FordJohnathan5 Any news on Moderna ,2021-09-23T20:51:35.000Z,USA,@FordJohnathan5 Any news on Moderna?,[],[],['FordJohnathan5'],[],
198,en,1441142874922385408,19778050, mikki807  wxyzdetroit Why  Do you need one ,1441164584123961351,False, mikki807  wxyzdetroit Why  Do you need one ,2021-09-23T22:16:27.000Z,USA,@mikki807 @wxyzdetroit Why? Do you need one?,[],[],"['mikki807', 'wxyzdetroit']",[],
