,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es
137,en,1440950010263265282,126412571, TomMackay42 Absolutely  ,1440992360859570177,False, TomMackay42 Absolutely  ,2021-09-23T10:52:05.000Z,USA,@TomMackay42 Absolutely! 🙌,['🙌'],[],['TomMackay42'],[],
138,en,1440950010263265282,126412571, ManoloAcero His technique ,1440975390462431234,False, ManoloAcero His technique ,2021-09-23T09:44:39.000Z,USA,@ManoloAcero His technique 💯,['💯'],[],['ManoloAcero'],[],
139,en,1440949440030912512,133771374,Oxford AstraZeneca is two doses and six to 12 weeks apart  and Pfizer is two doses  three weeks apart  However  some brands such as Johnson and Johnson require a single dose for full protection against the virus ,1440949442614542336,False,Oxford AstraZeneca is two doses and six to 12 weeks apart  and Pfizer is two doses  three weeks apart  However  some brands such as Johnson and Johnson require a single dose for full protection against the virus ,2021-09-23T08:01:33.000Z,USA,"Oxford AstraZeneca is two doses and six to 12 weeks apart; and Pfizer is two doses, three weeks apart. However, some brands such as Johnson and Johnson require a single dose for full protection against the virus.",[],[],[],['https://t.co/mt0zLsSPn4'],
140,en,1440949091350061056,17028405, SeekOnlyTruth  ABC7Chicago So if she’s in a car crash and is injured we let her slowly die on the side of the road   That’s nice ,1441000306385592320,False, SeekOnlyTruth  ABC7Chicago So if she’s in a car crash and is injured we let her slowly die on the side of the road   That’s nice ,2021-09-23T11:23:40.000Z,USA,@SeekOnlyTruth @ABC7Chicago So if she’s in a car crash and is injured we let her slowly die on the side of the road?  That’s nice.,[],[],"['SeekOnlyTruth', 'ABC7Chicago']",[],
141,en,1440949091350061056,17028405, SeekOnlyTruth  ABC7Chicago Crucify her,1440988687781797890,False, SeekOnlyTruth  ABC7Chicago Crucify her,2021-09-23T10:37:30.000Z,USA,@SeekOnlyTruth @ABC7Chicago Crucify her,[],[],"['SeekOnlyTruth', 'ABC7Chicago']",[],
142,en,1440949091350061056,17028405, ABC7Chicago And all the same handwriting wasn t suspicious ,1440969411465187334,False, ABC7Chicago And all the same handwriting wasn t suspicious ,2021-09-23T09:20:54.000Z,USA,@ABC7Chicago And all the same handwriting wasn't suspicious?,[],[],['ABC7Chicago'],[],
143,en,1440949091350061056,17028405, ABC7Chicago She should be placed on a lifetime no fly list as well as a no care list  Put these people at the back of the line for everything ,1440955192648904705,False, ABC7Chicago She should be placed on a lifetime no fly list as well as a no care list  Put these people at the back of the line for everything ,2021-09-23T08:24:24.000Z,USA,@ABC7Chicago She should be placed on a lifetime no fly list as well as a no care list. Put these people at the back of the line for everything.,[],[],['ABC7Chicago'],['https://t.co/vY9SMd7df3'],
144,en,1440949091350061056,17028405, ABC7Chicago I’m sure her parents are proud ,1440951128183689216,False, ABC7Chicago I’m sure her parents are proud ,2021-09-23T08:08:15.000Z,USA,@ABC7Chicago I’m sure her parents are proud.,[],[],['ABC7Chicago'],[],
145,en,1440949085616361474,242241907, NHSGGC I was turned away today  went for 1st dose  because I m 41 and I m not permitted  by Public Helath  anything but Astra Zeneca,1441000942523006978,False, NHSGGC I was turned away today  went for 1st dose  because I m 41 and I m not permitted  by Public Helath  anything but Astra Zeneca,2021-09-23T11:26:11.000Z,USA,@NHSGGC I was turned away today (went for 1st dose) because I'm 41 and I'm not permitted (by Public Helath) anything but Astra Zeneca,[],[],['NHSGGC'],[],
146,en,1440949085616361474,242241907, MhairiHunter  NHSGGC Thanks ,1440958329107488769,True, MhairiHunter  NHSGGC Thanks ,2021-09-23T08:36:52.000Z,USA,@MhairiHunter @NHSGGC Thanks.,[],[],"['MhairiHunter', 'NHSGGC']",[],
147,en,1440949085616361474,242241907, PaulJSweeney  NHSGGC The preceding tweet gives details for drop in clinics  The bus is targeting students ,1440957720094560256,False, PaulJSweeney  NHSGGC The preceding tweet gives details for drop in clinics  The bus is targeting students ,2021-09-23T08:34:26.000Z,USA,@PaulJSweeney @NHSGGC The preceding tweet gives details for drop in clinics. The bus is targeting students.,[],[],"['PaulJSweeney', 'NHSGGC']",[],
148,en,1440949085616361474,242241907, NHSGGC I thought 12 15 year olds were also now being vaccinated at all mainland Scottish health boards as of yesterday  Are they not able to use these drop in clinics ,1440956567730458624,True, NHSGGC I thought 12 15 year olds were also now being vaccinated at all mainland Scottish health boards as of yesterday  Are they not able to use these drop in clinics ,2021-09-23T08:29:52.000Z,USA,@NHSGGC I thought 12-15 year olds were also now being vaccinated at all mainland Scottish health boards as of yesterday? Are they not able to use these drop-in clinics?,[],[],['NHSGGC'],['https://t.co/b8xNM62x98'],
149,en,1440948351332229120,2358170251,My county is giving Moderna boosters to anyone 6 months out from their 2nd dose and it s the same dose you received the first 2 times  When the Moderna booster is approved  it may well be a lower dose  So don t worry too much about my side effects  3 3,1440949256127492098,False,My county is giving Moderna boosters to anyone 6 months out from their 2nd dose and it s the same dose you received the first 2 times  When the Moderna booster is approved  it may well be a lower dose  So don t worry too much about my side effects  3 3,2021-09-23T08:00:48.000Z,USA,"My county is giving Moderna boosters to anyone 6 months out from their 2nd dose and it's the same dose you received the first 2 times. When the Moderna booster is approved, it may well be a lower dose. So don't worry too much about my side effects! 3/3",[],[],[],['https://t.co/4Kcu63JjNC'],
150,en,1440948351332229120,2358170251,The swelling and rash have continued and gotten larger  Itchy down to elbow and have more splotches   This  covid arm  is a known potential Moderna side effect and harmless   2 ,1440948848466202624,False,The swelling and rash have continued and gotten larger  Itchy down to elbow and have more splotches   This  covid arm  is a known potential Moderna side effect and harmless   2 ,2021-09-23T07:59:11.000Z,USA,"The swelling and rash have continued and gotten larger. Itchy down to elbow and have more splotches.  This ""covid arm"" is a known potential Moderna side effect and harmless.  2/",[],[],[],['https://t.co/MsDSNJeua9'],
151,en,1440944652878848000,31725397, calderdaleccg  HollyLynch5 this is unacceptable   again having to fight for our most vulnerable  Surely it’s common sense  ,1440986373587099660,False, calderdaleccg  HollyLynch5 this is unacceptable   again having to fight for our most vulnerable  Surely it’s common sense  ,2021-09-23T10:28:18.000Z,USA,@calderdaleccg @HollyLynch5 this is unacceptable - again having to fight for our most vulnerable. Surely it’s common sense !,[],[],"['calderdaleccg', 'HollyLynch5']",[],
152,en,1440944652878848000,31725397, calderdaleccg Yet the largest care home in Calderdale a stones throw from Brooks Pharmacy and their Gp surgery has no dates for either the flu or Covid booster  What happened to prioritising care homes  ,1440985058521845760,False, calderdaleccg Yet the largest care home in Calderdale a stones throw from Brooks Pharmacy and their Gp surgery has no dates for either the flu or Covid booster  What happened to prioritising care homes  ,2021-09-23T10:23:04.000Z,USA,@calderdaleccg Yet the largest care home in Calderdale a stones throw from Brooks Pharmacy and their Gp surgery has no dates for either the flu or Covid booster? What happened to prioritising care homes ?,[],[],['calderdaleccg'],['https://t.co/LWthH4K8Of'],
153,en,1440944018943320064,19489239, Jerusalem Post My guess is the difference in rates for Pfizer and Moderna can be elained by Pfizer s head start and the fact it s vaxed 35 Million more people  The ones who got it first were the 65  crowd and healthcare workers  all more susceptible to getting covid https   t co JBzdK9KcSu,1440977114421817344,False, Jerusalem Post My guess is the difference in rates for Pfizer and Moderna can be elained by Pfizer s head start and the fact it s vaxed 35 Million more people  The ones who got it first were the 65  crowd and healthcare workers  all more susceptible to getting covid https   t co JBzdK9KcSu,2021-09-23T09:51:30.000Z,USA,"@Jerusalem_Post My guess is the difference in rates for Pfizer and Moderna can be explained by Pfizer's head start and the fact it's vaxed 35 Million more people. The ones who got it first were the 65+ crowd and healthcare workers, all more susceptible to getting covid.
https://t.co/JBzdK9KcSu",['xp'],[],['Jerusalem_Post'],['https://t.co/40sV5uRI4I'],
154,en,1440944018943320064,19489239, Jerusalem Post so moderna paid the most ,1440963789084631043,False, Jerusalem Post so moderna paid the most ,2021-09-23T08:58:33.000Z,USA,@Jerusalem_Post so moderna paid the most?,[],[],['Jerusalem_Post'],[],
155,en,1440944018943320064,19489239, Jerusalem Post What is the efficacy against  infection  Or is that not a requisite anymore for these vaccines ,1440945650749906949,False, Jerusalem Post What is the efficacy against  infection  Or is that not a requisite anymore for these vaccines ,2021-09-23T07:46:29.000Z,USA,@Jerusalem_Post What is the efficacy against  infection? Or is that not a requisite anymore for these vaccines?,[],[],['Jerusalem_Post'],[],
156,en,1440944018943320064,19489239, Jerusalem Post Could  natural immunity  be better than a vaccine https   t co XQeWWFVckshttps   t co L1nNVmFle3https   t co fi6sPLS9D9https   t co OzwUmcRlxLhttps   t co HnuF8uAHNj,1440945509238132737,False, Jerusalem Post Could  natural immunity  be better than a vaccine https   t co XQeWWFVckshttps   t co L1nNVmFle3https   t co fi6sPLS9D9https   t co OzwUmcRlxLhttps   t co HnuF8uAHNj,2021-09-23T07:45:55.000Z,USA,"@Jerusalem_Post Could *natural immunity* be better than a vaccine?

https://t.co/XQeWWFVcks
https://t.co/L1nNVmFle3
https://t.co/fi6sPLS9D9
https://t.co/OzwUmcRlxL
https://t.co/HnuF8uAHNj",[],[],['Jerusalem_Post'],"['https://t.co/XQeWWFVcks', 'https://t.co/L1nNVmFle3', 'https://t.co/IZbNEGTlyd']",
157,en,1440944018943320064,19489239, Jerusalem Post So effective that in Israel they re talking about the 4th jab ,1440945257273716741,False, Jerusalem Post So effective that in Israel they re talking about the 4th jab ,2021-09-23T07:44:55.000Z,USA,@Jerusalem_Post So effective that in Israel they're talking about the 4th jab.,[],[],['Jerusalem_Post'],[],
158,en,1440941713644670985,1239206834193326085, Randall87454048 I m having my 12 and 15 year old get the Moderna  Easier access at pharmacy plus I ve read good things about it too  In terms of efficacy Moderna has just a slight edge from what I m aware of  Only slight though ,1441010188983566345,False, Randall87454048 I m having my 12 and 15 year old get the Moderna  Easier access at pharmacy plus I ve read good things about it too  In terms of efficacy Moderna has just a slight edge from what I m aware of  Only slight though ,2021-09-23T12:02:56.000Z,USA,@Randall87454048 I'm having my 12 and 15 year old get the Moderna. Easier access at pharmacy plus I've read good things about it too. In terms of efficacy Moderna has just a slight edge from what I'm aware of. Only slight though.,[],[],['Randall87454048'],['https://t.co/FKUCf01gJV'],
159,en,1440941713644670985,1239206834193326085, 1BoysFan  Randall87454048 Get lost seppo,1441009514463956998,False, 1BoysFan  Randall87454048 Get lost seppo,2021-09-23T12:00:15.000Z,USA,@1BoysFan @Randall87454048 Get lost seppo,[],[],"['1BoysFan', 'Randall87454048']",[],
160,en,1440941713644670985,1239206834193326085, Randall87454048 Your doctor can answer all those questions  Don’t get your medical information from Twitter ,1441009153531514882,False, Randall87454048 Your doctor can answer all those questions  Don’t get your medical information from Twitter ,2021-09-23T11:58:49.000Z,USA,@Randall87454048 Your doctor can answer all those questions. Don’t get your medical information from Twitter.,[],[],['Randall87454048'],[],
161,en,1440941713644670985,1239206834193326085, Randall87454048 According to this  Pfizer is more effective in teens than Moderna https   t co 39I7CKo3B0,1441008585790537731,False, Randall87454048 According to this  Pfizer is more effective in teens than Moderna https   t co 39I7CKo3B0,2021-09-23T11:56:34.000Z,USA,"@Randall87454048 According to this, Pfizer is more effective in teens than Moderna.

https://t.co/39I7CKo3B0",[],[],['Randall87454048'],['https://t.co/39I7CKo3B0'],
162,en,1440941713644670985,1239206834193326085, Randall87454048 Both mRNA  both excellent  High efficacy with quick acting vax protection ,1441008534972350467,False, Randall87454048 Both mRNA  both excellent  High efficacy with quick acting vax protection ,2021-09-23T11:56:22.000Z,USA,@Randall87454048 Both mRNA. both excellent. High efficacy with quick acting vax protection!,[],[],['Randall87454048'],[],
163,en,1440941713644670985,1239206834193326085, Randall87454048 Consult your Doctor but probably Moderna Better for Delta  amp  variants yet to arrive ,1441008185599397888,False, Randall87454048 Consult your Doctor but probably Moderna Better for Delta  amp  variants yet to arrive ,2021-09-23T11:54:58.000Z,USA,"@Randall87454048 Consult your Doctor but probably Moderna.
Better for Delta &amp; variants yet to arrive.",[],[],['Randall87454048'],[],
164,en,1440941713644670985,1239206834193326085, Randall87454048 In the same boat I’m going for Pfizer    amp  I know there’s a few points difference in efficacy   amp possibly fewer reactions in Moderna   but it is 3x the strength  Now  considering that both will do the job much the same  do we really want a HIGHER dose of EERIMENTAL technology  ,1441007893411602438,False, Randall87454048 In the same boat I’m going for Pfizer    amp  I know there’s a few points difference in efficacy   amp possibly fewer reactions in Moderna   but it is 3x the strength  Now  considering that both will do the job much the same  do we really want a HIGHER dose of EERIMENTAL technology  ,2021-09-23T11:53:49.000Z,USA,"@Randall87454048 In the same boat.
I’m going for Pfizer - &amp; I know there’s a few points difference in efficacy, &amp;possibly fewer reactions in Moderna - but it is 3x the strength. 
Now, considering that both will do the job much the same, do we really want a HIGHER dose of EXPERIMENTAL technology??",['XP'],[],['Randall87454048'],['https://t.co/XSGbveERCo'],
165,en,1440941713644670985,1239206834193326085, Randall87454048 The only real difference is the wait time between doses  Pfizer is minimum 3 weeks  Moderna minimum 4 weeks,1441006810127683586,False, Randall87454048 The only real difference is the wait time between doses  Pfizer is minimum 3 weeks  Moderna minimum 4 weeks,2021-09-23T11:49:30.000Z,USA,"@Randall87454048 The only real difference is the wait time between doses. Pfizer is minimum 3 weeks, Moderna minimum 4 weeks",[],[],['Randall87454048'],[],
166,en,1440941713644670985,1239206834193326085, Randall87454048 Please speak to your GP or a pharmacist   We are all well meaning and our own eeriences can make you feel comfortable in choosing  But we don’t have your sons medical history etc and our advice it s not grounded in medical knowledge ,1441006639054659585,False, Randall87454048 Please speak to your GP or a pharmacist   We are all well meaning and our own eeriences can make you feel comfortable in choosing  But we don’t have your sons medical history etc and our advice it s not grounded in medical knowledge ,2021-09-23T11:48:50.000Z,USA,@Randall87454048 Please speak to your GP or a pharmacist . We are all well meaning and our own experiences can make you feel comfortable in choosing. But we don’t have your sons medical history etc and our advice it s not grounded in medical knowledge.,['xp'],[],['Randall87454048'],['https://t.co/x2KxOnm5I1'],
167,en,1440941713644670985,1239206834193326085, Randall87454048  realandrewhorto From my understanding this is about administrative processes rather than any adverse issues  Pfizer only moved from EU to full approval in the last mth or so ,1441005525777350663,False, Randall87454048  realandrewhorto From my understanding this is about administrative processes rather than any adverse issues  Pfizer only moved from EU to full approval in the last mth or so ,2021-09-23T11:44:24.000Z,USA,@Randall87454048 @realandrewhorto From my understanding this is about administrative processes rather than any adverse issues. Pfizer only moved from EU to full approval in the last mth or so.,[],[],"['Randall87454048', 'realandrewhorto']",['https://t.co/NXEPTTSxWK'],
168,en,1440941713644670985,1239206834193326085, Randall87454048 consult a doctor not twitter,1441004715500703750,False, Randall87454048 consult a doctor not twitter,2021-09-23T11:41:11.000Z,USA,@Randall87454048 consult a doctor not twitter,[],[],['Randall87454048'],[],
169,en,1440941713644670985,1239206834193326085, KylieWoods3  Randall87454048 Oops getting the vaccines mixed up  Johnson is one dose  So the best vaccine is the one you can get soonest ,1441003792942567427,False, KylieWoods3  Randall87454048 Oops getting the vaccines mixed up  Johnson is one dose  So the best vaccine is the one you can get soonest ,2021-09-23T11:37:31.000Z,USA,"@KylieWoods3 @Randall87454048 Oops,getting the vaccines mixed up. Johnson is one dose. So the best vaccine is the one you can get soonest.",[],[],"['KylieWoods3', 'Randall87454048']",[],
170,en,1440941713644670985,1239206834193326085, Randall87454048 They are both mRNA vaccines and extremely similar in their makeup and how they work  Moderna carries a higher amount of RNA and a longer gap between shots and is slightly more effective  Talk to doctor re side effects ,1441003629129863178,False, Randall87454048 They are both mRNA vaccines and extremely similar in their makeup and how they work  Moderna carries a higher amount of RNA and a longer gap between shots and is slightly more effective  Talk to doctor re side effects ,2021-09-23T11:36:52.000Z,USA,@Randall87454048 They are both mRNA vaccines and extremely similar in their makeup and how they work. Moderna carries a higher amount of RNA and a longer gap between shots and is slightly more effective. Talk to doctor re side effects.,[],[],['Randall87454048'],['https://t.co/8xeguqP7Z4'],
171,en,1440941713644670985,1239206834193326085, delmaclifton  Randall87454048 I choose to not have anything to do with doctors   Particularly pharma drugs   Which is now labelling me as an outcast from society ,1441001814053163008,False, delmaclifton  Randall87454048 I choose to not have anything to do with doctors   Particularly pharma drugs   Which is now labelling me as an outcast from society ,2021-09-23T11:29:39.000Z,USA,@delmaclifton @Randall87454048 I choose to not have anything to do with doctors.  Particularly pharma drugs.  Which is now labelling me as an outcast from society!,[],[],"['delmaclifton', 'Randall87454048']",['https://t.co/I9FpLNLmYm'],
172,en,1440941713644670985,1239206834193326085, Randall87454048 Why would you get ur kid the vaccine   R u nuts   So much information about all the bad stuff related to these “vaccines” and you want it for ur kid ,1440996006934556672,False, Randall87454048 Why would you get ur kid the vaccine   R u nuts   So much information about all the bad stuff related to these “vaccines” and you want it for ur kid ,2021-09-23T11:06:35.000Z,USA,@Randall87454048 Why would you get ur kid the vaccine?  R u nuts?  So much information about all the bad stuff related to these “vaccines” and you want it for ur kid?,[],[],['Randall87454048'],['https://t.co/7k3YlhCbKo'],
173,en,1440941713644670985,1239206834193326085, Randall87454048 Everybody is different so check with your GP or Chemist  It’s the best option ,1440995354674036737,False, Randall87454048 Everybody is different so check with your GP or Chemist  It’s the best option ,2021-09-23T11:03:59.000Z,USA,@Randall87454048 Everybody is different so check with your GP or Chemist! It’s the best option!,[],[],['Randall87454048'],[],
174,en,1440941713644670985,1239206834193326085, Randall87454048 No difference really,1440993529082175497,False, Randall87454048 No difference really,2021-09-23T10:56:44.000Z,USA,@Randall87454048 No difference really,[],[],['Randall87454048'],[],
175,en,1440941713644670985,1239206834193326085, OzEquitist  Randall87454048 All good  take care ,1440992138687250434,False, OzEquitist  Randall87454048 All good  take care ,2021-09-23T10:51:12.000Z,USA,"@OzEquitist @Randall87454048 All good, take care.",[],[],"['OzEquitist', 'Randall87454048']",[],
176,en,1440941713644670985,1239206834193326085, GeorgeW55924981  Randall87454048 It s 2 doses ,1440991779310882821,False, GeorgeW55924981  Randall87454048 It s 2 doses ,2021-09-23T10:49:47.000Z,USA,@GeorgeW55924981 @Randall87454048 It's 2 doses.,[],[],"['GeorgeW55924981', 'Randall87454048']",[],
177,en,1440941713644670985,1239206834193326085, Randall87454048 Get either   soonest available  please  Pfizer and moderna are truely excellent vaccines  my 3 sons are dbl vaxed  you will be so relieved Thanks scientists ,1440990926160101378,False, Randall87454048 Get either   soonest available  please  Pfizer and moderna are truely excellent vaccines  my 3 sons are dbl vaxed  you will be so relieved Thanks scientists ,2021-09-23T10:46:23.000Z,USA,"@Randall87454048 Get either,  soonest available- please, Pfizer and moderna are truely excellent vaccines, my 3 sons are dbl vaxed, you will be so relieved 
Thanks scientists 🙏🏽",['🙏🏽'],[],['Randall87454048'],['https://t.co/lyMeDsXXtb'],
178,en,1440941713644670985,1239206834193326085, KylieWoods3  Randall87454048 And delete the misinformation   ,1440990077396471808,False, KylieWoods3  Randall87454048 And delete the misinformation   ,2021-09-23T10:43:01.000Z,USA,@KylieWoods3 @Randall87454048 And delete the misinformation...,[],[],"['KylieWoods3', 'Randall87454048']",[],
179,en,1440941713644670985,1239206834193326085, KylieWoods3  Randall87454048 I ll show myself out   ,1440989987470667784,False, KylieWoods3  Randall87454048 I ll show myself out   ,2021-09-23T10:42:39.000Z,USA,@KylieWoods3 @Randall87454048 I'll show myself out...,[],[],"['KylieWoods3', 'Randall87454048']",[],
180,en,1440941713644670985,1239206834193326085, EyeWtaf  Randall87454048 I got Pfizer in Geneva  but that was early on  Maybe things have changed ,1440988950550679557,False, EyeWtaf  Randall87454048 I got Pfizer in Geneva  but that was early on  Maybe things have changed ,2021-09-23T10:38:32.000Z,USA,"@EyeWtaf @Randall87454048 I got Pfizer in Geneva, but that was early on. Maybe things have changed.",[],[],"['EyeWtaf', 'Randall87454048']",[],
181,en,1440941713644670985,1239206834193326085, realandrewhorto From my understanding Moderna is only emergency use approval in USA  I’m not sure if that should worry me ,1440988912873213952,False, realandrewhorto From my understanding Moderna is only emergency use approval in USA  I’m not sure if that should worry me ,2021-09-23T10:38:23.000Z,USA,@realandrewhorto From my understanding Moderna is only emergency use approval in USA. I’m not sure if that should worry me.,[],[],['realandrewhorto'],[],
182,en,1440941713644670985,1239206834193326085, Randall87454048 From the health information leaflets  they seem to be pretty similar ,1440983518079639557,False, Randall87454048 From the health information leaflets  they seem to be pretty similar ,2021-09-23T10:16:57.000Z,USA,"@Randall87454048 From the health information leaflets, they seem to be pretty similar.",[],[],['Randall87454048'],[],
183,en,1440941713644670985,1239206834193326085, di cale  delmaclifton  Randall87454048 No you’re not  ,1440983192895254528,False, di cale  delmaclifton  Randall87454048 No you’re not  ,2021-09-23T10:15:40.000Z,USA,@di_cale @delmaclifton @Randall87454048 No you’re not. :),[':)'],[],"['di_cale', 'delmaclifton', 'Randall87454048']",[],
184,en,1440941713644670985,1239206834193326085, Randall87454048 What are the risks of them getting COVID  What are the risks associated with the ‘vaccine’ ,1440982942059311105,False, Randall87454048 What are the risks of them getting COVID  What are the risks associated with the ‘vaccine’ ,2021-09-23T10:14:40.000Z,USA,"@Randall87454048 What are the risks of them getting COVID? 

What are the risks associated with the ‘vaccine’?",[],[],['Randall87454048'],[],
185,en,1440941713644670985,1239206834193326085, Randall87454048 Maybe there’s a doctor  an epidemiologist or virologist on here who can tell you more but the doctors I’ve watched say they are very similar  like sister vaccines ,1440982885339516937,False, Randall87454048 Maybe there’s a doctor  an epidemiologist or virologist on here who can tell you more but the doctors I’ve watched say they are very similar  like sister vaccines ,2021-09-23T10:14:26.000Z,USA,"@Randall87454048 Maybe there’s a doctor, an epidemiologist or virologist on here who can tell you more but the doctors I’ve watched say they are very similar, like sister vaccines.",[],[],['Randall87454048'],['https://t.co/Wh45zCQPRT'],
186,en,1440941543192416258,32372834, ScienceMagazine Okie  https   t co Pivi4OLrN2,1440949512638402564,False, ScienceMagazine Okie  https   t co Pivi4OLrN2,2021-09-23T08:01:50.000Z,USA,@ScienceMagazine Okie. https://t.co/Pivi4OLrN2,[],[],['ScienceMagazine'],['https://t.co/Pivi4OLrN2'],
187,en,1440941503795195908,567289542, Saudi Gazette Like any business savvy drug dealer   the first fix is for free     and now we re hooked Could  natural immunity  be better than a vaccine https   t co XQeWWFVckshttps   t co L1nNVmFle3https   t co fi6sPLS9D9https   t co OzwUmcRlxLhttps   t co HnuF8uAHNj,1440944359210307589,False, Saudi Gazette Like any business savvy drug dealer   the first fix is for free     and now we re hooked Could  natural immunity  be better than a vaccine https   t co XQeWWFVckshttps   t co L1nNVmFle3https   t co fi6sPLS9D9https   t co OzwUmcRlxLhttps   t co HnuF8uAHNj,2021-09-23T07:41:21.000Z,USA,"@Saudi_Gazette Like any business-savvy-drug-dealer;

- the first fix is for free ... and now we're hooked?

Could *natural immunity* be better than a vaccine?

https://t.co/XQeWWFVcks
https://t.co/L1nNVmFle3
https://t.co/fi6sPLS9D9
https://t.co/OzwUmcRlxL
https://t.co/HnuF8uAHNj",[],[],['Saudi_Gazette'],['https://t.co/M2vOXzyBGi'],
188,en,1440938437389942787,1357739708579602432, MJ 007Club Such a great loss of Cong in commission ,1440975441657958401,False, MJ 007Club Such a great loss of Cong in commission ,2021-09-23T09:44:51.000Z,USA,@MJ_007Club Such a great loss of Cong in commission!,[],[],['MJ_007Club'],[],
189,en,1440938437389942787,1357739708579602432, MJ 007Club SLap on  BritishGovernment,1440943413734477828,False, MJ 007Club SLap on  BritishGovernment,2021-09-23T07:37:35.000Z,USA,@MJ_007Club SLap on #BritishGovernment,[],['BritishGovernment'],['MJ_007Club'],[],
190,en,1440938279310823424,1284459137594617856, sirafaeI yes danne thank you  ,1440941063275892739,False, sirafaeI yes danne thank you  ,2021-09-23T07:28:15.000Z,USA,@sirafaeI yes danne thank you!!,[],[],['sirafaeI'],[],
191,en,1440937761087836162,1368846015588143105,For more information call  254 793 410 850   111 049 900 or email us at info aarhospital com or visit our website at https   t co tjtIhiwaZF aarhospital  legacyofcare  covid19  vaccination  vacinationdrive  covid19vaccine  socialdistancing,1440937773180104710,False,For more information call  254 793 410 850   111 049 900 or email us at info aarhospital com or visit our website at https   t co tjtIhiwaZF aarhospital  legacyofcare  covid19  vaccination  vacinationdrive  covid19vaccine  socialdistancing,2021-09-23T07:15:11.000Z,USA,"For more information call +254 793 410 850 / 111 049 900 or email us at info@aarhospital.com or visit our website at https://t.co/tjtIhiwaZF
#aarhospital #legacyofcare #covid19 #vaccination #vacinationdrive #covid19vaccine #socialdistancing",[],[],[],['https://t.co/AjKSweBhAL'],
192,en,1440937761087836162,1368846015588143105,For the first dose self register via https   t co le0M3uQEXR and book an appointment via  https   t co F08I6H5rDN,1440937770571243523,False,For the first dose self register via https   t co le0M3uQEXR and book an appointment via  https   t co F08I6H5rDN,2021-09-23T07:15:10.000Z,USA,For the first dose self-register via https://t.co/le0M3uQEXR and book an appointment via  https://t.co/F08I6H5rDN,[],[],[],"['https://t.co/le0M3uQEXR', 'https://t.co/F08I6H5rDN']",
193,en,1440937727768371205,17994536, KATUNews probably failed to appear because she s taking up a vent in an icu somewhere,1440964003434426380,False, KATUNews probably failed to appear because she s taking up a vent in an icu somewhere,2021-09-23T08:59:24.000Z,USA,@KATUNews probably failed to appear because she's taking up a vent in an icu somewhere,[],[],['KATUNews'],[],
194,en,1440937727768371205,17994536, KATUNews why waste effort on her when there are more pressing matters to worry about ,1440951475899822083,False, KATUNews why waste effort on her when there are more pressing matters to worry about ,2021-09-23T08:09:38.000Z,USA,@KATUNews why waste effort on her when there are more pressing matters to worry about?,[],[],['KATUNews'],[],
195,en,1440937727768371205,17994536, KATUNews “We’ve got a runner  Get her ”   The Good Guys https   t co kLcUqHjXrX,1440948643008159751,False, KATUNews “We’ve got a runner  Get her ”   The Good Guys https   t co kLcUqHjXrX,2021-09-23T07:58:22.000Z,USA,@KATUNews “We’ve got a runner! Get her!” - The Good Guys https://t.co/kLcUqHjXrX,[],[],['KATUNews'],[],
196,en,1440937727768371205,17994536, KATUNews Good for her   Hope they never catch her,1440941715712471042,False, KATUNews Good for her   Hope they never catch her,2021-09-23T07:30:51.000Z,USA,@KATUNews Good for her!  Hope they never catch her,[],[],['KATUNews'],[],
197,en,1440937727768371205,17994536, KATUNews FOCUS ON YOUR LOCAL BUSINESS  SO MUCH TO COVER IN PDX ,1440940494444322816,False, KATUNews FOCUS ON YOUR LOCAL BUSINESS  SO MUCH TO COVER IN PDX ,2021-09-23T07:25:59.000Z,USA,@KATUNews FOCUS ON YOUR LOCAL BUSINESS. SO MUCH TO COVER IN PDX!,[],[],['KATUNews'],[],
198,en,1440937123612438529,864499198330327040, ToppleandBurn US  Aus and NZ all currently have active delta outbreaks ,1440947719812513798,False, ToppleandBurn US  Aus and NZ all currently have active delta outbreaks ,2021-09-23T07:54:42.000Z,USA,"@ToppleandBurn US, Aus and NZ all currently have active delta outbreaks 😑",['😑'],[],['ToppleandBurn'],[],
199,en,1440936503694266369,1652541, Reuters You mean it’s going to be cured right before the election   Shocker,1441009139056971777,False, Reuters You mean it’s going to be cured right before the election   Shocker,2021-09-23T11:58:46.000Z,USA,@Reuters You mean it’s going to be cured right before the election? #Shocker,[],['Shocker'],['Reuters'],[],
200,en,1440936503694266369,1652541, Reuters How  by reclassifying it as endemic ,1440999341968211968,False, Reuters How  by reclassifying it as endemic ,2021-09-23T11:19:50.000Z,USA,"@Reuters How, by reclassifying it as endemic.",[],[],['Reuters'],[],
